point,parameter,parameter_value,is_baseline,group_kind,group,generation,runs,mean_directional_bias,mean_receiver_attention,mean_sender_transposition,mean_receiver_transposition,mean_min_transposition,mean_transposition_gap,mean_comb_tilt,mean_success,mean_payoff
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,comparison,unsuccessful,118,29,0.716,0.705,0.400,0.371,0.349,0.074,0.554,0.421,4.424
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,comparison,unsuccessful,119,29,0.721,0.704,0.404,0.376,0.354,0.071,0.557,0.423,4.450
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,comparison,unsuccessful,120,29,0.721,0.705,0.406,0.384,0.361,0.068,0.555,0.421,4.427
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,0,11,0.072,0.128,0.000,0.000,0.000,0.000,0.000,0.103,0.676
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,1,11,0.083,0.140,0.029,0.032,0.028,0.005,0.031,0.132,0.949
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,2,11,0.096,0.142,0.053,0.054,0.052,0.003,0.052,0.160,1.211
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,3,11,0.110,0.148,0.068,0.069,0.066,0.006,0.061,0.189,1.479
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,4,11,0.128,0.158,0.081,0.084,0.076,0.013,0.083,0.214,1.725
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,5,11,0.139,0.164,0.094,0.096,0.088,0.013,0.102,0.235,1.931
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,6,11,0.152,0.174,0.113,0.105,0.102,0.014,0.112,0.260,2.175
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,7,11,0.173,0.185,0.129,0.121,0.116,0.017,0.128,0.281,2.388
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,8,11,0.192,0.192,0.147,0.139,0.127,0.032,0.143,0.294,2.528
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,9,11,0.203,0.209,0.149,0.147,0.131,0.035,0.157,0.311,2.697
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,10,11,0.211,0.219,0.158,0.154,0.136,0.039,0.169,0.329,2.887
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,11,11,0.222,0.228,0.167,0.163,0.142,0.047,0.176,0.336,2.969
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,12,11,0.228,0.232,0.167,0.172,0.151,0.037,0.187,0.347,3.096
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,13,11,0.244,0.244,0.169,0.177,0.155,0.036,0.191,0.354,3.156
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,14,11,0.265,0.245,0.177,0.186,0.167,0.028,0.204,0.362,3.249
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,15,11,0.278,0.257,0.168,0.186,0.162,0.029,0.221,0.365,3.298
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,16,11,0.285,0.274,0.176,0.197,0.170,0.033,0.234,0.373,3.397
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,17,11,0.297,0.282,0.185,0.204,0.175,0.038,0.242,0.377,3.460
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,18,11,0.314,0.296,0.203,0.215,0.190,0.037,0.272,0.376,3.478
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,19,11,0.330,0.307,0.200,0.226,0.183,0.059,0.291,0.378,3.520
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,20,11,0.342,0.327,0.206,0.228,0.187,0.061,0.301,0.378,3.545
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,21,11,0.346,0.333,0.213,0.241,0.195,0.065,0.305,0.379,3.560
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,22,11,0.355,0.330,0.227,0.245,0.205,0.062,0.318,0.380,3.584
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,23,11,0.366,0.355,0.221,0.250,0.203,0.066,0.320,0.385,3.641
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,24,11,0.370,0.352,0.221,0.244,0.201,0.063,0.340,0.383,3.641
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,25,11,0.390,0.358,0.230,0.250,0.204,0.071,0.344,0.384,3.657
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,26,11,0.392,0.369,0.232,0.244,0.208,0.061,0.366,0.385,3.697
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,27,11,0.398,0.375,0.226,0.244,0.202,0.065,0.374,0.384,3.694
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,28,11,0.398,0.386,0.226,0.246,0.204,0.063,0.384,0.382,3.675
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,29,11,0.405,0.396,0.223,0.247,0.206,0.058,0.393,0.385,3.721
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,30,11,0.401,0.410,0.239,0.260,0.223,0.053,0.411,0.386,3.760
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,31,11,0.414,0.433,0.233,0.258,0.219,0.052,0.412,0.389,3.794
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,32,11,0.422,0.439,0.240,0.255,0.224,0.048,0.411,0.386,3.761
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,33,11,0.438,0.463,0.244,0.261,0.227,0.053,0.415,0.388,3.790
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,34,11,0.449,0.469,0.253,0.262,0.227,0.060,0.418,0.388,3.789
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,35,11,0.463,0.487,0.252,0.272,0.227,0.070,0.412,0.389,3.791
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,36,11,0.473,0.490,0.260,0.270,0.230,0.070,0.421,0.397,3.884
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,37,11,0.496,0.507,0.257,0.279,0.228,0.079,0.411,0.397,3.886
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,38,11,0.505,0.521,0.255,0.278,0.228,0.077,0.430,0.402,3.966
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,39,11,0.541,0.543,0.247,0.271,0.222,0.075,0.428,0.404,3.990
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,40,11,0.549,0.549,0.250,0.274,0.223,0.077,0.437,0.408,4.043
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,41,11,0.566,0.567,0.251,0.266,0.220,0.078,0.436,0.408,4.051
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,42,11,0.570,0.589,0.244,0.260,0.213,0.078,0.425,0.410,4.073
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,43,11,0.573,0.621,0.245,0.263,0.217,0.074,0.405,0.413,4.073
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,44,11,0.580,0.613,0.235,0.251,0.210,0.066,0.404,0.411,4.056
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,45,11,0.591,0.618,0.214,0.238,0.194,0.065,0.394,0.414,4.078
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,46,11,0.602,0.633,0.217,0.239,0.197,0.063,0.375,0.417,4.092
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,47,11,0.609,0.642,0.221,0.241,0.195,0.072,0.357,0.422,4.115
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,48,11,0.605,0.630,0.229,0.248,0.202,0.073,0.385,0.418,4.115
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,49,11,0.642,0.663,0.220,0.233,0.192,0.070,0.370,0.416,4.063
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,50,11,0.648,0.675,0.210,0.229,0.189,0.062,0.356,0.423,4.134
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,51,11,0.659,0.682,0.202,0.228,0.185,0.061,0.354,0.426,4.172
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,52,11,0.665,0.685,0.204,0.229,0.189,0.055,0.339,0.428,4.176
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,53,11,0.664,0.681,0.211,0.219,0.181,0.068,0.346,0.421,4.095
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,54,11,0.676,0.697,0.202,0.217,0.177,0.065,0.344,0.422,4.105
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,55,11,0.674,0.705,0.196,0.220,0.175,0.065,0.357,0.422,4.140
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,56,11,0.668,0.709,0.205,0.232,0.188,0.061,0.354,0.420,4.112
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,57,11,0.658,0.690,0.221,0.242,0.203,0.058,0.369,0.415,4.072
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,58,11,0.656,0.696,0.221,0.239,0.201,0.059,0.381,0.414,4.068
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,59,11,0.667,0.697,0.214,0.227,0.189,0.063,0.373,0.422,4.155
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,60,11,0.689,0.698,0.215,0.236,0.187,0.077,0.357,0.422,4.136
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,61,11,0.701,0.693,0.216,0.235,0.192,0.068,0.367,0.421,4.141
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,62,11,0.690,0.693,0.226,0.242,0.199,0.071,0.383,0.421,4.166
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,63,11,0.693,0.680,0.221,0.243,0.198,0.068,0.390,0.416,4.109
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,64,11,0.714,0.693,0.209,0.239,0.187,0.074,0.361,0.427,4.202
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,65,11,0.710,0.691,0.203,0.232,0.181,0.072,0.379,0.419,4.130
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,66,11,0.696,0.692,0.203,0.226,0.183,0.063,0.382,0.420,4.132
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,67,11,0.687,0.698,0.196,0.232,0.184,0.060,0.382,0.422,4.149
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,68,11,0.694,0.704,0.191,0.241,0.182,0.067,0.382,0.422,4.151
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,69,11,0.693,0.704,0.195,0.237,0.185,0.061,0.385,0.424,4.171
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,70,11,0.702,0.698,0.200,0.238,0.192,0.055,0.380,0.424,4.163
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,71,11,0.704,0.715,0.200,0.228,0.188,0.052,0.368,0.431,4.245
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,72,11,0.709,0.724,0.209,0.243,0.201,0.049,0.373,0.428,4.208
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,73,11,0.719,0.740,0.219,0.250,0.211,0.047,0.366,0.426,4.170
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,74,11,0.734,0.742,0.233,0.262,0.224,0.048,0.365,0.425,4.162
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,75,11,0.712,0.742,0.234,0.260,0.226,0.042,0.365,0.422,4.127
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,76,11,0.701,0.746,0.217,0.242,0.207,0.045,0.368,0.421,4.133
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,77,11,0.706,0.750,0.219,0.242,0.214,0.033,0.366,0.420,4.121
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,78,11,0.724,0.753,0.211,0.228,0.201,0.037,0.363,0.420,4.109
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,79,11,0.732,0.759,0.200,0.221,0.196,0.029,0.350,0.425,4.171
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,80,11,0.738,0.754,0.199,0.232,0.199,0.033,0.336,0.426,4.161
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,81,11,0.738,0.740,0.204,0.237,0.203,0.034,0.340,0.426,4.160
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,82,11,0.742,0.744,0.204,0.246,0.202,0.045,0.322,0.426,4.147
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,83,11,0.749,0.746,0.193,0.241,0.192,0.051,0.317,0.433,4.207
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,84,11,0.752,0.756,0.192,0.242,0.192,0.050,0.321,0.435,4.245
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,85,11,0.753,0.763,0.195,0.243,0.191,0.056,0.316,0.435,4.238
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,86,11,0.756,0.762,0.203,0.243,0.198,0.051,0.312,0.432,4.202
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,87,11,0.760,0.763,0.196,0.249,0.196,0.054,0.300,0.435,4.212
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,88,11,0.767,0.767,0.187,0.242,0.185,0.059,0.291,0.438,4.237
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,89,11,0.773,0.766,0.193,0.254,0.192,0.064,0.269,0.441,4.260
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,90,11,0.776,0.764,0.197,0.255,0.196,0.060,0.278,0.434,4.183
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,91,11,0.766,0.757,0.199,0.256,0.196,0.062,0.292,0.434,4.203
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,92,11,0.771,0.767,0.199,0.246,0.196,0.054,0.291,0.431,4.168
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,93,11,0.763,0.763,0.207,0.252,0.203,0.053,0.292,0.429,4.145
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,94,11,0.774,0.773,0.204,0.246,0.199,0.051,0.287,0.432,4.179
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,95,11,0.783,0.774,0.198,0.237,0.191,0.051,0.279,0.435,4.204
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,96,11,0.790,0.775,0.197,0.229,0.190,0.047,0.273,0.439,4.239
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,97,11,0.796,0.776,0.206,0.231,0.197,0.043,0.274,0.435,4.192
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,98,11,0.784,0.780,0.210,0.239,0.200,0.049,0.277,0.435,4.191
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,99,11,0.803,0.795,0.210,0.225,0.196,0.043,0.300,0.436,4.220
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,100,11,0.796,0.794,0.207,0.226,0.190,0.052,0.309,0.435,4.222
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,101,11,0.804,0.794,0.206,0.230,0.191,0.052,0.312,0.437,4.263
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,102,11,0.804,0.796,0.221,0.238,0.205,0.050,0.317,0.436,4.246
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,103,11,0.808,0.795,0.227,0.247,0.210,0.055,0.328,0.434,4.233
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,104,11,0.804,0.811,0.232,0.249,0.218,0.044,0.327,0.439,4.289
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,105,11,0.798,0.797,0.227,0.245,0.214,0.045,0.327,0.438,4.269
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,106,11,0.805,0.801,0.227,0.250,0.218,0.041,0.340,0.437,4.278
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,107,11,0.805,0.790,0.225,0.251,0.218,0.041,0.333,0.435,4.264
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,108,11,0.797,0.795,0.223,0.237,0.211,0.037,0.334,0.438,4.300
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,109,11,0.788,0.796,0.216,0.221,0.206,0.026,0.322,0.440,4.309
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,110,11,0.786,0.799,0.207,0.209,0.192,0.032,0.319,0.446,4.376
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,111,11,0.783,0.811,0.216,0.211,0.206,0.015,0.318,0.442,4.335
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,112,11,0.796,0.806,0.224,0.213,0.208,0.021,0.316,0.445,4.352
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,113,11,0.808,0.819,0.212,0.207,0.200,0.020,0.321,0.445,4.368
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,114,11,0.803,0.812,0.200,0.194,0.185,0.024,0.322,0.445,4.374
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,115,11,0.804,0.808,0.203,0.191,0.183,0.029,0.315,0.444,4.350
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,116,11,0.800,0.813,0.188,0.182,0.168,0.035,0.298,0.445,4.337
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,117,11,0.804,0.808,0.191,0.195,0.179,0.029,0.309,0.445,4.359
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,118,11,0.801,0.817,0.189,0.207,0.176,0.043,0.313,0.442,4.322
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,119,11,0.796,0.812,0.183,0.208,0.173,0.044,0.318,0.442,4.331
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,flat,120,11,0.795,0.816,0.180,0.207,0.171,0.045,0.302,0.445,4.349
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,0,7,0.074,0.123,0.000,0.000,0.000,0.000,0.000,0.103,0.679
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,1,7,0.080,0.134,0.029,0.031,0.028,0.005,0.031,0.132,0.944
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,2,7,0.096,0.147,0.054,0.051,0.048,0.009,0.053,0.158,1.191
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,3,7,0.111,0.160,0.070,0.071,0.063,0.015,0.073,0.182,1.424
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,4,7,0.128,0.166,0.085,0.089,0.078,0.017,0.084,0.210,1.690
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,5,7,0.146,0.174,0.096,0.100,0.086,0.024,0.095,0.235,1.927
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,6,7,0.159,0.179,0.106,0.106,0.096,0.019,0.114,0.258,2.158
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,7,7,0.170,0.182,0.120,0.111,0.107,0.018,0.124,0.273,2.302
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,8,7,0.175,0.191,0.129,0.125,0.115,0.024,0.147,0.294,2.529
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,9,7,0.204,0.183,0.139,0.127,0.122,0.023,0.166,0.310,2.708
