point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,group_kind,group,runs,seeds,stable_fraction,reached_gravity_fraction,retained_vertical_fraction,collapse_fraction,mean_gravity_reach_generation,mean_vertical_reach_generation,mean_partial_tilt_generation,mean_partial_transposition_generation,mean_max_comb_tilt,mean_max_min_transposition,mean_min_success,mean_final_directional_bias,mean_final_attention,mean_final_min_transposition,mean_final_transposition_gap,mean_final_comb_tilt,mean_final_success,mean_final_payoff
baseline,baseline,baseline,true,8,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.910,0.980,0.920,0.000,48.684,50.860,26.210,20.990,0.906,0.888,0.164,0.768,0.792,0.820,0.000,0.847,0.561,5.309
baseline,baseline,baseline,true,8,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,comparison,successful,91,"300,301,303,304,306,307,308,309,310,311,312,314,315,316,317,318,319,320,321,322,323,325,326,327,328,329,330,332,333,334,335,336,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,377,378,379,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",1.000,1.000,1.000,0.000,48.846,50.132,26.055,20.956,0.908,0.897,0.164,0.773,0.794,0.831,0.000,0.856,0.562,5.350
baseline,baseline,baseline,true,8,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,comparison,unsuccessful,9,"302,305,313,324,331,337,356,376,380",0.000,0.778,0.111,0.000,46.571,58.222,27.778,21.333,0.887,0.795,0.163,0.723,0.768,0.708,0.000,0.765,0.551,4.886
baseline,baseline,baseline,true,8,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,gravity_without_vertical,7,"302,305,324,331,337,356,380",0.000,1.000,0.000,0.000,46.571,49.143,20.286,22.571,0.910,0.902,0.166,0.747,0.784,0.806,0.000,0.786,0.557,5.043
baseline,baseline,baseline,true,8,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,partial_tilt,1,313,0.000,0.000,0.000,0.000,not_reached,61.000,22.000,13.000,0.803,0.418,0.162,0.623,0.720,0.305,0.000,0.573,0.521,4.077
baseline,baseline,baseline,true,8,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,success,91,"300,301,303,304,306,307,308,309,310,311,312,314,315,316,317,318,319,320,321,322,323,325,326,327,328,329,330,332,333,334,335,336,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,377,378,379,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",1.000,1.000,1.000,0.000,48.846,50.132,26.055,20.956,0.908,0.897,0.164,0.773,0.794,0.831,0.000,0.856,0.562,5.350
baseline,baseline,baseline,true,8,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,vertical_without_gravity,1,376,0.000,0.000,1.000,0.000,not_reached,119.000,86.000,21.000,0.815,0.421,0.145,0.656,0.702,0.421,0.000,0.812,0.539,4.598
food_site_count_5,food_site_count,5,false,5,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.050,0.080,0.050,0.000,93.125,84.800,93.500,33.370,0.351,0.371,0.108,0.842,0.863,0.252,0.000,0.246,0.464,2.401
food_site_count_5,food_site_count,5,false,5,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,comparison,successful,5,"304,314,329,350,356",1.000,1.000,1.000,0.000,80.600,84.800,80.800,30.800,0.906,0.907,0.109,0.817,0.864,0.869,0.000,0.867,0.456,3.067
food_site_count_5,food_site_count,5,false,5,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,comparison,unsuccessful,95,"300,301,302,303,305,306,307,308,309,310,311,312,313,315,316,317,318,319,320,321,322,323,324,325,326,327,328,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,351,352,353,354,355,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.032,0.000,0.000,114.000,not_reached,114.667,33.505,0.322,0.343,0.108,0.844,0.862,0.219,0.000,0.213,0.464,2.366
food_site_count_5,food_site_count,5,false,5,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,flat,80,"300,301,302,303,305,307,308,309,310,311,312,313,315,316,317,318,319,320,322,323,324,325,326,327,328,330,331,332,333,334,335,337,338,339,340,341,342,344,345,346,348,351,352,353,355,357,358,360,361,362,363,364,365,366,367,368,369,370,373,375,376,377,378,379,380,381,382,384,386,387,388,389,390,391,393,394,395,397,398,399",0.000,0.000,0.000,0.000,not_reached,not_reached,not_reached,33.800,0.310,0.329,0.108,0.844,0.863,0.191,0.000,0.198,0.464,2.346
food_site_count_5,food_site_count,5,false,5,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,gravity_without_vertical,3,"336,359,371",0.000,1.000,0.000,0.000,114.000,not_reached,114.667,25.667,0.654,0.651,0.107,0.836,0.834,0.647,0.000,0.643,0.461,2.810
food_site_count_5,food_site_count,5,false,5,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,partial_transposition,12,"306,321,343,347,349,354,372,374,383,385,392,396",0.000,0.000,0.000,0.000,not_reached,not_reached,not_reached,33.500,0.316,0.360,0.108,0.841,0.863,0.300,0.000,0.206,0.468,2.385
food_site_count_5,food_site_count,5,false,5,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,success,5,"304,314,329,350,356",1.000,1.000,1.000,0.000,80.600,84.800,80.800,30.800,0.906,0.907,0.109,0.817,0.864,0.869,0.000,0.867,0.456,3.067
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.470,0.480,0.470,0.000,58.750,66.128,49.821,26.606,0.649,0.621,0.127,0.812,0.838,0.534,0.000,0.539,0.499,3.445
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,comparison,successful,47,"300,301,302,305,309,310,311,314,318,319,320,322,326,328,334,336,338,339,342,344,346,347,348,349,350,351,353,355,357,361,362,363,364,365,366,367,371,380,381,384,385,386,387,388,394,396,397",1.000,1.000,1.000,0.000,57.681,66.128,50.489,22.851,0.911,0.911,0.128,0.815,0.834,0.868,0.000,0.869,0.499,3.978
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,comparison,unsuccessful,53,"303,304,306,307,308,312,313,315,316,317,321,323,324,325,327,329,330,331,332,333,335,337,340,341,343,345,352,354,356,358,359,360,368,369,370,372,373,374,375,376,377,378,379,382,383,389,390,391,392,393,395,398,399",0.000,0.019,0.000,0.000,109.000,not_reached,46.333,30.000,0.416,0.363,0.127,0.809,0.842,0.237,0.000,0.246,0.499,2.973
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,flat,36,"303,304,306,308,312,313,315,316,317,321,323,325,327,329,332,335,337,341,352,356,358,360,368,369,370,375,376,377,378,379,382,390,391,393,395,398",0.000,0.000,0.000,0.000,not_reached,not_reached,18.500,31.514,0.405,0.336,0.127,0.815,0.840,0.192,0.000,0.230,0.502,2.979
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,gravity_without_vertical,1,389,0.000,1.000,0.000,0.000,109.000,not_reached,109.000,14.000,0.779,0.852,0.121,0.761,0.872,0.845,0.000,0.779,0.505,3.827
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,partial_tilt,1,340,0.000,0.000,0.000,0.000,not_reached,not_reached,120.000,24.000,0.533,0.412,0.135,0.699,0.879,0.412,0.000,0.533,0.481,3.006
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,partial_transposition,15,"307,324,330,331,333,343,345,354,359,372,373,374,383,392,399",0.000,0.000,0.000,0.000,not_reached,not_reached,38.000,27.933,0.410,0.391,0.126,0.806,0.843,0.293,0.000,0.230,0.494,2.898
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,success,47,"300,301,302,305,309,310,311,314,318,319,320,322,326,328,334,336,338,339,342,344,346,347,348,349,350,351,353,355,357,361,362,363,364,365,366,367,371,380,381,384,385,386,387,388,394,396,397",1.000,1.000,1.000,0.000,57.681,66.128,50.489,22.851,0.911,0.911,0.128,0.815,0.834,0.868,0.000,0.869,0.499,3.978
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.900,0.920,0.900,0.000,53.859,59.435,35.688,21.360,0.878,0.857,0.146,0.800,0.817,0.799,0.000,0.816,0.533,4.618
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,comparison,successful,90,"300,301,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,371,372,373,374,375,377,378,380,381,383,384,385,386,387,389,391,392,393,394,395,396,397,398",1.000,1.000,1.000,0.000,53.744,59.456,34.856,21.278,0.909,0.901,0.146,0.800,0.817,0.852,0.000,0.861,0.533,4.717
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,comparison,unsuccessful,10,"302,332,348,370,376,379,382,388,390,399",0.000,0.200,0.000,0.000,59.000,58.500,48.167,22.100,0.599,0.456,0.145,0.794,0.813,0.327,0.000,0.409,0.528,3.729
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,flat,6,"302,332,376,379,382,399",0.000,0.000,0.000,0.000,not_reached,not_reached,55.000,20.000,0.496,0.349,0.147,0.791,0.825,0.177,0.000,0.271,0.540,3.641
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,gravity_without_vertical,2,"348,390",0.000,1.000,0.000,0.000,59.000,58.500,19.500,17.000,0.905,0.901,0.148,0.776,0.794,0.873,0.000,0.758,0.501,4.236
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,partial_tilt,1,370,0.000,0.000,0.000,0.000,not_reached,not_reached,110.000,32.000,0.691,0.325,0.127,0.820,0.773,0.208,0.000,0.619,0.497,3.398
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,partial_transposition,1,388,0.000,0.000,0.000,0.000,not_reached,not_reached,30.000,35.000,0.513,0.340,0.143,0.822,0.821,0.251,0.000,0.327,0.538,3.571
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,success,90,"300,301,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,371,372,373,374,375,377,378,380,381,383,384,385,386,387,389,391,392,393,394,395,396,397,398",1.000,1.000,1.000,0.000,53.744,59.456,34.856,21.278,0.909,0.901,0.146,0.800,0.817,0.852,0.000,0.861,0.533,4.717
food_site_count_9,food_site_count,9,false,9,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.930,1.000,0.930,0.000,48.600,42.730,22.500,19.390,0.907,0.886,0.181,0.768,0.772,0.813,0.000,0.849,0.595,6.015
food_site_count_9,food_site_count,9,false,9,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,comparison,successful,93,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,319,320,322,323,324,325,326,327,328,329,330,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,351,352,353,354,355,356,357,358,359,360,362,363,364,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,393,394,395,396,397,398,399",1.000,1.000,1.000,0.000,48.634,41.839,22.677,19.269,0.908,0.885,0.181,0.766,0.770,0.811,0.000,0.853,0.595,6.023
food_site_count_9,food_site_count,9,false,9,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,comparison,unsuccessful,7,"318,321,331,350,361,365,392",0.000,1.000,0.000,0.000,48.143,54.571,20.143,21.000,0.905,0.892,0.182,0.799,0.808,0.832,0.000,0.785,0.597,5.914
food_site_count_9,food_site_count,9,false,9,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,gravity_without_vertical,7,"318,321,331,350,361,365,392",0.000,1.000,0.000,0.000,48.143,54.571,20.143,21.000,0.905,0.892,0.182,0.799,0.808,0.832,0.000,0.785,0.597,5.914
food_site_count_9,food_site_count,9,false,9,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,success,93,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,319,320,322,323,324,325,326,327,328,329,330,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,351,352,353,354,355,356,357,358,359,360,362,363,364,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,393,394,395,396,397,398,399",1.000,1.000,1.000,0.000,48.634,41.839,22.677,19.269,0.908,0.885,0.181,0.766,0.770,0.811,0.000,0.853,0.595,6.023
food_site_count_10,food_site_count,10,false,10,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.790,0.980,0.790,0.000,47.469,38.410,21.800,17.610,0.906,0.863,0.199,0.733,0.754,0.780,0.000,0.835,0.620,6.530
food_site_count_10,food_site_count,10,false,10,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,comparison,successful,79,"301,302,303,305,306,307,308,309,310,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,329,331,333,334,335,336,338,339,340,341,342,343,345,348,349,350,352,353,354,355,356,357,359,360,361,365,366,367,368,369,370,372,373,375,376,377,378,380,381,382,383,384,385,386,387,388,389,390,392,393,394,395,396,397,399",1.000,1.000,1.000,0.000,47.544,38.063,22.152,17.392,0.907,0.872,0.198,0.731,0.757,0.798,0.000,0.849,0.621,6.595
food_site_count_10,food_site_count,10,false,10,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,comparison,unsuccessful,21,"300,304,311,312,328,330,332,337,344,346,347,351,358,362,363,364,371,374,379,391,398",0.000,0.905,0.000,0.000,47.158,39.714,20.476,18.429,0.903,0.828,0.200,0.737,0.741,0.712,0.000,0.784,0.613,6.288
food_site_count_10,food_site_count,10,false,10,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,gravity_without_vertical,19,"300,304,311,312,328,330,337,344,346,351,358,362,363,364,371,374,379,391,398",0.000,1.000,0.000,0.000,47.158,37.263,20.105,18.316,0.906,0.867,0.200,0.737,0.744,0.752,0.000,0.784,0.615,6.334
food_site_count_10,food_site_count,10,false,10,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,partial_tilt,2,"332,347",0.000,0.000,0.000,0.000,not_reached,63.000,24.000,19.500,0.879,0.459,0.200,0.730,0.718,0.334,0.000,0.779,0.597,5.844
food_site_count_10,food_site_count,10,false,10,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,outcome,success,79,"301,302,303,305,306,307,308,309,310,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,329,331,333,334,335,336,338,339,340,341,342,343,345,348,349,350,352,353,354,355,356,357,359,360,361,365,366,367,368,369,370,372,373,375,376,377,378,380,381,382,383,384,385,386,387,388,389,390,392,393,394,395,396,397,399",1.000,1.000,1.000,0.000,47.544,38.063,22.152,17.392,0.907,0.872,0.198,0.731,0.757,0.798,0.000,0.849,0.621,6.595
mutation_sd_0p050,mutation_sd,0.050,false,8,0.270,9,1.000,0.600,6.500,0.055,0.050,1.000,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.470,0.500,0.580,0.000,85.300,72.406,48.542,55.237,0.775,0.599,0.164,0.769,0.809,0.533,0.000,0.695,0.577,5.115
mutation_sd_0p050,mutation_sd,0.050,false,8,0.270,9,1.000,0.600,6.500,0.055,0.050,1.000,comparison,successful,47,"300,301,303,305,307,308,310,312,314,315,316,318,319,322,325,327,328,331,332,333,334,336,338,343,346,349,354,355,357,358,363,366,367,368,370,371,372,376,377,380,381,385,388,389,394,395,397",1.000,1.000,1.000,0.000,85.340,67.277,43.106,55.255,0.922,0.880,0.163,0.793,0.829,0.860,0.000,0.885,0.591,5.841
mutation_sd_0p050,mutation_sd,0.050,false,8,0.270,9,1.000,0.600,6.500,0.055,0.050,1.000,comparison,unsuccessful,53,"302,304,306,309,311,313,317,320,321,323,324,326,329,330,335,337,339,340,341,342,344,345,347,348,350,351,352,353,356,359,360,361,362,364,365,369,373,374,375,378,379,382,383,384,386,387,390,391,392,393,396,398,399",0.000,0.057,0.208,0.000,84.667,86.588,55.639,55.217,0.646,0.350,0.165,0.747,0.791,0.243,0.000,0.527,0.566,4.470
mutation_sd_0p050,mutation_sd,0.050,false,8,0.270,9,1.000,0.600,6.500,0.055,0.050,1.000,outcome,flat,21,"309,311,313,317,326,329,337,339,340,342,351,352,360,361,362,373,374,386,391,396,398",0.000,0.000,0.000,0.000,not_reached,91.000,47.111,44.833,0.517,0.317,0.164,0.831,0.832,0.174,0.000,0.325,0.589,4.465
mutation_sd_0p050,mutation_sd,0.050,false,8,0.270,9,1.000,0.600,6.500,0.055,0.050,1.000,outcome,gravity_without_vertical,2,"353,379",0.000,1.000,0.000,0.000,97.000,not_reached,90.000,47.000,0.536,0.641,0.160,0.826,0.803,0.486,0.000,0.524,0.570,4.875
mutation_sd_0p050,mutation_sd,0.050,false,8,0.270,9,1.000,0.600,6.500,0.055,0.050,1.000,outcome,partial_tilt,15,"302,306,321,324,335,341,345,347,364,369,375,384,387,390,393",0.000,0.000,0.000,0.000,not_reached,81.200,57.533,57.917,0.731,0.326,0.166,0.711,0.755,0.279,0.000,0.631,0.552,4.448
mutation_sd_0p050,mutation_sd,0.050,false,8,0.270,9,1.000,0.600,6.500,0.055,0.050,1.000,outcome,partial_transposition,4,"320,356,365,382",0.000,0.000,0.000,0.000,not_reached,not_reached,not_reached,76.250,0.418,0.363,0.163,0.814,0.826,0.279,0.000,0.313,0.587,4.389
mutation_sd_0p050,mutation_sd,0.050,false,8,0.270,9,1.000,0.600,6.500,0.055,0.050,1.000,outcome,success,47,"300,301,303,305,307,308,310,312,314,315,316,318,319,322,325,327,328,331,332,333,334,336,338,343,346,349,354,355,357,358,363,366,367,368,370,371,372,376,377,380,381,385,388,389,394,395,397",1.000,1.000,1.000,0.000,85.340,67.277,43.106,55.255,0.922,0.880,0.163,0.793,0.829,0.860,0.000,0.885,0.591,5.841
mutation_sd_0p050,mutation_sd,0.050,false,8,0.270,9,1.000,0.600,6.500,0.055,0.050,1.000,outcome,vertical_without_gravity,11,"304,323,330,344,348,350,359,378,383,392,399",0.000,0.091,1.000,0.000,60.000,88.636,56.909,63.900,0.878,0.389,0.165,0.599,0.747,0.270,0.000,0.849,0.531,4.468
mutation_sd_0p060,mutation_sd,0.060,false,8,0.270,9,1.000,0.600,6.500,0.055,0.060,1.000,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.770,0.800,0.810,0.000,74.125,65.810,42.076,38.253,0.854,0.775,0.164,0.796,0.818,0.726,0.000,0.798,0.579,5.471
mutation_sd_0p060,mutation_sd,0.060,false,8,0.270,9,1.000,0.600,6.500,0.055,0.060,1.000,comparison,successful,77,"300,301,302,303,304,305,306,309,310,312,313,314,315,316,317,318,320,321,322,323,328,330,331,332,333,334,335,336,338,339,340,342,343,344,345,346,347,348,350,351,352,354,355,356,357,358,359,362,363,364,365,366,367,368,370,371,372,374,375,376,377,380,382,383,384,386,387,389,390,391,393,394,395,396,397,398,399",1.000,1.000,1.000,0.000,72.571,65.481,40.130,34.455,0.919,0.887,0.164,0.807,0.823,0.852,0.000,0.882,0.584,5.766
mutation_sd_0p060,mutation_sd,0.060,false,8,0.270,9,1.000,0.600,6.500,0.055,0.060,1.000,comparison,unsuccessful,23,"307,308,311,319,324,325,326,327,329,337,341,349,353,360,361,369,373,378,379,381,385,388,392",0.000,0.130,0.174,0.000,114.000,69.429,52.067,51.545,0.638,0.400,0.164,0.757,0.802,0.303,0.000,0.520,0.563,4.486
mutation_sd_0p060,mutation_sd,0.060,false,8,0.270,9,1.000,0.600,6.500,0.055,0.060,1.000,outcome,flat,9,"311,349,353,360,361,373,379,381,388",0.000,0.000,0.000,0.000,not_reached,not_reached,68.750,40.625,0.503,0.335,0.163,0.802,0.851,0.191,0.000,0.338,0.582,4.440
mutation_sd_0p060,mutation_sd,0.060,false,8,0.270,9,1.000,0.600,6.500,0.055,0.060,1.000,outcome,gravity_without_vertical,3,"307,325,378",0.000,1.000,0.000,0.000,114.000,106.000,56.000,51.333,0.751,0.639,0.160,0.719,0.728,0.627,0.000,0.678,0.551,4.832
mutation_sd_0p060,mutation_sd,0.060,false,8,0.270,9,1.000,0.600,6.500,0.055,0.060,1.000,outcome,partial_tilt,3,"319,326,337",0.000,0.000,0.000,0.000,not_reached,61.000,37.667,65.667,0.828,0.399,0.173,0.690,0.833,0.363,0.000,0.669,0.547,4.434
mutation_sd_0p060,mutation_sd,0.060,false,8,0.270,9,1.000,0.600,6.500,0.055,0.060,1.000,outcome,partial_transposition,4,"324,327,341,392",0.000,0.000,0.000,0.000,not_reached,not_reached,99.000,74.500,0.445,0.372,0.160,0.821,0.755,0.327,0.000,0.349,0.571,4.285
mutation_sd_0p060,mutation_sd,0.060,false,8,0.270,9,1.000,0.600,6.500,0.055,0.060,1.000,outcome,success,77,"300,301,302,303,304,305,306,309,310,312,313,314,315,316,317,318,320,321,322,323,328,330,331,332,333,334,335,336,338,339,340,342,343,344,345,346,347,348,350,351,352,354,355,356,357,358,359,362,363,364,365,366,367,368,370,371,372,374,375,376,377,380,382,383,384,386,387,389,390,391,393,394,395,396,397,398,399",1.000,1.000,1.000,0.000,72.571,65.481,40.130,34.455,0.919,0.887,0.164,0.807,0.823,0.852,0.000,0.882,0.584,5.766
mutation_sd_0p060,mutation_sd,0.060,false,8,0.270,9,1.000,0.600,6.500,0.055,0.060,1.000,outcome,vertical_without_gravity,4,"308,329,369,385",0.000,0.000,1.000,0.000,not_reached,64.500,31.500,40.000,0.908,0.394,0.168,0.668,0.774,0.244,0.000,0.868,0.532,4.570
mutation_sd_0p070,mutation_sd,0.070,false,8,0.270,9,1.000,0.600,6.500,0.055,0.070,1.000,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.850,0.910,0.870,0.000,65.813,59.692,35.727,31.400,0.894,0.843,0.164,0.788,0.810,0.792,0.000,0.842,0.576,5.500
mutation_sd_0p070,mutation_sd,0.070,false,8,0.270,9,1.000,0.600,6.500,0.055,0.070,1.000,comparison,successful,85,"301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,330,331,332,333,336,337,338,339,340,341,342,343,344,345,350,351,353,354,356,357,358,359,360,361,362,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,382,383,384,385,386,388,389,390,391,392,393,394,396,397,398",1.000,1.000,1.000,0.000,63.776,58.824,33.294,30.765,0.918,0.903,0.164,0.798,0.811,0.858,0.000,0.874,0.581,5.652
mutation_sd_0p070,mutation_sd,0.070,false,8,0.270,9,1.000,0.600,6.500,0.055,0.070,1.000,comparison,unsuccessful,15,"300,329,334,335,346,347,348,349,352,355,363,381,387,395,399",0.000,0.400,0.133,0.000,94.667,72.000,50.500,35.000,0.760,0.504,0.165,0.727,0.799,0.421,0.000,0.661,0.551,4.636
