point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,comb_tilt_mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,107,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,16,0.366,120,0.351,47,0.150,0,0.858,0.820,0.209,0.232,0.209,0.023,0.366,0.532,4.303,77.415
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,109,successful,success,true,true,true,false,98,102,96,84,0.905,112,0.896,108,0.150,0,0.836,0.884,0.850,0.859,0.850,0.010,0.891,0.593,6.217,77.598
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,112,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,21,0.421,18,0.352,40,0.154,0,0.767,0.885,0.250,0.240,0.240,0.009,0.224,0.572,4.693,75.502
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,110,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,10,0.325,14,0.295,43,0.150,0,0.757,0.878,0.205,0.255,0.205,0.050,0.209,0.567,4.679,77.914
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,111,successful,success,true,true,true,false,49,57,47,19,0.904,101,0.885,77,0.162,0,0.866,0.856,0.865,0.856,0.856,0.009,0.846,0.581,5.972,77.677
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,114,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,18,0.455,17,0.377,30,0.163,0,0.803,0.804,0.194,0.236,0.194,0.041,0.173,0.542,4.440,75.920
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,113,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,24,0.281,90,0.320,101,0.165,0,0.753,0.852,0.255,0.205,0.205,0.049,0.217,0.554,4.487,77.402
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,115,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,28,0.338,46,0.368,97,0.153,0,0.642,0.650,0.276,0.307,0.276,0.030,0.135,0.518,3.950,77.294
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,116,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,92,0.344,73,0.275,119,0.150,0,0.786,0.870,0.280,0.251,0.251,0.029,0.266,0.553,4.577,77.464
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,117,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,24,0.356,39,0.393,85,0.150,0,0.812,0.826,0.178,0.139,0.139,0.039,0.225,0.580,4.756,77.536
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,118,successful,success,true,true,true,false,23,26,21,18,0.913,32,0.917,98,0.146,0,0.775,0.835,0.812,0.849,0.812,0.037,0.881,0.537,5.503,76.611
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,119,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,11,0.277,29,0.336,19,0.157,0,0.846,0.854,0.246,0.356,0.246,0.110,0.164,0.592,4.757,76.967
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,120,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,46,0.407,31,0.300,74,0.166,0,0.824,0.899,0.159,0.213,0.159,0.054,0.217,0.596,4.861,76.669
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,122,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,18,0.405,20,0.433,120,0.164,0,0.656,0.843,0.510,0.433,0.433,0.077,0.174,0.515,4.011,76.897
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,123,successful,success,true,true,true,false,33,34,23,24,0.902,89,0.898,84,0.163,0,0.778,0.777,0.848,0.850,0.848,0.002,0.860,0.548,5.616,76.134
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,121,successful,success,true,true,true,false,40,49,42,20,0.930,75,0.908,59,0.162,0,0.738,0.881,0.849,0.860,0.849,0.010,0.891,0.569,6.006,77.754
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,126,successful,success,true,true,true,false,55,65,56,15,0.913,120,0.883,98,0.151,0,0.792,0.845,0.824,0.821,0.821,0.003,0.913,0.542,5.659,75.523
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,124,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,21,0.376,110,0.312,117,0.150,0,0.747,0.789,0.285,0.284,0.284,0.002,0.338,0.546,4.475,77.565
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,125,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,52,0.342,17,0.276,55,0.160,0,0.867,0.827,0.180,0.164,0.164,0.016,0.206,0.561,4.543,76.869
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,127,unsuccessful,flat,false,false,false,false,not_reached,not_reached,26,18,0.568,27,0.306,27,0.157,0,0.812,0.909,0.104,0.118,0.104,0.015,0.117,0.628,5.124,76.234
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,129,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,9,0.273,13,0.323,21,0.166,0,0.516,0.806,0.173,0.166,0.166,0.007,0.261,0.504,3.980,77.008
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,131,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,65,0.418,59,0.267,102,0.163,0,0.789,0.830,0.217,0.221,0.217,0.004,0.179,0.568,4.555,76.663
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,128,successful,success,true,true,true,false,58,75,61,32,0.924,120,0.916,103,0.152,0,0.840,0.869,0.843,0.831,0.831,0.012,0.924,0.585,6.247,78.372
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,130,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,13,0.367,102,0.388,53,0.149,0,0.712,0.810,0.201,0.241,0.201,0.040,0.203,0.554,4.502,77.742
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,132,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,31,0.289,88,0.332,94,0.155,0,0.752,0.851,0.273,0.249,0.249,0.024,0.182,0.560,4.551,77.519
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,133,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,9,0.282,110,0.462,22,0.153,0,0.802,0.816,0.199,0.235,0.199,0.036,0.269,0.548,4.576,76.534
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,134,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,56,0.299,54,0.346,107,0.163,0,0.879,0.831,0.289,0.266,0.266,0.023,0.167,0.575,4.619,78.013
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,135,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,33,0.278,62,0.336,49,0.165,0,0.784,0.876,0.141,0.177,0.141,0.036,0.270,0.579,4.763,76.809
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,136,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,29,0.336,27,0.409,46,0.155,0,0.826,0.870,0.167,0.143,0.143,0.024,0.184,0.582,4.832,76.644
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,138,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,73,0.371,64,0.394,86,0.171,0,0.853,0.795,0.208,0.169,0.169,0.039,0.190,0.539,4.408,75.828
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,139,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,18,0.377,30,0.296,71,0.176,0,0.772,0.871,0.218,0.215,0.215,0.003,0.232,0.563,4.591,76.011
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,137,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,15,0.413,41,0.385,59,0.171,0,0.650,0.840,0.199,0.173,0.173,0.025,0.301,0.542,4.329,76.639
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,140,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,39,0.348,98,0.303,75,0.149,0,0.848,0.885,0.263,0.429,0.263,0.166,0.124,0.589,4.686,77.694
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,141,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,62,0.319,80,0.357,115,0.165,0,0.781,0.812,0.350,0.284,0.284,0.066,0.171,0.565,4.449,78.070
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,144,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,85,0.362,49,0.324,87,0.154,0,0.710,0.823,0.243,0.250,0.243,0.006,0.257,0.546,4.483,76.458
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,142,successful,success,true,true,true,false,68,85,73,12,0.891,96,0.879,105,0.162,0,0.772,0.812,0.847,0.848,0.847,0.001,0.867,0.540,5.354,77.756
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,143,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,39,0.368,111,0.328,87,0.166,0,0.770,0.847,0.247,0.222,0.222,0.025,0.181,0.559,4.464,77.748
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,147,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,37,0.431,14,0.356,107,0.137,0,0.720,0.902,0.202,0.206,0.202,0.004,0.120,0.576,4.674,75.733
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,145,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,13,0.396,56,0.374,88,0.164,0,0.752,0.771,0.358,0.348,0.348,0.010,0.151,0.542,4.283,76.885
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,146,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,30,0.468,64,0.366,50,0.148,0,0.830,0.844,0.190,0.185,0.185,0.005,0.276,0.556,4.571,77.036
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,149,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,27,0.407,78,0.393,39,0.175,0,0.796,0.847,0.214,0.239,0.214,0.025,0.213,0.569,4.619,76.191
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,148,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,58,0.295,67,0.366,67,0.149,0,0.795,0.846,0.252,0.261,0.252,0.009,0.152,0.563,4.514,77.896
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,150,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,111,0.252,74,0.270,111,0.150,0,0.819,0.821,0.185,0.181,0.181,0.004,0.163,0.577,4.604,77.443
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,151,unsuccessful,gravity_without_vertical,false,true,false,false,118,not_reached,118,30,0.682,119,0.629,119,0.173,0,0.897,0.844,0.616,0.603,0.603,0.013,0.648,0.588,5.759,77.252
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,152,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,79,0.319,31,0.365,117,0.180,0,0.800,0.852,0.316,0.407,0.316,0.090,0.148,0.571,4.567,77.445
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,153,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,22,0.330,82,0.318,97,0.155,0,0.806,0.865,0.262,0.240,0.240,0.023,0.193,0.576,4.659,76.735
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,155,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,11,0.301,118,0.299,26,0.168,0,0.629,0.828,0.222,0.257,0.222,0.035,0.249,0.530,4.253,76.367
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,154,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,17,0.387,22,0.297,18,0.158,0,0.855,0.845,0.165,0.186,0.165,0.022,0.171,0.589,4.868,77.141
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,158,successful,success,true,true,true,false,108,117,109,25,0.855,120,0.859,119,0.136,0,0.805,0.842,0.855,0.860,0.855,0.005,0.855,0.544,5.560,76.278
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,157,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,13,0.337,107,0.365,28,0.166,0,0.799,0.844,0.230,0.232,0.230,0.002,0.224,0.556,4.539,77.016
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,156,successful,success,true,true,true,false,112,120,111,13,0.832,120,0.829,120,0.159,0,0.877,0.776,0.829,0.830,0.829,0.001,0.832,0.548,5.583,77.656
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,161,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,118,28,0.518,118,0.450,114,0.160,0,0.843,0.848,0.384,0.379,0.379,0.004,0.440,0.546,4.890,76.212
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,160,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,26,0.367,17,0.330,57,0.156,0,0.830,0.855,0.239,0.226,0.226,0.013,0.203,0.569,4.708,77.553
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,159,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,18,0.355,102,0.295,62,0.171,0,0.813,0.857,0.197,0.217,0.197,0.020,0.280,0.538,4.401,78.100
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,162,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,17,0.403,20,0.299,23,0.166,0,0.785,0.753,0.173,0.233,0.173,0.060,0.272,0.551,4.400,77.270
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,163,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,14,0.332,18,0.330,33,0.170,0,0.846,0.857,0.329,0.302,0.302,0.027,0.196,0.565,4.574,77.822
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,164,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,22,0.317,89,0.437,54,0.152,0,0.727,0.853,0.228,0.232,0.228,0.004,0.221,0.575,4.726,77.364
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,165,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,68,0.458,28,0.328,98,0.168,0,0.773,0.899,0.294,0.189,0.189,0.104,0.237,0.545,4.461,77.216
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,166,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.316,18,0.238,85,0.154,0,0.772,0.902,0.206,0.199,0.199,0.007,0.223,0.518,4.360,76.705
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,168,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,31,0.253,55,0.287,35,0.152,0,0.802,0.838,0.195,0.275,0.195,0.080,0.171,0.554,4.494,75.430
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,167,successful,success,true,true,true,false,24,30,20,14,0.917,59,0.936,90,0.170,0,0.788,0.831,0.901,0.912,0.901,0.010,0.869,0.589,6.151,77.165
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,169,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,25,0.311,83,0.387,38,0.142,0,0.793,0.884,0.305,0.303,0.303,0.001,0.206,0.552,4.362,77.171
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,170,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,53,0.377,75,0.338,120,0.171,0,0.768,0.894,0.338,0.368,0.338,0.031,0.199,0.548,4.453,76.839
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,171,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,10,0.369,98,0.322,52,0.163,0,0.806,0.859,0.230,0.285,0.230,0.054,0.180,0.529,4.308,77.078
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,172,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,59,0.316,113,0.276,118,0.144,0,0.800,0.851,0.208,0.252,0.208,0.043,0.160,0.568,4.633,75.964
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,173,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,35,0.282,37,0.326,77,0.152,0,0.813,0.777,0.222,0.201,0.201,0.022,0.170,0.569,4.581,76.399
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,174,successful,success,true,true,true,false,28,35,26,12,0.923,86,0.900,73,0.155,0,0.791,0.805,0.839,0.829,0.829,0.010,0.867,0.541,5.575,77.538
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,175,successful,success,true,true,true,false,46,60,46,19,0.916,97,0.887,116,0.159,0,0.793,0.826,0.882,0.859,0.859,0.023,0.884,0.576,6.039,77.014
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,178,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,21,0.292,82,0.301,67,0.150,0,0.714,0.815,0.136,0.112,0.112,0.024,0.200,0.555,4.472,77.111
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,177,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,94,0.475,88,0.356,111,0.165,0,0.751,0.814,0.303,0.274,0.274,0.029,0.166,0.564,4.430,77.713
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,176,successful,success,true,true,true,false,48,55,46,21,0.912,112,0.898,88,0.168,0,0.719,0.827,0.864,0.851,0.851,0.013,0.868,0.569,5.881,78.657
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,179,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,64,0.378,47,0.290,65,0.146,0,0.821,0.862,0.228,0.252,0.228,0.024,0.189,0.563,4.553,78.086
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,180,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,45,0.372,101,0.307,75,0.169,0,0.875,0.837,0.115,0.105,0.105,0.010,0.362,0.562,4.672,77.499
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,181,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,16,0.330,89,0.338,103,0.149,0,0.873,0.886,0.230,0.180,0.180,0.050,0.237,0.583,4.886,78.170
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,182,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,9,0.269,46,0.307,15,0.146,0,0.846,0.892,0.144,0.165,0.144,0.021,0.223,0.576,4.796,76.596
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,183,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,19,0.276,64,0.344,111,0.159,0,0.804,0.843,0.241,0.280,0.241,0.039,0.190,0.560,4.542,76.318
food_site_count_4,food_site_count,4,false,4,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,185,unsuccessful,gravity_without_vertical,false,true,false,false,110,118,110,11,0.802,118,0.793,119,0.145,0,0.810,0.839,0.733,0.730,0.730,0.003,0.725,0.573,5.631,75.303
