variant,condition,food_site_count,food_site_radius,seed,final_recruitment_advantage,tail_recruitment_advantage,final_directional_bias,final_receiver_attention,final_dance_propensity,final_success,final_payoff,final_floor_fraction,tail_floor_fraction,tail_dance_follow_share
pre_visit_dance,c1_r75m,1,75.000000,429,0.040421,0.052703,0.231296,0.205932,0.566538,0.003028,0.001000,1.000000,1.000000,0.234507
pre_visit_dance,c1_r75m,1,75.000000,431,0.079796,0.044298,0.480600,0.307608,0.752637,0.001889,0.001000,1.000000,1.000000,0.258858
pre_visit_dance,c1_r75m,1,75.000000,432,0.044778,0.049003,0.399090,0.378160,0.693114,0.003778,0.001000,1.000000,1.000000,0.342368
pre_visit_dance,c1_r75m,1,75.000000,434,0.059179,0.035694,0.389461,0.419374,0.813512,0.002944,0.001000,1.000000,1.000000,0.559474
pre_visit_dance,c1_r75m,1,75.000000,436,0.027272,0.038331,0.287100,0.529584,0.755311,0.003417,0.001000,1.000000,1.000000,0.540655
pre_visit_dance,c1_r75m,1,75.000000,439,0.020074,0.047954,0.643613,0.229856,0.877486,0.005083,0.001000,1.000000,1.000000,0.248802
pre_visit_dance,c1_r75m,1,75.000000,435,0.012689,0.037997,0.334392,0.387284,0.535302,0.002667,0.001000,1.000000,1.000000,0.411830
pre_visit_dance,c1_r75m,1,75.000000,433,0.037509,0.050027,0.572943,0.455619,0.739045,0.002611,0.001000,1.000000,1.000000,0.610789
pre_visit_dance,c1_r75m,1,75.000000,440,0.032000,0.050909,0.377757,0.535834,0.716355,0.001722,0.001000,1.000000,1.000000,0.469997
pre_visit_dance,c1_r75m,1,75.000000,437,0.044538,0.048257,0.474845,0.416698,0.648412,0.002222,0.001000,1.000000,1.000000,0.477788
pre_visit_dance,c1_r75m,1,75.000000,438,0.077210,0.043294,0.383984,0.414217,0.587562,0.002000,0.001000,1.000000,1.000000,0.382708
pre_visit_dance,c1_r75m,1,75.000000,441,0.015244,0.037909,0.244410,0.325095,0.445008,0.002889,0.001000,1.000000,1.000000,0.380553
pre_visit_dance,c1_r75m,1,75.000000,444,0.060914,0.035488,0.323541,0.624767,0.614654,0.005694,0.001000,1.000000,1.000000,0.566670
pre_visit_dance,c1_r75m,1,75.000000,443,0.059416,0.025156,0.291074,0.283107,0.429137,0.003667,0.001000,1.000000,1.000000,0.412039
pre_visit_dance,c1_r75m,1,75.000000,446,0.055471,0.032665,0.315512,0.255966,0.732918,0.002028,0.001000,1.000000,1.000000,0.198887
pre_visit_dance,c1_r75m,1,75.000000,445,0.051454,0.052030,0.419690,0.291297,0.661103,0.003306,0.001000,1.000000,1.000000,0.417759
pre_visit_dance,c1_r75m,1,75.000000,442,0.023018,0.012238,0.233842,0.702259,0.803794,0.002222,0.001000,1.000000,1.000000,0.439437
pre_visit_dance,c1_r75m,1,75.000000,447,0.048855,0.026531,0.133534,0.381054,0.608196,0.002083,0.001000,1.000000,1.000000,0.446945
pre_visit_dance,c1_r75m,1,75.000000,449,0.068676,0.050094,0.531210,0.327416,0.658576,0.003306,0.001000,1.000000,1.000000,0.256776
pre_visit_dance,c1_r75m,1,75.000000,448,0.007582,0.032168,0.238258,0.468184,0.743198,0.003472,0.001000,1.000000,1.000000,0.395813
pre_visit_dance,c1_r150m,1,150.000000,400,0.045378,0.056814,0.287689,0.390078,0.410648,0.007861,0.001000,1.000000,1.000000,0.381723
pre_visit_dance,c1_r150m,1,150.000000,401,0.118463,0.102611,0.514402,0.194361,0.630504,0.006500,0.001000,1.000000,1.000000,0.213764
pre_visit_dance,c1_r150m,1,150.000000,404,0.116056,0.086493,0.508319,0.360093,0.844253,0.007167,0.001000,1.000000,1.000000,0.368159
pre_visit_dance,c1_r150m,1,150.000000,402,0.093951,0.095147,0.354676,0.327869,0.593934,0.007000,0.001000,1.000000,1.000000,0.338639
pre_visit_dance,c1_r150m,1,150.000000,406,0.096679,0.057216,0.278541,0.431454,0.642982,0.004222,0.001000,1.000000,1.000000,0.409003
pre_visit_dance,c1_r150m,1,150.000000,407,0.118736,0.062000,0.048342,0.585145,0.346470,0.000806,0.001000,1.000000,0.996667,0.371046
pre_visit_dance,c1_r150m,1,150.000000,412,0.076860,0.108452,0.515550,0.576164,0.785070,0.002583,0.001000,1.000000,0.998333,0.448600
pre_visit_dance,c1_r150m,1,150.000000,403,0.084835,0.097302,0.864787,0.490458,0.478239,0.000639,0.001000,1.000000,0.996667,0.398139
pre_visit_dance,c1_r150m,1,150.000000,408,0.060016,0.045691,0.342200,0.270166,0.592443,0.008806,0.001000,1.000000,1.000000,0.367522
pre_visit_dance,c1_r150m,1,150.000000,410,0.053470,0.035859,0.261517,0.777140,0.756594,0.006944,0.001000,1.000000,1.000000,0.662144
pre_visit_dance,c1_r150m,1,150.000000,413,0.070610,0.071733,0.433406,0.632921,0.572979,0.005444,0.001000,1.000000,1.000000,0.645746
pre_visit_dance,c1_r150m,1,150.000000,411,0.094529,0.057668,0.421339,0.403050,0.577994,0.009944,0.001000,1.000000,1.000000,0.394035
pre_visit_dance,c1_r150m,1,150.000000,409,0.089134,0.099733,0.261379,0.489332,0.592729,0.001417,0.001000,1.000000,0.996667,0.517060
pre_visit_dance,c1_r150m,1,150.000000,405,0.128651,0.107988,0.894365,0.586727,0.876778,0.001472,0.001000,1.000000,0.995000,0.425375
pre_visit_dance,c1_r150m,1,150.000000,414,0.046322,0.073896,0.337755,0.206480,0.614309,0.008083,0.001000,1.000000,1.000000,0.227323
pre_visit_dance,c1_r150m,1,150.000000,416,0.102517,0.058322,0.328081,0.232015,0.302049,0.005667,0.001000,1.000000,1.000000,0.226193
pre_visit_dance,c1_r150m,1,150.000000,417,0.045412,0.120406,0.404104,0.157728,0.763688,0.002556,0.001000,1.000000,1.000000,0.178463
pre_visit_dance,c1_r150m,1,150.000000,418,0.051500,0.074148,0.334464,0.125003,0.529388,0.001444,0.001000,1.000000,0.998333,0.183693
pre_visit_dance,c1_r150m,1,150.000000,415,0.068492,0.106271,0.239549,0.853749,0.856879,0.003083,0.001000,1.000000,0.998333,0.802924
pre_visit_dance,c1_r150m,1,150.000000,420,0.059219,0.070058,0.222783,0.289882,0.815391,0.004944,0.001000,1.000000,1.000000,0.302217
pre_visit_dance,c1_r150m,1,150.000000,422,0.066481,0.059563,0.122904,0.468064,0.783545,0.001944,0.001000,1.000000,1.000000,0.419247
pre_visit_dance,c1_r150m,1,150.000000,421,0.030117,0.050879,0.206425,0.230879,0.536107,0.002028,0.001000,1.000000,0.998333,0.525654
pre_visit_dance,c1_r150m,1,150.000000,424,0.105512,0.103246,0.426144,0.637283,0.541079,0.006194,0.001000,1.000000,1.000000,0.469821
pre_visit_dance,c1_r150m,1,150.000000,427,0.030242,0.126938,0.617969,0.203289,0.248680,0.000611,0.001000,1.000000,0.998333,0.204613
