candidate,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,137,unsuccessful,gravity_without_vertical,false,true,false,false,34,40,21,11,0.882,105,0.890,66,0.124,0,0.832,0.757,0.772,0.772,0.772,0.000,0.742,0.435,3.933,102.700
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,136,successful,success,true,true,true,false,73,23,11,16,0.880,95,0.854,83,0.110,0,0.825,0.778,0.783,0.783,0.783,0.000,0.842,0.437,4.343,105.055
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,138,successful,success,true,true,true,false,29,31,18,16,0.877,95,0.874,68,0.120,0,0.813,0.774,0.858,0.858,0.858,0.000,0.835,0.454,4.489,104.359
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,135,unsuccessful,gravity_without_vertical,false,true,false,false,54,58,22,13,0.896,73,0.886,108,0.114,0,0.783,0.774,0.726,0.726,0.726,0.000,0.776,0.436,4.015,109.983
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,139,unsuccessful,gravity_without_vertical,false,true,false,false,41,57,38,21,0.905,114,0.900,66,0.124,0,0.609,0.848,0.820,0.820,0.820,0.000,0.738,0.441,4.022,111.729
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,140,successful,success,true,true,true,false,35,37,21,12,0.900,44,0.844,52,0.106,0,0.690,0.653,0.768,0.768,0.768,0.000,0.843,0.445,4.179,105.275
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,141,successful,success,true,true,true,false,30,39,18,14,0.925,114,0.903,58,0.119,0,0.794,0.836,0.837,0.837,0.837,0.000,0.843,0.458,4.581,107.911
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,142,successful,success,true,true,true,false,33,42,15,14,0.911,46,0.924,99,0.116,0,0.798,0.817,0.795,0.795,0.795,0.000,0.815,0.437,4.193,107.992
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,143,successful,success,true,true,true,false,25,39,15,11,0.906,46,0.908,108,0.122,0,0.752,0.817,0.827,0.827,0.827,0.000,0.808,0.438,4.189,105.459
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,144,successful,success,true,true,true,false,62,64,31,9,0.895,115,0.857,116,0.110,0,0.774,0.643,0.846,0.846,0.846,0.000,0.866,0.435,4.217,104.897
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,145,successful,success,true,true,true,false,28,39,22,6,0.890,48,0.892,51,0.117,0,0.867,0.780,0.844,0.844,0.844,0.000,0.855,0.443,4.358,106.630
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,146,successful,success,true,true,true,false,37,34,19,12,0.892,39,0.894,61,0.100,0,0.544,0.817,0.838,0.838,0.838,0.000,0.850,0.430,4.135,105.465
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,147,unsuccessful,gravity_without_vertical,false,true,false,false,25,52,16,11,0.886,65,0.853,82,0.099,0,0.832,0.656,0.763,0.763,0.763,0.000,0.793,0.427,3.967,105.445
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,148,successful,success,true,true,true,false,56,63,42,18,0.906,106,0.896,83,0.106,0,0.747,0.764,0.811,0.811,0.811,0.000,0.840,0.428,4.141,106.524
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,149,successful,success,true,true,true,false,46,50,18,15,0.919,97,0.864,107,0.123,0,0.813,0.793,0.854,0.854,0.854,0.000,0.842,0.450,4.375,106.632
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,110,successful,success,true,true,true,false,64,44,24,16,0.920,61,0.907,102,0.093,0,0.581,0.683,0.855,0.882,0.855,0.027,0.864,0.411,4.644,85.650
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,112,successful,success,true,true,true,false,39,38,26,20,0.909,96,0.767,119,0.096,0,0.845,0.673,0.779,0.763,0.763,0.017,0.831,0.416,4.628,85.863
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,111,successful,success,true,true,true,false,49,43,15,18,0.922,105,0.819,110,0.101,0,0.745,0.802,0.821,0.697,0.697,0.124,0.824,0.415,4.672,95.929
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,116,unsuccessful,gravity_without_vertical,false,true,false,false,108,85,21,31,0.816,101,0.528,108,0.092,0,0.503,0.675,0.552,0.511,0.511,0.041,0.691,0.400,4.136,84.845
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,113,successful,success,true,true,true,false,71,52,25,46,0.922,77,0.898,109,0.106,0,0.679,0.730,0.877,0.875,0.875,0.002,0.884,0.425,4.930,95.270
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,114,successful,success,true,true,true,false,87,37,26,30,0.871,117,0.891,116,0.102,0,0.860,0.876,0.847,0.841,0.841,0.006,0.818,0.456,5.298,96.281
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,115,successful,success,true,true,true,false,64,46,27,50,0.914,83,0.836,120,0.094,0,0.767,0.831,0.892,0.836,0.836,0.056,0.908,0.447,5.318,95.436
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,117,successful,success,true,true,true,false,42,36,26,27,0.914,92,0.881,92,0.089,0,0.652,0.698,0.879,0.908,0.879,0.029,0.803,0.408,4.546,93.564
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,118,unsuccessful,gravity_without_vertical,false,true,false,false,60,35,23,14,0.874,41,0.868,97,0.092,0,0.759,0.753,0.821,0.788,0.788,0.033,0.769,0.379,4.127,92.092
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,120,successful,success,true,true,true,false,61,46,31,42,0.888,91,0.888,102,0.106,0,0.643,0.792,0.828,0.779,0.779,0.050,0.827,0.413,4.560,97.999
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,123,successful,success,true,true,true,false,44,50,37,29,0.906,61,0.866,119,0.101,0,0.692,0.804,0.865,0.866,0.865,0.001,0.830,0.436,4.997,98.045
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,119,successful,success,true,true,true,false,34,34,24,18,0.935,67,0.873,107,0.097,0,0.761,0.819,0.776,0.797,0.776,0.021,0.832,0.425,4.797,104.128
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,125,successful,success,true,true,true,false,72,71,34,49,0.925,98,0.801,117,0.102,0,0.787,0.811,0.804,0.767,0.767,0.038,0.863,0.430,4.961,95.236
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,121,successful,success,true,true,true,false,39,39,27,21,0.918,96,0.872,114,0.103,0,0.807,0.857,0.830,0.821,0.821,0.009,0.828,0.452,5.205,103.454
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,122,successful,success,true,true,true,false,76,80,66,25,0.913,107,0.904,103,0.104,0,0.732,0.840,0.805,0.833,0.805,0.028,0.837,0.427,4.907,103.397
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,124,successful,success,true,true,true,false,51,25,21,46,0.928,52,0.889,110,0.093,0,0.806,0.807,0.865,0.859,0.859,0.005,0.928,0.415,4.945,99.766
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,126,successful,success,true,true,true,false,49,65,34,14,0.900,91,0.814,106,0.097,0,0.739,0.902,0.870,0.759,0.759,0.111,0.865,0.444,5.191,98.738
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,127,successful,success,true,true,true,false,32,30,11,15,0.895,71,0.854,98,0.099,0,0.695,0.716,0.826,0.814,0.814,0.012,0.870,0.414,4.745,93.421
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,129,successful,success,true,true,true,false,66,64,24,19,0.918,120,0.857,102,0.101,0,0.719,0.691,0.811,0.791,0.791,0.020,0.918,0.428,5.037,93.723
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,128,successful,success,true,true,true,false,36,34,19,18,0.898,94,0.890,61,0.095,0,0.835,0.807,0.861,0.843,0.843,0.018,0.866,0.442,5.151,98.677
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,130,successful,success,true,true,true,false,27,34,25,18,0.916,79,0.880,99,0.091,0,0.798,0.770,0.837,0.818,0.818,0.019,0.849,0.423,4.902,99.285
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,132,successful,success,true,true,true,false,51,59,20,17,0.925,65,0.875,86,0.095,0,0.762,0.754,0.882,0.865,0.865,0.016,0.897,0.440,5.182,98.979
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,131,successful,success,true,true,true,false,90,97,90,39,0.886,113,0.894,106,0.105,0,0.835,0.901,0.838,0.870,0.838,0.032,0.860,0.437,5.069,107.141
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,134,successful,success,true,true,true,false,36,48,24,15,0.896,76,0.888,90,0.104,0,0.818,0.782,0.855,0.841,0.841,0.015,0.894,0.434,5.078,98.582
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,133,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,22,0.498,97,0.311,102,0.092,0,0.769,0.682,0.239,0.262,0.239,0.023,0.376,0.417,3.821,104.566
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,137,successful,success,true,true,true,false,72,79,41,17,0.924,101,0.854,108,0.109,0,0.777,0.834,0.818,0.739,0.739,0.079,0.831,0.411,4.697,93.956
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,135,successful,success,true,true,true,false,54,57,24,42,0.917,119,0.893,85,0.106,0,0.846,0.792,0.806,0.647,0.647,0.160,0.913,0.440,5.241,99.566
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,136,successful,success,true,true,true,false,55,31,26,37,0.913,90,0.824,79,0.100,0,0.738,0.745,0.855,0.754,0.754,0.101,0.846,0.439,5.005,96.323
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,139,successful,success,true,true,true,false,52,66,32,18,0.912,76,0.878,92,0.107,0,0.771,0.613,0.661,0.656,0.656,0.005,0.850,0.393,4.319,94.222
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,140,successful,success,true,true,true,false,62,49,24,35,0.932,95,0.817,73,0.096,0,0.714,0.749,0.747,0.692,0.692,0.055,0.818,0.403,4.423,95.336
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,138,successful,success,true,true,true,false,43,64,51,35,0.918,85,0.873,65,0.107,0,0.784,0.790,0.813,0.711,0.711,0.102,0.848,0.396,4.462,98.881
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,141,successful,success,true,true,true,false,43,51,24,38,0.909,106,0.877,58,0.103,0,0.745,0.754,0.882,0.842,0.842,0.040,0.893,0.433,5.063,103.729
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,142,successful,success,true,true,true,false,40,42,31,25,0.913,73,0.827,89,0.103,0,0.765,0.732,0.808,0.715,0.715,0.093,0.866,0.424,4.828,95.725
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,143,successful,success,true,true,true,false,47,49,32,15,0.892,53,0.894,63,0.104,0,0.668,0.556,0.850,0.751,0.751,0.098,0.821,0.395,4.305,98.079
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,145,successful,success,true,true,true,false,69,71,29,46,0.883,120,0.885,89,0.102,0,0.851,0.776,0.810,0.806,0.806,0.004,0.883,0.401,4.598,94.812
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,144,successful,success,true,true,true,false,90,109,24,25,0.839,113,0.823,111,0.098,0,0.743,0.757,0.793,0.733,0.733,0.060,0.825,0.414,4.619,105.590
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,146,successful,success,true,true,true,false,51,63,38,47,0.904,90,0.848,120,0.092,0,0.833,0.752,0.912,0.848,0.848,0.065,0.812,0.424,4.817,100.987
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,147,successful,success,true,true,true,false,63,40,16,16,0.922,113,0.878,112,0.086,0,0.858,0.850,0.880,0.877,0.877,0.003,0.881,0.438,5.160,95.064
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,148,successful,success,true,true,true,false,75,47,22,55,0.915,79,0.865,120,0.093,0,0.753,0.869,0.865,0.879,0.865,0.014,0.864,0.425,4.975,93.728
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,110,successful,success,true,true,true,false,44,32,19,21,0.908,94,0.886,117,0.124,0,0.760,0.814,0.849,0.825,0.825,0.024,0.808,0.485,6.066,95.735
trial_173,8,0.200,13,1.000,0.560,8.000,0.025,0.080,0.900,149,successful,success,true,true,true,false,45,41,22,12,0.905,61,0.859,69,0.107,0,0.773,0.652,0.858,0.810,0.810,0.047,0.895,0.430,5.017,97.662
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,112,successful,success,true,true,true,false,65,68,35,30,0.926,83,0.849,90,0.126,0,0.724,0.835,0.743,0.785,0.743,0.042,0.802,0.479,5.900,100.258
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,113,successful,success,true,true,true,false,60,34,26,13,0.889,114,0.866,97,0.138,0,0.792,0.649,0.777,0.720,0.720,0.057,0.853,0.482,6.145,99.208
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,111,successful,success,true,true,true,false,26,26,18,20,0.905,120,0.857,116,0.133,0,0.861,0.869,0.850,0.832,0.832,0.018,0.905,0.524,6.906,101.974
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,115,unsuccessful,gravity_without_vertical,false,true,false,false,107,116,20,29,0.810,116,0.765,117,0.125,0,0.609,0.434,0.751,0.755,0.751,0.004,0.767,0.448,5.317,97.009
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,114,successful,success,true,true,true,false,56,57,24,9,0.910,94,0.875,118,0.133,0,0.840,0.810,0.861,0.857,0.857,0.004,0.875,0.517,6.727,113.723
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,116,successful,success,true,true,true,false,24,25,19,16,0.904,95,0.894,103,0.122,0,0.798,0.558,0.807,0.822,0.807,0.015,0.819,0.502,6.251,112.200
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,117,successful,success,true,true,true,false,84,90,29,15,0.918,100,0.896,94,0.123,0,0.740,0.781,0.638,0.568,0.568,0.070,0.815,0.488,5.987,111.725
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,118,successful,success,true,true,true,false,53,51,24,39,0.918,119,0.881,75,0.126,0,0.712,0.856,0.788,0.727,0.727,0.061,0.872,0.497,6.342,105.760
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,119,successful,success,true,true,true,false,40,46,19,26,0.899,84,0.915,95,0.132,0,0.760,0.834,0.802,0.754,0.754,0.047,0.871,0.506,6.472,108.995
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,120,successful,success,true,true,true,false,54,60,32,12,0.911,77,0.876,77,0.138,0,0.728,0.827,0.749,0.760,0.749,0.011,0.826,0.479,6.001,102.864
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,122,successful,success,true,true,true,false,47,27,18,12,0.896,51,0.857,111,0.135,0,0.741,0.825,0.823,0.826,0.823,0.003,0.859,0.481,6.105,101.631
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,123,successful,success,true,true,true,false,48,33,20,27,0.894,92,0.884,107,0.132,0,0.640,0.713,0.823,0.807,0.807,0.016,0.808,0.468,5.828,99.742
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,121,unsuccessful,gravity_without_vertical,false,true,false,false,19,34,17,13,0.942,40,0.782,106,0.135,0,0.651,0.661,0.745,0.787,0.745,0.042,0.765,0.482,5.787,104.457
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,124,successful,success,true,true,true,false,45,52,29,16,0.885,60,0.864,120,0.125,0,0.845,0.877,0.864,0.874,0.864,0.010,0.856,0.506,6.513,103.243
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,125,successful,success,true,true,true,false,44,33,19,10,0.910,104,0.890,107,0.131,0,0.840,0.839,0.817,0.714,0.714,0.103,0.869,0.503,6.412,102.322
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,128,successful,success,true,true,true,false,35,29,19,12,0.907,107,0.859,112,0.124,0,0.508,0.450,0.857,0.795,0.795,0.062,0.831,0.445,5.400,87.771
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,126,unsuccessful,gravity_without_vertical,false,true,false,false,30,29,20,14,0.893,100,0.868,101,0.125,0,0.813,0.807,0.800,0.812,0.800,0.011,0.768,0.490,5.969,110.621
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,130,unsuccessful,gravity_without_vertical,false,true,false,false,81,24,17,32,0.905,113,0.817,116,0.119,0,0.728,0.741,0.685,0.689,0.685,0.004,0.789,0.477,5.894,99.062
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,127,successful,success,true,true,true,false,81,89,23,20,0.905,104,0.864,103,0.126,0,0.755,0.832,0.800,0.805,0.800,0.006,0.829,0.494,6.251,110.494
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,129,successful,success,true,true,true,false,31,36,16,17,0.887,107,0.881,101,0.135,0,0.785,0.787,0.846,0.866,0.846,0.020,0.873,0.494,6.363,112.680
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,132,successful,success,true,true,true,false,51,53,20,16,0.896,71,0.818,90,0.126,0,0.825,0.734,0.730,0.673,0.673,0.056,0.843,0.505,6.308,100.634
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,131,unsuccessful,gravity_without_vertical,false,true,false,false,47,56,22,27,0.914,70,0.877,79,0.132,0,0.715,0.815,0.840,0.862,0.840,0.022,0.761,0.496,6.078,112.654
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,133,successful,success,true,true,true,false,35,35,23,20,0.884,105,0.874,118,0.125,0,0.764,0.621,0.832,0.878,0.832,0.045,0.836,0.472,5.846,105.575
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,134,successful,success,true,true,true,false,44,46,19,18,0.917,61,0.862,101,0.132,0,0.745,0.827,0.772,0.735,0.735,0.038,0.860,0.501,6.391,103.274
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,138,unsuccessful,gravity_without_vertical,false,true,false,false,90,53,27,18,0.853,75,0.830,117,0.140,0,0.715,0.760,0.843,0.797,0.797,0.046,0.783,0.492,6.127,95.355
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,137,successful,success,true,true,true,false,57,38,24,18,0.884,90,0.879,101,0.143,0,0.698,0.729,0.791,0.837,0.791,0.046,0.831,0.497,6.209,96.647
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,135,successful,success,true,true,true,false,94,108,77,13,0.909,116,0.578,119,0.138,0,0.590,0.389,0.574,0.538,0.538,0.036,0.885,0.462,5.643,108.830
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,140,successful,success,true,true,true,false,104,81,36,49,0.864,109,0.783,116,0.123,0,0.581,0.662,0.815,0.774,0.774,0.041,0.826,0.439,5.432,93.852
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,136,successful,success,true,true,true,false,56,50,35,41,0.903,73,0.861,87,0.126,0,0.697,0.764,0.797,0.797,0.797,0.000,0.844,0.488,6.137,109.588
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,139,unsuccessful,gravity_without_vertical,false,true,false,false,37,37,16,26,0.914,101,0.889,61,0.140,0,0.705,0.775,0.779,0.718,0.718,0.061,0.738,0.461,5.502,106.560
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,142,successful,success,true,true,true,false,46,50,26,12,0.922,102,0.855,93,0.134,0,0.787,0.775,0.829,0.788,0.788,0.041,0.894,0.504,6.577,95.621
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,141,unsuccessful,gravity_without_vertical,false,true,false,false,62,40,12,30,0.897,81,0.865,104,0.134,0,0.833,0.652,0.784,0.742,0.742,0.042,0.790,0.483,5.924,98.415
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,143,successful,success,true,true,true,false,36,43,25,21,0.895,67,0.879,70,0.134,0,0.764,0.819,0.818,0.772,0.772,0.045,0.808,0.476,5.958,109.480
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,144,successful,success,true,true,true,false,69,47,19,53,0.918,108,0.876,107,0.127,0,0.837,0.698,0.827,0.828,0.827,0.002,0.848,0.489,6.261,104.448
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,147,unsuccessful,gravity_without_vertical,false,true,false,false,86,44,17,14,0.886,112,0.819,111,0.112,0,0.793,0.779,0.804,0.800,0.800,0.004,0.797,0.499,6.224,97.282
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,146,unsuccessful,gravity_without_vertical,false,true,false,false,27,32,24,14,0.911,75,0.892,83,0.122,0,0.834,0.723,0.791,0.779,0.779,0.012,0.782,0.495,6.003,107.329
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,145,unsuccessful,gravity_without_vertical,false,true,false,false,29,38,22,15,0.881,71,0.886,114,0.138,0,0.741,0.723,0.841,0.819,0.819,0.022,0.788,0.478,5.923,115.378
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,149,successful,success,true,true,true,false,65,34,22,18,0.887,102,0.897,119,0.141,0,0.750,0.794,0.896,0.901,0.896,0.006,0.874,0.497,6.457,100.539
trial_364,8,0.230,11,1.000,0.560,7.000,0.025,0.090,0.900,148,successful,success,true,true,true,false,57,69,29,46,0.912,91,0.834,75,0.122,0,0.762,0.679,0.758,0.723,0.723,0.034,0.832,0.481,5.983,105.053
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,110,successful,success,true,true,true,false,55,70,27,8,0.911,119,0.884,100,0.093,0,0.846,0.725,0.790,0.814,0.790,0.024,0.901,0.415,5.258,90.317
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,117,successful,success,true,true,true,false,99,49,22,13,0.914,111,0.798,119,0.093,0,0.614,0.572,0.768,0.802,0.768,0.034,0.858,0.410,5.118,77.787
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,113,successful,success,true,true,true,false,44,53,24,11,0.913,106,0.872,97,0.105,0,0.785,0.847,0.831,0.780,0.780,0.051,0.897,0.430,5.546,94.513
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,114,successful,success,true,true,true,false,46,54,42,12,0.919,77,0.893,83,0.104,0,0.782,0.760,0.760,0.739,0.739,0.021,0.879,0.437,5.530,91.899
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,111,unsuccessful,flat,false,false,false,false,not_reached,not_reached,35,28,0.644,70,0.378,71,0.103,0,0.867,0.791,0.205,0.192,0.192,0.012,0.495,0.407,4.252,96.192
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,115,successful,success,true,true,true,false,49,66,19,18,0.907,112,0.765,114,0.096,0,0.635,0.835,0.778,0.720,0.720,0.057,0.897,0.409,5.163,91.478
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,112,successful,success,true,true,true,false,76,89,27,18,0.917,117,0.886,91,0.098,0,0.832,0.851,0.882,0.867,0.867,0.014,0.884,0.438,5.643,100.364
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,116,successful,success,true,true,true,false,53,47,24,45,0.909,72,0.873,75,0.091,0,0.888,0.649,0.785,0.628,0.628,0.157,0.836,0.400,4.929,96.094
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,118,successful,success,true,true,true,false,36,64,18,24,0.902,115,0.893,112,0.094,0,0.740,0.877,0.849,0.843,0.843,0.006,0.827,0.438,5.513,98.150
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,119,successful,success,true,true,true,false,72,66,33,16,0.908,99,0.842,97,0.101,0,0.769,0.766,0.663,0.640,0.640,0.023,0.802,0.394,4.729,89.916
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,120,successful,success,true,true,true,false,42,53,25,24,0.909,85,0.866,117,0.107,0,0.850,0.829,0.842,0.841,0.841,0.002,0.872,0.418,5.295,95.033
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,121,successful,success,true,true,true,false,31,51,33,24,0.920,72,0.883,110,0.103,0,0.744,0.755,0.861,0.866,0.861,0.005,0.882,0.421,5.370,92.897
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,125,unsuccessful,vertical_without_gravity,false,false,true,false,not_reached,60,33,42,0.908,117,0.321,43,0.102,0,0.640,0.445,0.313,0.270,0.270,0.044,0.878,0.372,4.469,81.355
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,122,successful,success,true,true,true,false,58,56,27,30,0.902,84,0.841,76,0.107,0,0.713,0.741,0.690,0.730,0.690,0.040,0.870,0.395,4.875,98.423
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,123,successful,success,true,true,true,false,38,39,25,15,0.907,82,0.895,95,0.103,0,0.843,0.699,0.777,0.776,0.776,0.002,0.880,0.423,5.311,94.154
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,126,successful,success,true,true,true,false,62,32,19,54,0.905,90,0.788,90,0.099,0,0.673,0.879,0.871,0.726,0.726,0.145,0.840,0.400,4.987,86.487
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,124,successful,success,true,true,true,false,32,40,29,13,0.917,80,0.851,60,0.098,0,0.874,0.536,0.819,0.802,0.802,0.017,0.880,0.406,5.079,101.132
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,131,successful,success,true,true,true,false,107,52,28,19,0.873,69,0.748,120,0.106,0,0.786,0.698,0.748,0.796,0.748,0.048,0.814,0.407,5.022,81.966
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,127,successful,success,true,true,true,false,62,41,18,14,0.927,94,0.871,114,0.099,0,0.768,0.813,0.829,0.790,0.790,0.038,0.847,0.428,5.360,90.271
