point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,comb_tilt_mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,156,unsuccessful,gravity_without_vertical,false,true,false,false,33,48,16,12,0.888,91,0.762,83,0.250,0,0.679,0.726,0.596,0.542,0.542,0.054,0.591,0.608,5.529,86.010
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,157,unsuccessful,gravity_without_vertical,false,true,false,false,64,84,18,16,0.833,107,0.810,118,0.249,0,0.593,0.771,0.741,0.779,0.741,0.038,0.769,0.649,6.243,86.796
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,158,unsuccessful,gravity_without_vertical,false,true,false,false,89,97,43,33,0.848,100,0.798,107,0.218,0,0.777,0.649,0.784,0.628,0.628,0.156,0.752,0.604,5.734,87.329
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,159,unsuccessful,gravity_without_vertical,false,true,false,false,50,not_reached,24,7,0.708,50,0.520,104,0.268,0,0.778,0.721,0.498,0.488,0.488,0.011,0.474,0.650,6.000,87.030
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,160,successful,success,true,true,true,false,115,120,26,10,0.804,120,0.721,119,0.248,0,0.693,0.799,0.738,0.685,0.685,0.053,0.804,0.640,6.225,88.081
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,161,successful,success,true,true,true,false,68,62,48,9,0.828,98,0.744,108,0.256,0,0.548,0.753,0.719,0.707,0.707,0.012,0.809,0.620,6.037,88.831
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,162,unsuccessful,gravity_without_vertical,false,true,false,false,107,not_reached,24,15,0.643,28,0.550,108,0.266,0,0.774,0.665,0.309,0.358,0.309,0.049,0.404,0.622,5.410,87.634
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,163,unsuccessful,gravity_without_vertical,false,true,false,false,112,110,44,10,0.851,113,0.668,120,0.266,0,0.579,0.419,0.668,0.697,0.668,0.029,0.766,0.587,5.406,86.164
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,164,successful,success,true,true,true,false,39,62,32,12,0.868,67,0.820,92,0.246,0,0.662,0.640,0.749,0.704,0.704,0.045,0.822,0.592,5.605,88.933
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,165,unsuccessful,gravity_without_vertical,false,true,false,false,33,70,35,14,0.830,78,0.757,79,0.267,0,0.726,0.715,0.724,0.704,0.704,0.019,0.699,0.594,5.605,89.184
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,166,unsuccessful,gravity_without_vertical,false,true,false,false,27,not_reached,107,10,0.508,107,0.522,27,0.240,0,0.518,0.688,0.202,0.326,0.202,0.124,0.398,0.614,5.402,88.520
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,167,unsuccessful,gravity_without_vertical,false,true,false,false,33,72,35,11,0.870,113,0.808,82,0.267,0,0.381,0.610,0.718,0.663,0.663,0.055,0.743,0.583,5.440,88.473
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,168,unsuccessful,gravity_without_vertical,false,true,false,false,72,108,36,19,0.820,109,0.753,113,0.246,0,0.671,0.596,0.653,0.768,0.653,0.115,0.746,0.605,5.620,88.283
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,169,unsuccessful,gravity_without_vertical,false,true,false,false,41,52,30,15,0.835,58,0.635,78,0.231,0,0.565,0.693,0.448,0.293,0.293,0.154,0.503,0.600,5.320,88.545
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,170,unsuccessful,gravity_without_vertical,false,true,false,false,88,not_reached,75,7,0.774,111,0.718,120,0.270,0,0.755,0.823,0.718,0.735,0.718,0.017,0.761,0.642,6.178,87.554
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,171,unsuccessful,gravity_without_vertical,false,true,false,false,31,90,20,12,0.810,90,0.747,96,0.258,0,0.550,0.799,0.539,0.581,0.539,0.042,0.552,0.619,5.675,87.720
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,172,unsuccessful,gravity_without_vertical,false,true,false,false,86,not_reached,17,10,0.782,62,0.554,103,0.238,0,0.785,0.742,0.258,0.272,0.258,0.013,0.262,0.663,5.840,87.121
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,173,unsuccessful,gravity_without_vertical,false,true,false,false,104,89,56,11,0.834,89,0.577,118,0.237,0,0.632,0.689,0.638,0.561,0.561,0.077,0.712,0.621,5.843,86.699
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,174,unsuccessful,gravity_without_vertical,false,true,false,false,27,45,19,11,0.869,93,0.846,86,0.251,0,0.731,0.802,0.738,0.679,0.679,0.060,0.707,0.620,5.928,90.274
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.000,175,unsuccessful,gravity_without_vertical,false,true,false,false,66,not_reached,22,10,0.789,97,0.689,103,0.256,0,0.616,0.696,0.749,0.641,0.641,0.109,0.682,0.597,5.630,87.773
