candidate,group_kind,group,generation,runs,mean_directional_bias,mean_receiver_attention,mean_sender_transposition,mean_receiver_transposition,mean_min_transposition,mean_transposition_gap,mean_comb_tilt,mean_success,mean_payoff
trial_164,outcome,gravity_without_vertical,36,1,0.602,0.707,0.219,0.252,0.219,0.033,0.316,0.398,3.420
trial_164,outcome,gravity_without_vertical,37,1,0.539,0.748,0.229,0.263,0.229,0.034,0.328,0.387,3.296
trial_164,outcome,gravity_without_vertical,38,1,0.571,0.759,0.217,0.236,0.217,0.019,0.361,0.392,3.382
trial_164,outcome,gravity_without_vertical,39,1,0.617,0.773,0.246,0.260,0.246,0.014,0.356,0.394,3.338
trial_164,outcome,gravity_without_vertical,40,1,0.668,0.748,0.291,0.305,0.291,0.015,0.328,0.389,3.269
trial_164,outcome,gravity_without_vertical,41,1,0.678,0.751,0.274,0.289,0.274,0.015,0.307,0.396,3.327
trial_164,outcome,gravity_without_vertical,42,1,0.669,0.740,0.236,0.267,0.236,0.031,0.339,0.393,3.327
trial_164,outcome,gravity_without_vertical,43,1,0.670,0.743,0.289,0.315,0.289,0.026,0.359,0.391,3.333
trial_164,outcome,gravity_without_vertical,44,1,0.698,0.758,0.243,0.248,0.243,0.005,0.317,0.402,3.469
trial_164,outcome,gravity_without_vertical,45,1,0.636,0.791,0.245,0.248,0.245,0.003,0.333,0.392,3.357
trial_164,outcome,gravity_without_vertical,46,1,0.627,0.781,0.238,0.256,0.238,0.018,0.320,0.386,3.221
trial_164,outcome,gravity_without_vertical,47,1,0.613,0.764,0.201,0.178,0.178,0.023,0.375,0.389,3.354
trial_164,outcome,gravity_without_vertical,48,1,0.604,0.761,0.206,0.199,0.199,0.007,0.386,0.367,3.102
trial_164,outcome,gravity_without_vertical,49,1,0.655,0.785,0.206,0.192,0.192,0.014,0.430,0.374,3.285
trial_164,outcome,gravity_without_vertical,50,1,0.664,0.760,0.197,0.175,0.175,0.021,0.458,0.370,3.293
trial_164,outcome,gravity_without_vertical,51,1,0.616,0.758,0.213,0.202,0.202,0.011,0.427,0.372,3.255
trial_164,outcome,gravity_without_vertical,52,1,0.609,0.779,0.220,0.202,0.202,0.018,0.434,0.376,3.305
trial_164,outcome,gravity_without_vertical,53,1,0.612,0.757,0.204,0.189,0.189,0.014,0.486,0.385,3.456
trial_164,outcome,gravity_without_vertical,54,1,0.662,0.718,0.210,0.209,0.209,0.001,0.469,0.384,3.458
trial_164,outcome,gravity_without_vertical,55,1,0.683,0.765,0.213,0.200,0.200,0.012,0.469,0.379,3.423
trial_164,outcome,gravity_without_vertical,56,1,0.666,0.794,0.220,0.219,0.219,0.001,0.556,0.355,3.230
trial_164,outcome,gravity_without_vertical,57,1,0.735,0.804,0.192,0.191,0.191,0.001,0.492,0.380,3.403
trial_164,outcome,gravity_without_vertical,58,1,0.731,0.810,0.237,0.260,0.237,0.023,0.451,0.407,3.706
trial_164,outcome,gravity_without_vertical,59,1,0.764,0.819,0.235,0.252,0.235,0.017,0.481,0.406,3.693
trial_164,outcome,gravity_without_vertical,60,1,0.779,0.817,0.242,0.258,0.242,0.016,0.528,0.395,3.591
trial_164,outcome,gravity_without_vertical,61,1,0.758,0.853,0.239,0.271,0.239,0.032,0.536,0.395,3.609
trial_164,outcome,gravity_without_vertical,62,1,0.735,0.827,0.262,0.296,0.262,0.034,0.553,0.387,3.547
trial_164,outcome,gravity_without_vertical,63,1,0.776,0.820,0.231,0.276,0.231,0.045,0.561,0.388,3.595
trial_164,outcome,gravity_without_vertical,64,1,0.768,0.798,0.274,0.310,0.274,0.036,0.570,0.374,3.425
trial_164,outcome,gravity_without_vertical,65,1,0.695,0.797,0.332,0.346,0.332,0.014,0.575,0.379,3.568
trial_164,outcome,gravity_without_vertical,66,1,0.666,0.806,0.332,0.359,0.332,0.027,0.531,0.373,3.497
trial_164,outcome,gravity_without_vertical,67,1,0.700,0.797,0.343,0.344,0.343,0.000,0.576,0.386,3.729
trial_164,outcome,gravity_without_vertical,68,1,0.664,0.802,0.356,0.360,0.356,0.005,0.567,0.379,3.619
trial_164,outcome,gravity_without_vertical,69,1,0.615,0.806,0.416,0.408,0.408,0.009,0.556,0.381,3.649
trial_164,outcome,gravity_without_vertical,70,1,0.623,0.802,0.435,0.412,0.412,0.023,0.611,0.388,3.816
trial_164,outcome,gravity_without_vertical,71,1,0.619,0.816,0.523,0.509,0.509,0.014,0.646,0.402,4.068
trial_164,outcome,gravity_without_vertical,72,1,0.617,0.800,0.633,0.584,0.584,0.050,0.733,0.406,4.273
trial_164,outcome,gravity_without_vertical,73,1,0.648,0.794,0.664,0.637,0.637,0.026,0.742,0.396,4.174
trial_164,outcome,gravity_without_vertical,74,1,0.700,0.799,0.725,0.685,0.685,0.040,0.767,0.404,4.364
trial_164,outcome,gravity_without_vertical,75,1,0.728,0.797,0.685,0.642,0.642,0.043,0.758,0.400,4.270
trial_164,outcome,gravity_without_vertical,76,1,0.757,0.765,0.760,0.702,0.702,0.058,0.810,0.387,4.195
trial_164,outcome,gravity_without_vertical,77,1,0.763,0.754,0.733,0.656,0.656,0.078,0.818,0.390,4.245
trial_164,outcome,gravity_without_vertical,78,1,0.798,0.751,0.759,0.689,0.689,0.070,0.802,0.399,4.349
trial_164,outcome,gravity_without_vertical,79,1,0.769,0.779,0.730,0.693,0.693,0.037,0.740,0.386,4.065
trial_164,outcome,gravity_without_vertical,80,1,0.784,0.747,0.750,0.711,0.711,0.039,0.764,0.392,4.185
trial_164,outcome,gravity_without_vertical,81,1,0.783,0.758,0.779,0.747,0.747,0.032,0.770,0.393,4.210
trial_164,outcome,gravity_without_vertical,82,1,0.822,0.709,0.786,0.771,0.771,0.014,0.760,0.391,4.166
trial_164,outcome,gravity_without_vertical,83,1,0.789,0.683,0.773,0.748,0.748,0.025,0.768,0.398,4.213
trial_164,outcome,gravity_without_vertical,84,1,0.754,0.750,0.788,0.758,0.758,0.030,0.783,0.404,4.309
trial_164,outcome,gravity_without_vertical,85,1,0.760,0.771,0.784,0.745,0.745,0.039,0.776,0.397,4.276
trial_164,outcome,gravity_without_vertical,86,1,0.772,0.777,0.765,0.741,0.741,0.024,0.836,0.409,4.454
trial_164,outcome,gravity_without_vertical,87,1,0.830,0.770,0.776,0.772,0.772,0.005,0.852,0.426,4.776
trial_164,outcome,gravity_without_vertical,88,1,0.809,0.775,0.781,0.747,0.747,0.035,0.844,0.424,4.763
trial_164,outcome,gravity_without_vertical,89,1,0.773,0.776,0.798,0.752,0.752,0.045,0.852,0.422,4.754
trial_164,outcome,gravity_without_vertical,90,1,0.758,0.789,0.790,0.744,0.744,0.045,0.858,0.418,4.703
trial_164,outcome,gravity_without_vertical,91,1,0.764,0.801,0.826,0.779,0.779,0.046,0.878,0.415,4.708
trial_164,outcome,gravity_without_vertical,92,1,0.746,0.780,0.821,0.769,0.769,0.052,0.895,0.410,4.634
trial_164,outcome,gravity_without_vertical,93,1,0.764,0.783,0.832,0.781,0.781,0.051,0.861,0.420,4.790
trial_164,outcome,gravity_without_vertical,94,1,0.771,0.796,0.844,0.792,0.792,0.052,0.857,0.404,4.580
trial_164,outcome,gravity_without_vertical,95,1,0.747,0.782,0.877,0.850,0.850,0.027,0.882,0.397,4.483
trial_164,outcome,gravity_without_vertical,96,1,0.772,0.779,0.847,0.804,0.804,0.043,0.879,0.398,4.538
trial_164,outcome,gravity_without_vertical,97,1,0.793,0.813,0.859,0.831,0.831,0.027,0.849,0.400,4.518
trial_164,outcome,gravity_without_vertical,98,1,0.779,0.813,0.877,0.841,0.841,0.036,0.867,0.400,4.582
trial_164,outcome,gravity_without_vertical,99,1,0.770,0.811,0.878,0.852,0.852,0.026,0.869,0.390,4.403
trial_164,outcome,gravity_without_vertical,100,1,0.754,0.797,0.837,0.829,0.829,0.007,0.847,0.388,4.310
trial_164,outcome,gravity_without_vertical,101,1,0.783,0.818,0.811,0.806,0.806,0.005,0.851,0.389,4.273
trial_164,outcome,gravity_without_vertical,102,1,0.816,0.836,0.781,0.795,0.781,0.014,0.850,0.405,4.472
trial_164,outcome,gravity_without_vertical,103,1,0.766,0.841,0.804,0.809,0.804,0.005,0.843,0.412,4.603
trial_164,outcome,gravity_without_vertical,104,1,0.740,0.804,0.825,0.838,0.825,0.014,0.838,0.407,4.544
trial_164,outcome,gravity_without_vertical,105,1,0.703,0.822,0.822,0.844,0.822,0.022,0.833,0.402,4.417
trial_164,outcome,gravity_without_vertical,106,1,0.719,0.783,0.777,0.810,0.777,0.033,0.845,0.384,4.160
trial_164,outcome,gravity_without_vertical,107,1,0.756,0.749,0.801,0.847,0.801,0.046,0.830,0.388,4.230
trial_164,outcome,gravity_without_vertical,108,1,0.764,0.727,0.784,0.838,0.784,0.054,0.819,0.386,4.138
trial_164,outcome,gravity_without_vertical,109,1,0.756,0.738,0.840,0.878,0.840,0.038,0.817,0.377,4.039
trial_164,outcome,gravity_without_vertical,110,1,0.768,0.700,0.855,0.895,0.855,0.040,0.807,0.385,4.152
trial_164,outcome,gravity_without_vertical,111,1,0.781,0.691,0.850,0.885,0.850,0.035,0.782,0.395,4.224
trial_164,outcome,gravity_without_vertical,112,1,0.757,0.638,0.819,0.866,0.819,0.046,0.785,0.384,4.046
trial_164,outcome,gravity_without_vertical,113,1,0.790,0.672,0.792,0.849,0.792,0.057,0.797,0.382,4.062
trial_164,outcome,gravity_without_vertical,114,1,0.816,0.728,0.757,0.817,0.757,0.060,0.799,0.386,4.112
trial_164,outcome,gravity_without_vertical,115,1,0.786,0.638,0.747,0.838,0.747,0.091,0.824,0.390,4.178
trial_164,outcome,gravity_without_vertical,116,1,0.809,0.735,0.731,0.810,0.731,0.079,0.826,0.388,4.154
trial_164,outcome,gravity_without_vertical,117,1,0.779,0.826,0.720,0.793,0.720,0.073,0.778,0.387,4.020
trial_164,outcome,gravity_without_vertical,118,1,0.795,0.830,0.774,0.826,0.774,0.052,0.752,0.397,4.183
trial_164,outcome,gravity_without_vertical,119,1,0.811,0.822,0.766,0.800,0.766,0.034,0.770,0.391,4.074
trial_164,outcome,gravity_without_vertical,120,1,0.826,0.888,0.769,0.769,0.769,0.000,0.768,0.402,4.268
trial_164,outcome,partial_tilt,0,1,0.076,0.115,0.000,0.000,0.000,0.000,0.000,0.083,0.340
trial_164,outcome,partial_tilt,1,1,0.095,0.119,0.046,0.041,0.041,0.006,0.041,0.109,0.551
trial_164,outcome,partial_tilt,2,1,0.116,0.145,0.080,0.073,0.073,0.007,0.061,0.150,0.864
trial_164,outcome,partial_tilt,3,1,0.142,0.184,0.079,0.077,0.077,0.002,0.100,0.182,1.187
trial_164,outcome,partial_tilt,4,1,0.172,0.238,0.075,0.069,0.069,0.006,0.157,0.223,1.558
trial_164,outcome,partial_tilt,5,1,0.176,0.286,0.095,0.086,0.086,0.009,0.168,0.253,1.828
trial_164,outcome,partial_tilt,6,1,0.209,0.329,0.120,0.115,0.115,0.005,0.181,0.307,2.299
trial_164,outcome,partial_tilt,7,1,0.257,0.350,0.135,0.123,0.123,0.012,0.167,0.325,2.447
trial_164,outcome,partial_tilt,8,1,0.251,0.351,0.118,0.111,0.111,0.007,0.182,0.333,2.553
trial_164,outcome,partial_tilt,9,1,0.241,0.338,0.110,0.104,0.104,0.007,0.193,0.342,2.624
trial_164,outcome,partial_tilt,10,1,0.248,0.382,0.121,0.123,0.121,0.002,0.247,0.354,2.793
trial_164,outcome,partial_tilt,11,1,0.295,0.472,0.106,0.122,0.106,0.016,0.324,0.369,3.030
trial_164,outcome,partial_tilt,12,1,0.317,0.529,0.113,0.121,0.113,0.008,0.340,0.387,3.280
trial_164,outcome,partial_tilt,13,1,0.358,0.570,0.127,0.154,0.127,0.027,0.345,0.368,3.086
trial_164,outcome,partial_tilt,14,1,0.356,0.636,0.120,0.154,0.120,0.034,0.307,0.367,3.014
trial_164,outcome,partial_tilt,15,1,0.381,0.697,0.167,0.203,0.167,0.036,0.299,0.369,3.027
trial_164,outcome,partial_tilt,16,1,0.368,0.716,0.190,0.236,0.190,0.046,0.269,0.385,3.169
trial_164,outcome,partial_tilt,17,1,0.407,0.608,0.249,0.311,0.249,0.062,0.241,0.384,3.144
trial_164,outcome,partial_tilt,18,1,0.399,0.611,0.266,0.322,0.266,0.056,0.249,0.379,3.083
trial_164,outcome,partial_tilt,19,1,0.388,0.558,0.266,0.309,0.266,0.043,0.278,0.377,3.085
trial_164,outcome,partial_tilt,20,1,0.340,0.532,0.213,0.262,0.213,0.049,0.289,0.370,2.996
trial_164,outcome,partial_tilt,21,1,0.366,0.531,0.201,0.261,0.201,0.059,0.294,0.373,3.058
trial_164,outcome,partial_tilt,22,1,0.415,0.567,0.170,0.240,0.170,0.070,0.295,0.387,3.244
trial_164,outcome,partial_tilt,23,1,0.470,0.597,0.177,0.237,0.177,0.060,0.294,0.378,3.158
trial_164,outcome,partial_tilt,24,1,0.429,0.545,0.222,0.293,0.222,0.072,0.272,0.384,3.194
trial_164,outcome,partial_tilt,25,1,0.564,0.646,0.190,0.302,0.190,0.112,0.284,0.385,3.266
trial_164,outcome,partial_tilt,26,1,0.569,0.593,0.174,0.287,0.174,0.113,0.247,0.381,3.185
trial_164,outcome,partial_tilt,27,1,0.589,0.601,0.205,0.295,0.205,0.091,0.242,0.371,3.038
trial_164,outcome,partial_tilt,28,1,0.539,0.626,0.263,0.353,0.263,0.090,0.268,0.377,3.165
trial_164,outcome,partial_tilt,29,1,0.554,0.563,0.248,0.344,0.248,0.097,0.269,0.367,3.068
trial_164,outcome,partial_tilt,30,1,0.561,0.503,0.248,0.324,0.248,0.076,0.321,0.354,2.970
trial_164,outcome,partial_tilt,31,1,0.556,0.510,0.257,0.321,0.257,0.064,0.322,0.351,2.946
trial_164,outcome,partial_tilt,32,1,0.681,0.602,0.254,0.301,0.254,0.047,0.324,0.362,3.110
trial_164,outcome,partial_tilt,33,1,0.665,0.587,0.213,0.261,0.213,0.048,0.309,0.378,3.245
trial_164,outcome,partial_tilt,34,1,0.703,0.616,0.218,0.263,0.218,0.045,0.297,0.385,3.291
trial_164,outcome,partial_tilt,35,1,0.719,0.651,0.200,0.239,0.200,0.040,0.303,0.396,3.402
trial_164,outcome,partial_tilt,36,1,0.749,0.691,0.175,0.215,0.175,0.040,0.335,0.391,3.381
trial_164,outcome,partial_tilt,37,1,0.732,0.722,0.211,0.236,0.211,0.025,0.354,0.371,3.207
trial_164,outcome,partial_tilt,38,1,0.715,0.728,0.215,0.246,0.215,0.031,0.334,0.383,3.313
trial_164,outcome,partial_tilt,39,1,0.707,0.743,0.209,0.227,0.209,0.019,0.312,0.388,3.311
trial_164,outcome,partial_tilt,40,1,0.678,0.709,0.230,0.229,0.229,0.000,0.353,0.408,3.620
trial_164,outcome,partial_tilt,41,1,0.640,0.705,0.183,0.174,0.174,0.009,0.332,0.420,3.749
trial_164,outcome,partial_tilt,42,1,0.643,0.700,0.166,0.167,0.166,0.001,0.342,0.400,3.490
trial_164,outcome,partial_tilt,43,1,0.623,0.645,0.212,0.201,0.201,0.011,0.395,0.389,3.418
trial_164,outcome,partial_tilt,44,1,0.623,0.626,0.219,0.227,0.219,0.007,0.396,0.378,3.317
trial_164,outcome,partial_tilt,45,1,0.753,0.669,0.220,0.231,0.220,0.011,0.355,0.392,3.458
trial_164,outcome,partial_tilt,46,1,0.764,0.667,0.203,0.204,0.203,0.001,0.327,0.387,3.367
trial_164,outcome,partial_tilt,47,1,0.760,0.674,0.204,0.213,0.204,0.009,0.280,0.397,3.437
trial_164,outcome,partial_tilt,48,1,0.773,0.686,0.194,0.210,0.194,0.015,0.287,0.396,3.464
trial_164,outcome,partial_tilt,49,1,0.726,0.723,0.166,0.159,0.159,0.007,0.311,0.393,3.400
trial_164,outcome,partial_tilt,50,1,0.723,0.715,0.159,0.155,0.155,0.005,0.277,0.400,3.457
trial_164,outcome,partial_tilt,51,1,0.705,0.748,0.162,0.164,0.162,0.002,0.244,0.403,3.393
trial_164,outcome,partial_tilt,52,1,0.681,0.714,0.167,0.159,0.159,0.009,0.294,0.398,3.401
trial_164,outcome,partial_tilt,53,1,0.736,0.738,0.163,0.184,0.163,0.021,0.267,0.407,3.492
trial_164,outcome,partial_tilt,54,1,0.720,0.754,0.154,0.175,0.154,0.021,0.279,0.410,3.540
trial_164,outcome,partial_tilt,55,1,0.773,0.781,0.175,0.196,0.175,0.021,0.305,0.409,3.569
trial_164,outcome,partial_tilt,56,1,0.753,0.769,0.139,0.181,0.139,0.042,0.271,0.401,3.426
trial_164,outcome,partial_tilt,57,1,0.759,0.744,0.191,0.275,0.191,0.084,0.272,0.416,3.597
trial_164,outcome,partial_tilt,58,1,0.748,0.685,0.203,0.300,0.203,0.097,0.235,0.407,3.471
trial_164,outcome,partial_tilt,59,1,0.745,0.683,0.220,0.350,0.220,0.130,0.286,0.400,3.385
trial_164,outcome,partial_tilt,60,1,0.770,0.703,0.214,0.330,0.214,0.115,0.282,0.403,3.443
trial_164,outcome,partial_tilt,61,1,0.750,0.712,0.207,0.293,0.207,0.086,0.253,0.406,3.482
trial_164,outcome,partial_tilt,62,1,0.787,0.753,0.205,0.285,0.205,0.080,0.278,0.413,3.552
trial_164,outcome,partial_tilt,63,1,0.795,0.731,0.233,0.310,0.233,0.077,0.295,0.413,3.562
trial_164,outcome,partial_tilt,64,1,0.810,0.753,0.224,0.322,0.224,0.097,0.322,0.401,3.412
trial_164,outcome,partial_tilt,65,1,0.830,0.735,0.233,0.319,0.233,0.085,0.324,0.392,3.358
trial_164,outcome,partial_tilt,66,1,0.806,0.729,0.253,0.338,0.253,0.085,0.373,0.384,3.349
trial_164,outcome,partial_tilt,67,1,0.807,0.773,0.257,0.336,0.257,0.080,0.297,0.417,3.597
trial_164,outcome,partial_tilt,68,1,0.774,0.790,0.225,0.316,0.225,0.091,0.306,0.419,3.619
trial_164,outcome,partial_tilt,69,1,0.757,0.799,0.256,0.341,0.256,0.085,0.292,0.411,3.524
trial_164,outcome,partial_tilt,70,1,0.785,0.779,0.280,0.351,0.280,0.071,0.257,0.406,3.417
trial_164,outcome,partial_tilt,71,1,0.774,0.763,0.235,0.300,0.235,0.065,0.228,0.411,3.501
trial_164,outcome,partial_tilt,72,1,0.801,0.732,0.221,0.269,0.221,0.048,0.250,0.409,3.494
trial_164,outcome,partial_tilt,73,1,0.810,0.733,0.182,0.201,0.182,0.019,0.235,0.418,3.554
trial_164,outcome,partial_tilt,74,1,0.821,0.742,0.194,0.202,0.194,0.008,0.250,0.418,3.558
trial_164,outcome,partial_tilt,75,1,0.831,0.715,0.206,0.182,0.182,0.024,0.230,0.420,3.566
trial_164,outcome,partial_tilt,76,1,0.831,0.731,0.196,0.166,0.166,0.030,0.203,0.424,3.552
trial_164,outcome,partial_tilt,77,1,0.854,0.724,0.223,0.182,0.182,0.042,0.220,0.426,3.636
trial_164,outcome,partial_tilt,78,1,0.861,0.754,0.193,0.195,0.193,0.002,0.231,0.428,3.660
trial_164,outcome,partial_tilt,79,1,0.827,0.793,0.190,0.218,0.190,0.028,0.225,0.419,3.555
trial_164,outcome,partial_tilt,80,1,0.791,0.780,0.193,0.205,0.193,0.012,0.218,0.424,3.628
trial_164,outcome,partial_tilt,81,1,0.795,0.800,0.202,0.212,0.202,0.010,0.199,0.436,3.768
trial_164,outcome,partial_tilt,82,1,0.804,0.816,0.233,0.207,0.207,0.025,0.196,0.420,3.598
trial_164,outcome,partial_tilt,83,1,0.803,0.843,0.191,0.178,0.178,0.013,0.232,0.414,3.574
trial_164,outcome,partial_tilt,84,1,0.792,0.855,0.175,0.151,0.151,0.024,0.254,0.436,3.845
trial_164,outcome,partial_tilt,85,1,0.774,0.808,0.187,0.174,0.174,0.013,0.253,0.430,3.745
trial_164,outcome,partial_tilt,86,1,0.797,0.785,0.195,0.183,0.183,0.012,0.242,0.432,3.706
trial_164,outcome,partial_tilt,87,1,0.763,0.789,0.192,0.169,0.169,0.023,0.278,0.431,3.738
trial_164,outcome,partial_tilt,88,1,0.789,0.789,0.212,0.178,0.178,0.034,0.271,0.424,3.670
trial_164,outcome,partial_tilt,89,1,0.769,0.795,0.219,0.188,0.188,0.031,0.262,0.412,3.522
trial_164,outcome,partial_tilt,90,1,0.795,0.802,0.261,0.216,0.216,0.046,0.260,0.410,3.470
trial_164,outcome,partial_tilt,91,1,0.793,0.801,0.266,0.229,0.229,0.037,0.269,0.419,3.634
trial_164,outcome,partial_tilt,92,1,0.785,0.840,0.194,0.215,0.194,0.021,0.322,0.405,3.535
trial_164,outcome,partial_tilt,93,1,0.781,0.826,0.176,0.212,0.176,0.035,0.324,0.399,3.488
trial_164,outcome,partial_tilt,94,1,0.799,0.816,0.145,0.175,0.145,0.029,0.336,0.416,3.715
trial_164,outcome,partial_tilt,95,1,0.791,0.825,0.144,0.157,0.144,0.013,0.362,0.394,3.494
trial_164,outcome,partial_tilt,96,1,0.795,0.815,0.144,0.181,0.144,0.037,0.369,0.402,3.586
trial_164,outcome,partial_tilt,97,1,0.767,0.780,0.158,0.197,0.158,0.039,0.384,0.413,3.745
trial_164,outcome,partial_tilt,98,1,0.754,0.776,0.156,0.188,0.156,0.032,0.382,0.397,3.521
trial_164,outcome,partial_tilt,99,1,0.764,0.811,0.173,0.196,0.173,0.024,0.363,0.406,3.644
trial_164,outcome,partial_tilt,100,1,0.792,0.799,0.168,0.185,0.168,0.017,0.358,0.403,3.598
trial_164,outcome,partial_tilt,101,1,0.788,0.792,0.184,0.187,0.184,0.002,0.364,0.392,3.477
trial_164,outcome,partial_tilt,102,1,0.817,0.777,0.165,0.171,0.165,0.006,0.366,0.401,3.599
trial_164,outcome,partial_tilt,103,1,0.806,0.818,0.171,0.160,0.160,0.012,0.403,0.404,3.692
trial_164,outcome,partial_tilt,104,1,0.765,0.789,0.205,0.191,0.191,0.014,0.429,0.391,3.522
trial_164,outcome,partial_tilt,105,1,0.795,0.788,0.205,0.185,0.185,0.020,0.474,0.396,3.668
trial_164,outcome,partial_tilt,106,1,0.827,0.759,0.199,0.185,0.185,0.013,0.448,0.395,3.587
trial_164,outcome,partial_tilt,107,1,0.819,0.740,0.265,0.247,0.247,0.018,0.402,0.398,3.573
trial_164,outcome,partial_tilt,108,1,0.784,0.732,0.236,0.220,0.220,0.016,0.424,0.399,3.583
trial_164,outcome,partial_tilt,109,1,0.757,0.764,0.187,0.187,0.187,0.001,0.397,0.403,3.607
trial_164,outcome,partial_tilt,110,1,0.761,0.765,0.201,0.208,0.201,0.006,0.383,0.401,3.544
trial_164,outcome,partial_tilt,111,1,0.741,0.773,0.186,0.166,0.166,0.020,0.483,0.397,3.634
trial_164,outcome,partial_tilt,112,1,0.750,0.759,0.198,0.189,0.189,0.008,0.482,0.383,3.463
trial_164,outcome,partial_tilt,113,1,0.739,0.771,0.190,0.181,0.181,0.009,0.506,0.380,3.472
trial_164,outcome,partial_tilt,114,1,0.750,0.822,0.229,0.220,0.220,0.009,0.475,0.402,3.712
trial_164,outcome,partial_tilt,115,1,0.732,0.826,0.219,0.221,0.219,0.002,0.457,0.386,3.496
trial_164,outcome,partial_tilt,116,1,0.729,0.838,0.238,0.230,0.230,0.008,0.489,0.405,3.747
trial_164,outcome,partial_tilt,117,1,0.708,0.833,0.236,0.231,0.231,0.005,0.474,0.401,3.669
trial_164,outcome,partial_tilt,118,1,0.701,0.848,0.269,0.288,0.269,0.019,0.514,0.391,3.562
trial_164,outcome,partial_tilt,119,1,0.679,0.843,0.317,0.326,0.317,0.009,0.507,0.386,3.543
trial_164,outcome,partial_tilt,120,1,0.681,0.811,0.363,0.353,0.353,0.010,0.538,0.378,3.491
trial_164,outcome,partial_transposition,0,1,0.072,0.125,0.000,0.000,0.000,0.000,0.000,0.096,0.450
trial_164,outcome,partial_transposition,1,1,0.105,0.136,0.031,0.027,0.027,0.004,0.033,0.129,0.711
trial_164,outcome,partial_transposition,2,1,0.112,0.143,0.055,0.055,0.055,0.000,0.071,0.171,1.041
trial_164,outcome,partial_transposition,3,1,0.136,0.154,0.058,0.045,0.045,0.013,0.087,0.198,1.272
trial_164,outcome,partial_transposition,4,1,0.170,0.160,0.079,0.067,0.067,0.011,0.086,0.209,1.360
trial_164,outcome,partial_transposition,5,1,0.225,0.176,0.094,0.090,0.090,0.005,0.089,0.239,1.631
trial_164,outcome,partial_transposition,6,1,0.314,0.194,0.135,0.151,0.135,0.016,0.132,0.278,2.001
trial_164,outcome,partial_transposition,7,1,0.319,0.227,0.129,0.148,0.129,0.019,0.163,0.298,2.238
trial_164,outcome,partial_transposition,8,1,0.291,0.196,0.164,0.183,0.164,0.019,0.194,0.307,2.306
trial_164,outcome,partial_transposition,9,1,0.271,0.211,0.188,0.198,0.188,0.010,0.218,0.318,2.449
trial_164,outcome,partial_transposition,10,1,0.312,0.237,0.184,0.170,0.170,0.014,0.214,0.333,2.569
trial_164,outcome,partial_transposition,11,1,0.294,0.272,0.180,0.167,0.167,0.013,0.189,0.343,2.637
trial_164,outcome,partial_transposition,12,1,0.281,0.334,0.147,0.143,0.143,0.005,0.213,0.343,2.650
trial_164,outcome,partial_transposition,13,1,0.318,0.355,0.169,0.164,0.164,0.005,0.215,0.347,2.675
trial_164,outcome,partial_transposition,14,1,0.355,0.343,0.171,0.173,0.171,0.003,0.242,0.338,2.628
trial_164,outcome,partial_transposition,15,1,0.338,0.353,0.176,0.192,0.176,0.016,0.226,0.341,2.637
trial_164,outcome,partial_transposition,16,1,0.335,0.328,0.194,0.214,0.194,0.020,0.223,0.349,2.688
trial_164,outcome,partial_transposition,17,1,0.348,0.323,0.178,0.193,0.178,0.015,0.230,0.359,2.783
trial_164,outcome,partial_transposition,18,1,0.321,0.324,0.254,0.268,0.254,0.014,0.223,0.350,2.687
trial_164,outcome,partial_transposition,19,1,0.365,0.328,0.210,0.228,0.210,0.018,0.263,0.349,2.748
trial_164,outcome,partial_transposition,20,1,0.385,0.333,0.206,0.224,0.206,0.018,0.251,0.340,2.664
trial_164,outcome,partial_transposition,21,1,0.370,0.346,0.270,0.298,0.270,0.028,0.206,0.339,2.613
trial_164,outcome,partial_transposition,22,1,0.363,0.391,0.214,0.251,0.214,0.037,0.264,0.348,2.782
trial_164,outcome,partial_transposition,23,1,0.334,0.423,0.227,0.273,0.227,0.046,0.278,0.353,2.817
trial_164,outcome,partial_transposition,24,1,0.330,0.438,0.255,0.324,0.255,0.069,0.298,0.352,2.838
trial_164,outcome,partial_transposition,25,1,0.356,0.441,0.296,0.368,0.296,0.071,0.330,0.371,3.066
trial_164,outcome,partial_transposition,26,1,0.385,0.417,0.225,0.304,0.225,0.079,0.381,0.363,3.040
trial_164,outcome,partial_transposition,27,1,0.391,0.447,0.219,0.286,0.219,0.067,0.344,0.364,3.005
trial_164,outcome,partial_transposition,28,1,0.407,0.472,0.174,0.209,0.174,0.035,0.291,0.372,3.060
trial_164,outcome,partial_transposition,29,1,0.449,0.488,0.174,0.200,0.174,0.026,0.354,0.378,3.176
trial_164,outcome,partial_transposition,30,1,0.446,0.515,0.189,0.195,0.189,0.006,0.335,0.374,3.110
trial_164,outcome,partial_transposition,31,1,0.467,0.523,0.180,0.202,0.180,0.022,0.335,0.377,3.134
trial_164,outcome,partial_transposition,32,1,0.529,0.502,0.190,0.223,0.190,0.033,0.358,0.390,3.370
trial_164,outcome,partial_transposition,33,1,0.489,0.492,0.226,0.276,0.226,0.050,0.390,0.376,3.207
trial_164,outcome,partial_transposition,34,1,0.439,0.498,0.228,0.301,0.228,0.073,0.419,0.372,3.175
trial_164,outcome,partial_transposition,35,1,0.346,0.402,0.297,0.325,0.297,0.028,0.485,0.361,3.161
trial_164,outcome,partial_transposition,36,1,0.386,0.471,0.274,0.334,0.274,0.061,0.477,0.354,3.050
