point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,374,successful,success,true,true,true,false,41,45,31,7,0.893,48,0.871,100,0.157,0,0.611,0.828,0.716,0.716,0.716,0.000,0.876,0.546,6.392,105.735
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,375,successful,success,true,true,true,false,101,105,18,89,0.903,118,0.814,120,0.159,0,0.734,0.733,0.814,0.814,0.814,0.000,0.862,0.571,6.633,105.123
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,377,successful,success,true,true,true,false,74,48,22,22,0.906,90,0.674,86,0.158,0,0.743,0.821,0.622,0.622,0.622,0.000,0.814,0.536,5.951,110.411
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,379,successful,success,true,true,true,false,103,44,16,18,0.887,113,0.840,119,0.161,0,0.714,0.856,0.813,0.813,0.813,0.000,0.819,0.574,6.576,104.989
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,376,successful,success,true,true,true,false,27,49,28,10,0.902,73,0.892,96,0.145,0,0.699,0.758,0.808,0.808,0.808,0.000,0.841,0.556,6.409,116.587
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,378,successful,success,true,true,true,false,48,34,20,13,0.918,79,0.902,95,0.152,0,0.812,0.798,0.822,0.822,0.822,0.000,0.848,0.567,6.579,114.548
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,380,successful,success,true,true,true,false,52,33,17,23,0.928,78,0.885,89,0.172,0,0.767,0.748,0.849,0.849,0.849,0.000,0.878,0.559,6.630,112.736
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,381,successful,success,true,true,true,false,28,25,14,21,0.906,73,0.851,105,0.166,0,0.674,0.774,0.798,0.798,0.798,0.000,0.815,0.520,5.816,113.828
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,382,unsuccessful,gravity_without_vertical,false,true,false,false,49,47,16,16,0.900,60,0.873,69,0.160,0,0.837,0.775,0.833,0.833,0.833,0.000,0.783,0.564,6.387,112.123
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,384,successful,success,true,true,true,false,59,46,24,21,0.890,71,0.903,111,0.154,0,0.829,0.887,0.812,0.812,0.812,0.000,0.834,0.567,6.709,112.430
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,385,successful,success,true,true,true,false,75,30,16,46,0.904,53,0.919,118,0.155,0,0.826,0.776,0.889,0.889,0.889,0.000,0.868,0.573,6.746,110.238
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,383,successful,success,true,true,true,false,45,29,23,21,0.895,120,0.871,99,0.157,0,0.869,0.742,0.842,0.842,0.842,0.000,0.895,0.599,7.190,119.258
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,386,successful,success,true,true,true,false,37,41,21,20,0.899,87,0.902,94,0.163,0,0.878,0.824,0.848,0.848,0.848,0.000,0.853,0.587,6.967,117.466
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,387,successful,success,true,true,true,false,57,59,30,19,0.910,92,0.906,109,0.169,0,0.795,0.851,0.819,0.819,0.819,0.000,0.909,0.587,7.041,119.324
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,388,successful,success,true,true,true,false,50,54,25,33,0.923,117,0.874,59,0.162,0,0.792,0.769,0.797,0.797,0.797,0.000,0.860,0.577,6.813,115.376
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,389,successful,success,true,true,true,false,51,27,18,27,0.930,119,0.814,113,0.151,0,0.754,0.803,0.791,0.791,0.791,0.000,0.916,0.560,6.765,105.552
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,390,successful,success,true,true,true,false,36,30,15,27,0.925,56,0.909,74,0.159,0,0.709,0.771,0.777,0.777,0.777,0.000,0.827,0.543,6.124,115.477
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,391,successful,success,true,true,true,false,57,40,27,31,0.907,54,0.875,105,0.157,0,0.825,0.789,0.756,0.756,0.756,0.000,0.845,0.547,6.342,115.999
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,392,successful,success,true,true,true,false,41,54,28,21,0.903,113,0.887,98,0.162,0,0.807,0.844,0.815,0.815,0.815,0.000,0.839,0.519,6.121,107.717
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,394,unsuccessful,gravity_without_vertical,false,true,false,false,23,25,22,18,0.897,79,0.904,87,0.157,0,0.676,0.701,0.644,0.644,0.644,0.000,0.717,0.535,5.746,107.171
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,393,successful,success,true,true,true,false,79,31,13,27,0.892,119,0.899,116,0.182,0,0.826,0.826,0.879,0.879,0.879,0.000,0.868,0.575,6.916,110.640
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,395,successful,success,true,true,true,false,99,31,18,15,0.891,63,0.776,118,0.168,0,0.763,0.695,0.728,0.728,0.728,0.000,0.817,0.523,5.866,113.149
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,396,successful,success,true,true,true,false,42,40,22,25,0.925,105,0.934,70,0.186,0,0.778,0.811,0.789,0.789,0.789,0.000,0.894,0.572,6.784,120.320
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,398,successful,success,true,true,true,false,51,51,36,24,0.910,85,0.910,118,0.171,0,0.772,0.774,0.846,0.846,0.846,0.000,0.855,0.555,6.504,114.158
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,397,successful,success,true,true,true,false,30,35,24,13,0.902,43,0.870,43,0.148,0,0.808,0.868,0.703,0.703,0.703,0.000,0.866,0.557,6.486,117.911
travel_cost_per_distance_0p040,travel_cost_per_distance,0.040,false,8,0.270,9,1.000,0.600,6.500,0.040,0.090,1.000,399,unsuccessful,gravity_without_vertical,false,true,false,false,47,42,24,19,0.914,60,0.876,89,0.189,0,0.649,0.820,0.773,0.773,0.773,0.000,0.797,0.549,6.110,112.759
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,301,successful,success,true,true,true,false,46,49,26,21,0.900,119,0.866,115,0.155,0,0.712,0.835,0.822,0.822,0.822,0.000,0.888,0.560,5.887,111.053
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,300,successful,success,true,true,true,false,67,19,15,20,0.926,64,0.922,91,0.153,0,0.795,0.889,0.757,0.757,0.757,0.000,0.886,0.583,6.028,113.583
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,302,successful,success,true,true,true,false,55,42,30,20,0.881,115,0.875,120,0.160,0,0.736,0.833,0.875,0.875,0.875,0.000,0.838,0.565,5.767,116.532
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,303,successful,success,true,true,true,false,75,75,21,13,0.916,92,0.914,110,0.168,0,0.711,0.774,0.796,0.796,0.796,0.000,0.806,0.540,5.235,116.753
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,304,unsuccessful,gravity_without_vertical,false,true,false,false,41,48,16,20,0.908,73,0.880,109,0.165,0,0.665,0.704,0.854,0.854,0.854,0.000,0.798,0.554,5.389,118.539
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,305,successful,success,true,true,true,false,29,40,24,11,0.901,57,0.874,85,0.183,0,0.762,0.739,0.728,0.728,0.728,0.000,0.870,0.542,5.571,114.310
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,308,successful,success,true,true,true,false,52,32,17,18,0.898,120,0.915,95,0.173,0,0.818,0.832,0.852,0.852,0.852,0.000,0.898,0.583,6.198,110.363
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,306,successful,success,true,true,true,false,26,43,26,12,0.905,103,0.885,70,0.168,0,0.757,0.715,0.783,0.783,0.783,0.000,0.878,0.531,5.362,121.110
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,307,successful,success,true,true,true,false,37,34,23,14,0.905,104,0.887,90,0.162,0,0.751,0.898,0.819,0.819,0.819,0.000,0.859,0.582,6.141,118.870
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,310,successful,success,true,true,true,false,33,43,31,14,0.909,108,0.890,111,0.166,0,0.675,0.820,0.818,0.818,0.818,0.000,0.870,0.567,5.778,115.123
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,309,unsuccessful,gravity_without_vertical,false,true,false,false,29,21,15,25,0.891,105,0.911,93,0.166,0,0.782,0.815,0.832,0.832,0.832,0.000,0.773,0.562,5.559,116.312
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,311,successful,success,true,true,true,false,29,35,18,17,0.906,116,0.890,66,0.176,0,0.792,0.868,0.818,0.818,0.818,0.000,0.860,0.573,5.846,110.276
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,313,successful,success,true,true,true,false,20,51,21,12,0.906,60,0.896,68,0.162,0,0.853,0.804,0.834,0.834,0.834,0.000,0.863,0.579,5.965,118.036
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,314,successful,success,true,true,true,false,52,38,21,28,0.899,69,0.889,69,0.165,0,0.740,0.737,0.766,0.766,0.766,0.000,0.890,0.564,5.688,118.173
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,312,successful,success,true,true,true,false,58,68,49,20,0.885,105,0.895,118,0.158,0,0.831,0.807,0.878,0.878,0.878,0.000,0.810,0.578,5.860,120.721
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,315,successful,success,true,true,true,false,54,60,19,45,0.896,111,0.918,98,0.167,0,0.709,0.809,0.610,0.610,0.610,0.000,0.840,0.523,5.208,112.344
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,316,successful,success,true,true,true,false,53,57,27,14,0.917,80,0.910,83,0.174,0,0.785,0.865,0.833,0.833,0.833,0.000,0.859,0.547,5.607,112.410
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,317,unsuccessful,gravity_without_vertical,false,true,false,false,35,28,13,22,0.898,60,0.905,87,0.157,0,0.717,0.700,0.777,0.777,0.777,0.000,0.798,0.563,5.385,110.260
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,318,successful,success,true,true,true,false,42,38,21,10,0.893,120,0.865,106,0.146,0,0.883,0.803,0.807,0.807,0.807,0.000,0.893,0.558,5.852,112.977
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,319,successful,success,true,true,true,false,52,46,17,12,0.903,113,0.863,91,0.182,0,0.729,0.765,0.750,0.750,0.750,0.000,0.859,0.555,5.570,112.143
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,320,successful,success,true,true,true,false,58,37,24,36,0.909,63,0.900,103,0.158,0,0.759,0.839,0.726,0.726,0.726,0.000,0.872,0.572,5.642,112.050
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,321,successful,success,true,true,true,false,34,36,15,8,0.891,116,0.898,117,0.177,0,0.785,0.822,0.850,0.850,0.850,0.000,0.836,0.561,5.794,110.891
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,322,successful,success,true,true,true,false,45,40,20,18,0.901,97,0.918,68,0.161,0,0.821,0.685,0.801,0.801,0.801,0.000,0.812,0.563,5.538,113.130
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,323,successful,success,true,true,true,false,38,45,32,16,0.885,89,0.915,114,0.172,0,0.781,0.766,0.808,0.808,0.808,0.000,0.865,0.557,5.640,114.528
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,324,successful,success,true,true,true,false,64,40,22,29,0.892,101,0.888,101,0.145,0,0.612,0.649,0.850,0.850,0.850,0.000,0.842,0.549,5.383,113.663
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,327,successful,success,true,true,true,false,28,28,16,13,0.909,69,0.912,96,0.164,0,0.679,0.779,0.800,0.800,0.800,0.000,0.862,0.565,5.638,116.043
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,326,successful,success,true,true,true,false,67,69,28,28,0.896,115,0.841,94,0.176,0,0.727,0.805,0.828,0.828,0.828,0.000,0.859,0.579,5.946,116.842
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,325,unsuccessful,gravity_without_vertical,false,true,false,false,33,24,16,22,0.920,74,0.912,61,0.167,0,0.815,0.859,0.791,0.791,0.791,0.000,0.795,0.567,5.677,117.670
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,329,successful,success,true,true,true,false,60,36,26,21,0.913,109,0.873,100,0.165,0,0.761,0.785,0.837,0.837,0.837,0.000,0.870,0.570,5.956,113.218
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,330,successful,success,true,true,true,false,53,30,22,9,0.903,114,0.879,113,0.158,0,0.699,0.823,0.842,0.842,0.842,0.000,0.834,0.543,5.478,112.079
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,331,successful,success,true,true,true,false,34,43,27,23,0.906,72,0.906,66,0.173,0,0.785,0.691,0.870,0.870,0.870,0.000,0.895,0.577,5.949,112.296
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,332,unsuccessful,gravity_without_vertical,false,true,false,false,44,50,26,20,0.924,78,0.902,115,0.166,0,0.546,0.760,0.813,0.813,0.813,0.000,0.764,0.536,5.100,112.653
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,333,successful,success,true,true,true,false,31,37,23,14,0.923,93,0.884,78,0.166,0,0.824,0.747,0.861,0.861,0.861,0.000,0.856,0.581,5.995,114.362
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,328,successful,success,true,true,true,false,58,35,21,30,0.918,107,0.869,99,0.168,0,0.900,0.845,0.847,0.847,0.847,0.000,0.819,0.583,5.976,121.501
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,334,successful,success,true,true,true,false,21,63,16,12,0.920,78,0.917,107,0.164,0,0.874,0.761,0.723,0.723,0.723,0.000,0.904,0.558,5.702,110.383
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,335,successful,success,true,true,true,false,64,51,20,14,0.892,93,0.890,79,0.152,0,0.812,0.706,0.843,0.843,0.843,0.000,0.882,0.587,6.133,116.374
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,336,successful,success,true,true,true,false,59,56,25,26,0.918,87,0.897,106,0.153,0,0.614,0.798,0.799,0.799,0.799,0.000,0.874,0.545,5.495,112.538
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,337,successful,success,true,true,true,false,65,64,19,28,0.888,106,0.900,106,0.161,0,0.790,0.847,0.825,0.825,0.825,0.000,0.865,0.577,5.933,115.156
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,339,successful,success,true,true,true,false,60,40,23,18,0.903,50,0.881,117,0.154,0,0.837,0.738,0.837,0.837,0.837,0.000,0.870,0.567,5.931,114.978
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,338,successful,success,true,true,true,false,68,61,34,14,0.917,85,0.875,94,0.164,0,0.837,0.795,0.744,0.744,0.744,0.000,0.902,0.570,5.906,117.846
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,340,successful,success,true,true,true,false,37,50,23,31,0.925,75,0.918,120,0.169,0,0.793,0.810,0.918,0.918,0.918,0.000,0.915,0.574,6.218,120.563
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,342,successful,success,true,true,true,false,24,29,21,9,0.916,64,0.900,102,0.163,0,0.706,0.861,0.800,0.800,0.800,0.000,0.893,0.543,5.582,116.474
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,341,successful,success,true,true,true,false,39,47,28,19,0.922,89,0.913,66,0.168,0,0.719,0.817,0.760,0.760,0.760,0.000,0.891,0.531,5.439,119.087
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,343,successful,success,true,true,true,false,22,31,21,11,0.914,62,0.900,103,0.154,0,0.811,0.772,0.797,0.797,0.797,0.000,0.836,0.586,5.960,119.469
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,344,unsuccessful,gravity_without_vertical,false,true,false,false,39,30,16,16,0.904,36,0.897,68,0.161,0,0.602,0.758,0.769,0.769,0.769,0.000,0.794,0.558,5.408,116.677
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,347,successful,success,true,true,true,false,54,56,23,19,0.907,106,0.899,90,0.160,0,0.822,0.710,0.781,0.781,0.781,0.000,0.816,0.554,5.362,111.748
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,346,successful,success,true,true,true,false,39,61,18,11,0.916,94,0.901,99,0.168,0,0.720,0.759,0.806,0.806,0.806,0.000,0.848,0.557,5.645,114.441
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,349,successful,success,true,true,true,false,37,44,32,22,0.909,87,0.878,85,0.156,0,0.870,0.813,0.845,0.845,0.845,0.000,0.903,0.573,6.101,113.705
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,345,successful,success,true,true,true,false,27,43,21,13,0.917,81,0.902,111,0.173,0,0.705,0.778,0.884,0.884,0.884,0.000,0.823,0.569,5.756,121.345
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,348,successful,success,true,true,true,false,38,43,24,28,0.896,69,0.891,120,0.172,0,0.598,0.862,0.891,0.891,0.891,0.000,0.835,0.552,5.542,116.567
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,350,successful,success,true,true,true,false,42,38,30,8,0.906,114,0.884,62,0.166,0,0.856,0.815,0.848,0.848,0.848,0.000,0.894,0.579,6.178,118.263
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,351,successful,success,true,true,true,false,83,37,19,34,0.905,60,0.882,119,0.147,0,0.658,0.810,0.865,0.865,0.865,0.000,0.858,0.526,5.278,109.990
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,352,successful,success,true,true,true,false,27,33,16,17,0.913,77,0.883,117,0.160,0,0.813,0.802,0.868,0.868,0.868,0.000,0.887,0.572,6.024,116.135
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,353,successful,success,true,true,true,false,20,60,22,12,0.905,120,0.889,69,0.158,0,0.837,0.739,0.873,0.873,0.873,0.000,0.905,0.575,6.143,118.679
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,354,unsuccessful,gravity_without_vertical,false,true,false,false,26,39,21,17,0.911,92,0.892,103,0.167,0,0.770,0.807,0.796,0.796,0.796,0.000,0.793,0.557,5.534,110.194
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,355,successful,success,true,true,true,false,29,23,13,22,0.893,86,0.906,116,0.154,0,0.715,0.795,0.853,0.853,0.853,0.000,0.831,0.560,5.611,114.455
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,357,successful,success,true,true,true,false,73,57,20,38,0.898,100,0.877,109,0.171,0,0.720,0.653,0.744,0.744,0.744,0.000,0.850,0.526,5.018,111.241
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,356,successful,success,true,true,true,false,41,55,38,17,0.903,64,0.911,57,0.169,0,0.778,0.782,0.804,0.804,0.804,0.000,0.809,0.535,5.311,120.204
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,358,successful,success,true,true,true,false,55,57,50,49,0.909,91,0.837,92,0.156,0,0.633,0.837,0.791,0.791,0.791,0.000,0.803,0.537,5.155,119.492
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,359,successful,success,true,true,true,false,43,40,28,11,0.912,69,0.875,96,0.165,0,0.684,0.778,0.818,0.818,0.818,0.000,0.862,0.569,5.826,119.786
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,365,unsuccessful,gravity_without_vertical,false,true,false,false,59,37,17,24,0.920,56,0.851,81,0.164,0,0.767,0.780,0.825,0.825,0.825,0.000,0.781,0.544,5.291,100.667
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,362,successful,success,true,true,true,false,67,39,21,19,0.897,72,0.868,118,0.174,0,0.676,0.789,0.810,0.810,0.810,0.000,0.865,0.577,5.863,109.463
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,361,successful,success,true,true,true,false,50,37,24,9,0.930,103,0.883,112,0.159,0,0.888,0.813,0.842,0.842,0.842,0.000,0.881,0.585,6.102,111.002
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,360,successful,success,true,true,true,false,40,44,19,15,0.937,104,0.884,85,0.170,0,0.733,0.743,0.833,0.833,0.833,0.000,0.872,0.525,5.338,115.850
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,363,successful,success,true,true,true,false,57,35,22,44,0.917,107,0.916,94,0.186,0,0.833,0.838,0.822,0.822,0.822,0.000,0.851,0.576,5.950,112.188
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,364,successful,success,true,true,true,false,68,64,36,18,0.904,113,0.868,97,0.179,0,0.899,0.809,0.843,0.843,0.843,0.000,0.867,0.585,6.120,116.350
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,366,successful,success,true,true,true,false,84,91,18,35,0.893,101,0.867,117,0.168,0,0.766,0.804,0.812,0.812,0.812,0.000,0.837,0.528,5.257,114.509
