point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,comb_tilt_mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,127,successful,success,true,true,true,false,62,55,42,13,0.902,60,0.881,117,0.205,0,0.745,0.781,0.852,0.846,0.846,0.005,0.862,0.636,7.138,61.167
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,128,successful,success,true,true,true,false,36,41,28,17,0.912,70,0.897,120,0.202,0,0.798,0.770,0.897,0.911,0.897,0.014,0.813,0.674,7.493,60.985
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,129,successful,success,true,true,true,false,55,66,40,27,0.912,80,0.859,70,0.210,0,0.594,0.847,0.809,0.764,0.764,0.044,0.862,0.668,7.362,61.274
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,130,successful,success,true,true,true,false,84,76,53,16,0.904,110,0.845,97,0.194,0,0.541,0.754,0.750,0.798,0.750,0.048,0.814,0.593,6.349,60.126
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,131,successful,success,true,true,true,false,41,50,30,17,0.910,94,0.878,86,0.213,0,0.802,0.659,0.847,0.774,0.774,0.073,0.834,0.619,6.719,60.729
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,132,successful,success,true,true,true,false,44,71,25,31,0.891,88,0.875,101,0.202,0,0.731,0.823,0.861,0.834,0.834,0.028,0.837,0.665,7.304,60.220
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,133,successful,success,true,true,true,false,87,52,29,11,0.883,119,0.733,120,0.203,0,0.695,0.783,0.765,0.733,0.733,0.032,0.865,0.667,7.353,60.026
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,134,successful,success,true,true,true,false,35,50,37,11,0.916,120,0.884,80,0.214,0,0.810,0.845,0.786,0.804,0.786,0.018,0.916,0.659,7.610,60.084
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,135,successful,success,true,true,true,false,63,69,21,36,0.925,73,0.903,94,0.223,0,0.696,0.696,0.763,0.769,0.763,0.006,0.836,0.645,6.989,60.431
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,136,successful,success,true,true,true,false,55,63,55,36,0.889,67,0.865,66,0.204,0,0.713,0.754,0.820,0.849,0.820,0.030,0.839,0.668,7.336,61.231
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,137,successful,success,true,true,true,false,62,48,37,16,0.920,99,0.873,101,0.230,0,0.839,0.799,0.832,0.765,0.765,0.067,0.815,0.660,7.277,61.390
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,138,successful,success,true,true,true,false,72,85,60,13,0.877,115,0.811,118,0.221,0,0.794,0.801,0.830,0.777,0.777,0.053,0.850,0.683,7.544,61.333
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,139,successful,success,true,true,true,false,49,51,41,18,0.902,89,0.852,67,0.231,0,0.808,0.871,0.798,0.785,0.785,0.012,0.889,0.674,7.662,61.458
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,140,successful,success,true,true,true,false,36,35,24,19,0.922,105,0.910,111,0.192,0,0.766,0.850,0.830,0.862,0.830,0.032,0.898,0.702,7.980,60.646
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,141,successful,success,true,true,true,false,79,84,59,19,0.885,115,0.853,89,0.215,0,0.821,0.756,0.704,0.729,0.704,0.025,0.853,0.645,7.114,62.138
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,142,successful,success,true,true,true,false,71,84,47,61,0.875,90,0.850,120,0.221,0,0.605,0.741,0.877,0.850,0.850,0.027,0.822,0.641,7.043,61.794
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,143,successful,success,true,true,true,false,44,70,49,15,0.886,100,0.862,105,0.213,0,0.704,0.727,0.772,0.777,0.772,0.005,0.859,0.668,7.300,60.782
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,144,successful,success,true,true,true,false,68,64,28,17,0.900,99,0.807,108,0.207,0,0.799,0.797,0.802,0.763,0.763,0.039,0.840,0.681,7.538,61.310
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,145,successful,success,true,true,true,false,75,61,33,31,0.891,100,0.875,103,0.218,0,0.590,0.808,0.647,0.703,0.647,0.056,0.881,0.665,7.280,61.176
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,146,successful,success,true,true,true,false,31,35,21,19,0.913,86,0.865,54,0.190,0,0.684,0.829,0.838,0.841,0.838,0.003,0.894,0.709,8.026,60.694
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,147,successful,success,true,true,true,false,66,76,32,25,0.872,91,0.881,103,0.192,0,0.784,0.784,0.836,0.847,0.836,0.011,0.865,0.649,7.249,60.636
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,148,unsuccessful,gravity_without_vertical,false,true,false,false,49,51,26,30,0.881,91,0.832,120,0.196,0,0.805,0.655,0.832,0.837,0.832,0.005,0.796,0.665,7.187,60.646
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,149,successful,success,true,true,true,false,77,81,38,16,0.910,108,0.862,99,0.230,0,0.814,0.768,0.833,0.822,0.822,0.011,0.805,0.673,7.339,61.572
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,150,unsuccessful,gravity_without_vertical,false,true,false,false,63,64,31,20,0.917,66,0.861,120,0.195,0,0.652,0.732,0.861,0.879,0.861,0.018,0.734,0.666,6.964,61.996
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,151,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,23,10,0.759,116,0.441,116,0.229,0,0.648,0.543,0.444,0.410,0.410,0.035,0.747,0.619,6.276,59.859
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,152,successful,success,true,true,true,false,113,113,28,25,0.905,120,0.779,120,0.238,0,0.715,0.737,0.801,0.779,0.779,0.022,0.905,0.683,7.720,60.059
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,153,successful,success,true,true,true,false,58,31,26,41,0.907,36,0.866,112,0.207,0,0.751,0.858,0.763,0.786,0.763,0.023,0.823,0.691,7.599,59.299
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,154,successful,success,true,true,true,false,86,88,75,12,0.930,102,0.807,117,0.209,0,0.667,0.802,0.806,0.812,0.806,0.006,0.863,0.649,7.274,61.228
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,155,successful,success,true,true,true,false,74,46,20,33,0.894,92,0.827,115,0.221,0,0.764,0.782,0.804,0.822,0.804,0.018,0.869,0.673,7.598,59.635
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,156,successful,success,true,true,true,false,35,43,24,18,0.912,102,0.874,93,0.205,0,0.762,0.884,0.857,0.888,0.857,0.030,0.864,0.710,8.027,61.064
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,157,successful,success,true,true,true,false,58,102,80,51,0.897,110,0.853,120,0.212,0,0.826,0.823,0.853,0.873,0.853,0.020,0.869,0.707,7.984,62.372
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,158,successful,success,true,true,true,false,57,30,19,20,0.922,103,0.879,115,0.183,0,0.716,0.875,0.817,0.804,0.804,0.014,0.804,0.662,7.199,61.817
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,159,successful,success,true,true,true,false,75,82,28,24,0.919,109,0.877,95,0.218,0,0.833,0.804,0.819,0.799,0.799,0.020,0.855,0.682,7.646,60.359
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,160,successful,success,true,true,true,false,37,46,21,19,0.887,114,0.860,79,0.203,0,0.672,0.850,0.783,0.674,0.674,0.109,0.834,0.652,7.095,60.283
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,161,successful,success,true,true,true,false,97,104,34,59,0.910,115,0.868,118,0.214,0,0.817,0.777,0.860,0.860,0.860,0.001,0.868,0.691,7.823,61.154
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,162,successful,success,true,true,true,false,82,89,29,10,0.907,105,0.849,108,0.220,0,0.722,0.829,0.750,0.783,0.750,0.033,0.881,0.657,7.431,59.895
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,163,successful,success,true,true,true,false,80,85,64,12,0.912,111,0.905,114,0.222,0,0.820,0.819,0.805,0.792,0.792,0.012,0.873,0.679,7.604,61.506
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,164,successful,success,true,true,true,false,79,62,27,34,0.919,110,0.848,107,0.207,0,0.885,0.858,0.750,0.809,0.750,0.058,0.825,0.695,7.671,60.618
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,165,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,62,21,0.663,119,0.398,33,0.220,0,0.804,0.726,0.298,0.321,0.298,0.023,0.659,0.621,6.141,60.827
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,167,successful,success,true,true,true,false,54,35,22,27,0.915,108,0.886,69,0.223,0,0.759,0.825,0.831,0.794,0.794,0.038,0.864,0.669,7.490,60.579
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,166,successful,success,true,true,true,false,39,53,25,13,0.919,87,0.884,114,0.197,0,0.571,0.830,0.860,0.861,0.860,0.001,0.856,0.659,7.319,62.076
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,168,successful,success,true,true,true,false,67,31,25,12,0.912,117,0.855,100,0.201,0,0.839,0.793,0.842,0.840,0.840,0.001,0.861,0.655,7.377,60.983
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,169,successful,success,true,true,true,false,41,47,30,17,0.878,106,0.902,91,0.189,0,0.752,0.815,0.758,0.692,0.692,0.066,0.870,0.669,7.439,61.584
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,170,successful,success,true,true,true,false,90,99,39,28,0.891,118,0.827,109,0.230,0,0.795,0.737,0.841,0.814,0.814,0.027,0.857,0.658,7.285,62.511
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,171,successful,success,true,true,true,false,64,43,28,22,0.899,99,0.898,105,0.212,0,0.778,0.825,0.848,0.879,0.848,0.031,0.834,0.683,7.619,60.529
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,173,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,68,92,0.724,119,0.332,100,0.197,0,0.736,0.763,0.259,0.212,0.212,0.046,0.660,0.629,6.211,61.992
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,172,successful,success,true,true,true,false,31,33,27,26,0.899,101,0.866,45,0.193,0,0.758,0.849,0.801,0.804,0.801,0.003,0.867,0.683,7.711,62.312
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,174,successful,success,true,true,true,false,32,38,33,12,0.922,110,0.861,87,0.205,0,0.740,0.753,0.715,0.780,0.715,0.064,0.865,0.647,7.073,61.869
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,175,successful,success,true,true,true,false,92,100,23,36,0.898,112,0.813,115,0.208,0,0.729,0.888,0.826,0.809,0.809,0.017,0.855,0.689,7.762,61.858
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,176,successful,success,true,true,true,false,67,59,30,33,0.912,103,0.855,118,0.224,0,0.730,0.813,0.857,0.816,0.816,0.041,0.802,0.676,7.430,61.648
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,177,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,45,14,0.612,47,0.354,66,0.220,0,0.655,0.802,0.262,0.413,0.262,0.150,0.473,0.635,6.000,62.207
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,178,unsuccessful,gravity_without_vertical,false,true,false,false,82,43,22,16,0.820,49,0.803,108,0.202,0,0.684,0.588,0.751,0.736,0.736,0.016,0.753,0.599,6.111,59.571
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,179,successful,success,true,true,true,false,33,50,28,13,0.900,80,0.906,119,0.194,0,0.677,0.854,0.894,0.907,0.894,0.013,0.859,0.687,7.718,60.417
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,180,successful,success,true,true,true,false,64,63,26,12,0.915,111,0.887,90,0.223,0,0.777,0.825,0.849,0.882,0.849,0.033,0.908,0.678,7.807,60.548
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,181,successful,success,true,true,true,false,35,39,14,19,0.923,120,0.896,107,0.192,0,0.813,0.851,0.883,0.886,0.883,0.003,0.923,0.689,8.044,60.744
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,182,successful,success,true,true,true,false,49,31,17,13,0.916,92,0.882,83,0.190,0,0.725,0.818,0.770,0.729,0.729,0.040,0.809,0.673,7.293,61.364
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,183,successful,success,true,true,true,false,90,91,44,27,0.935,112,0.840,116,0.208,0,0.803,0.760,0.760,0.740,0.740,0.020,0.855,0.662,7.258,59.777
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,184,unsuccessful,gravity_without_vertical,false,true,false,false,92,63,27,25,0.815,103,0.817,117,0.190,0,0.682,0.820,0.781,0.811,0.781,0.031,0.730,0.650,6.856,60.994
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,185,unsuccessful,flat,false,false,false,false,not_reached,not_reached,76,22,0.607,80,0.441,80,0.198,0,0.808,0.704,0.241,0.198,0.198,0.044,0.263,0.664,5.842,61.121
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,186,successful,success,true,true,true,false,23,30,19,13,0.906,71,0.894,96,0.202,0,0.478,0.805,0.809,0.774,0.774,0.035,0.828,0.628,6.792,60.833
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,187,successful,success,true,true,true,false,88,118,26,24,0.848,120,0.811,115,0.193,0,0.743,0.798,0.802,0.798,0.798,0.003,0.848,0.636,7.029,60.942
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,188,successful,success,true,true,true,false,22,46,18,16,0.897,64,0.886,110,0.188,0,0.785,0.811,0.849,0.844,0.844,0.006,0.838,0.682,7.589,59.512
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,189,successful,success,true,true,true,false,42,46,30,29,0.919,109,0.879,104,0.206,0,0.660,0.856,0.819,0.838,0.819,0.019,0.877,0.675,7.557,61.017
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,190,successful,success,true,true,true,false,34,36,32,17,0.936,114,0.889,81,0.185,0,0.700,0.741,0.852,0.861,0.852,0.009,0.828,0.642,7.076,60.077
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,191,successful,success,true,true,true,false,56,42,30,21,0.905,117,0.881,99,0.219,0,0.825,0.839,0.846,0.830,0.830,0.016,0.835,0.679,7.592,59.710
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,192,successful,success,true,true,true,false,67,81,61,22,0.907,100,0.863,108,0.239,0,0.545,0.819,0.811,0.819,0.811,0.007,0.886,0.664,7.383,61.609
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,193,successful,success,true,true,true,false,31,41,28,24,0.918,70,0.868,117,0.216,0,0.729,0.842,0.867,0.851,0.851,0.016,0.911,0.699,8.037,61.703
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,194,successful,success,true,true,true,false,79,86,36,24,0.873,97,0.873,113,0.194,0,0.719,0.833,0.880,0.865,0.865,0.016,0.836,0.676,7.593,61.412
food_site_max_distance_6p000,food_site_max_distance,6.000,false,7,0.370,10,0.900,0.440,6.000,0.035,0.090,0.080,0.900,195,successful,success,true,true,true,false,69,75,31,37,0.903,118,0.852,114,0.217,0,0.766,0.757,0.802,0.766,0.766,0.036,0.870,0.677,7.487,59.294
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,96,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,13,0.494,118,0.382,72,0.185,0,0.854,0.768,0.217,0.245,0.217,0.028,0.488,0.649,6.013,60.190
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,97,successful,success,true,true,true,false,55,64,32,32,0.878,82,0.874,94,0.193,0,0.848,0.794,0.797,0.811,0.797,0.014,0.826,0.670,7.120,62.216
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,98,successful,success,true,true,true,false,111,116,39,30,0.877,120,0.751,116,0.178,0,0.721,0.831,0.653,0.682,0.653,0.029,0.877,0.655,7.042,60.773
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,99,successful,success,true,true,true,false,112,95,39,16,0.911,114,0.697,119,0.183,0,0.723,0.769,0.710,0.695,0.695,0.015,0.867,0.621,6.593,59.953
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,105,successful,success,true,true,true,false,62,68,47,43,0.918,118,0.878,101,0.178,0,0.738,0.818,0.808,0.841,0.808,0.033,0.880,0.654,7.105,61.041
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,106,successful,success,true,true,true,false,79,82,53,28,0.907,94,0.897,88,0.196,0,0.831,0.697,0.793,0.776,0.776,0.017,0.892,0.636,6.862,61.188
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,107,successful,success,true,true,true,false,98,107,88,21,0.856,112,0.830,111,0.167,0,0.686,0.844,0.741,0.765,0.741,0.024,0.854,0.650,7.024,60.373
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,108,successful,success,true,true,true,false,40,53,31,11,0.901,88,0.886,76,0.183,0,0.797,0.725,0.829,0.814,0.814,0.015,0.818,0.615,6.429,59.544
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,109,successful,success,true,true,true,false,113,95,73,12,0.901,116,0.769,120,0.171,0,0.836,0.852,0.801,0.769,0.769,0.032,0.844,0.684,7.381,59.079
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,110,successful,success,true,true,true,false,39,48,17,14,0.907,70,0.846,53,0.170,0,0.739,0.740,0.821,0.815,0.815,0.006,0.846,0.643,6.835,60.597
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,111,successful,success,true,true,true,false,59,54,38,16,0.886,104,0.883,100,0.180,0,0.778,0.823,0.852,0.855,0.852,0.003,0.803,0.674,7.220,60.200
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,112,successful,success,true,true,true,false,91,99,78,59,0.901,107,0.885,105,0.172,0,0.831,0.884,0.841,0.829,0.829,0.012,0.845,0.636,6.925,60.575
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,113,unsuccessful,flat,false,false,false,false,not_reached,not_reached,32,23,0.691,49,0.372,44,0.187,0,0.577,0.774,0.205,0.210,0.205,0.005,0.298,0.669,5.837,59.449
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,114,successful,success,true,true,true,false,31,96,46,16,0.877,120,0.787,96,0.187,0,0.639,0.646,0.741,0.720,0.720,0.021,0.877,0.654,6.935,59.148
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,115,successful,success,true,true,true,false,43,43,27,25,0.922,103,0.880,120,0.173,0,0.789,0.803,0.893,0.880,0.880,0.013,0.893,0.687,7.623,60.507
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,116,successful,success,true,true,true,false,28,44,19,17,0.907,106,0.893,113,0.166,0,0.785,0.811,0.836,0.796,0.796,0.039,0.855,0.638,6.886,59.982
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,117,successful,success,true,true,true,false,44,49,22,23,0.895,61,0.846,83,0.175,0,0.650,0.784,0.746,0.746,0.746,0.001,0.813,0.616,6.383,59.776
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,118,successful,success,true,true,true,false,47,68,33,18,0.870,90,0.835,116,0.167,0,0.718,0.795,0.820,0.855,0.820,0.035,0.818,0.652,6.944,60.582
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,119,successful,success,true,true,true,false,45,42,23,16,0.903,54,0.889,119,0.174,0,0.854,0.872,0.870,0.882,0.870,0.013,0.825,0.691,7.530,59.900
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,120,successful,success,true,true,true,false,70,71,65,17,0.906,96,0.877,113,0.190,0,0.804,0.826,0.872,0.871,0.871,0.002,0.880,0.664,7.325,61.047
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,121,successful,success,true,true,true,false,57,61,29,12,0.909,74,0.886,100,0.185,0,0.638,0.823,0.753,0.772,0.753,0.019,0.879,0.633,6.808,59.415
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,122,unsuccessful,gravity_without_vertical,false,true,false,false,40,51,37,25,0.913,89,0.905,110,0.184,0,0.856,0.764,0.816,0.791,0.791,0.026,0.779,0.669,6.969,60.361
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,123,unsuccessful,gravity_without_vertical,false,true,false,false,60,45,24,24,0.912,109,0.864,87,0.183,0,0.586,0.786,0.777,0.734,0.734,0.043,0.780,0.624,6.348,59.644
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,124,unsuccessful,gravity_without_vertical,false,true,false,false,60,84,30,14,0.906,94,0.872,94,0.170,0,0.842,0.862,0.672,0.705,0.672,0.033,0.792,0.681,7.216,60.812
