condition,sweep,food_site_count,food_site_radius,food_site_capacity,food_value,seed,generation,directional_bias,receiver_attention,search_limit,comb_tilt,success_rate,payoff,follower_success_rate,matched_searcher_success_rate,recruitment_advantage,dance_follow_share
sites_3,site_count,3,150.000000,6,1.000000,427,2,0.140123,0.166715,1231.761999,0.000000,0.017833,0.001656,0.108696,0.063736,0.044959,0.168190
sites_3,site_count,3,150.000000,6,1.000000,427,3,0.175081,0.184583,1221.552295,0.000000,0.017583,0.002711,0.133829,0.055345,0.078484,0.202866
sites_3,site_count,3,150.000000,6,1.000000,427,4,0.186103,0.210351,780.952385,0.000000,0.010972,0.001558,0.135550,0.051282,0.084268,0.238560
sites_3,site_count,3,150.000000,6,1.000000,427,5,0.127450,0.182817,1056.672374,0.000000,0.016389,0.003508,0.124424,0.054363,0.070061,0.165459
sites_3,site_count,3,150.000000,6,1.000000,427,6,0.103244,0.193474,1353.774289,0.000000,0.020472,0.002287,0.111614,0.056597,0.055017,0.202257
sites_3,site_count,3,150.000000,6,1.000000,427,7,0.133280,0.176631,655.940682,0.000000,0.010528,0.006718,0.076220,0.067547,0.008673,0.202970
sites_3,site_count,3,150.000000,6,1.000000,427,8,0.176177,0.129692,686.649867,0.000000,0.008139,0.001000,0.142857,0.037767,0.105090,0.134328
sites_3,site_count,3,150.000000,6,1.000000,427,9,0.160263,0.129887,829.215495,0.000000,0.011222,0.001187,0.131206,0.051609,0.079597,0.158963
sites_3,site_count,3,150.000000,6,1.000000,427,10,0.142069,0.125151,907.201749,0.000000,0.013056,0.002438,0.118980,0.042986,0.075994,0.166431
sites_3,site_count,3,150.000000,6,1.000000,427,11,0.126584,0.148233,653.137264,0.000000,0.007611,0.001617,0.076142,0.030864,0.045278,0.148009
sites_3,site_count,3,150.000000,6,1.000000,427,12,0.246829,0.208074,488.934765,0.000000,0.006250,0.001000,0.115942,0.058201,0.057741,0.214953
sites_3,site_count,3,150.000000,6,1.000000,427,13,0.260077,0.206024,474.544032,0.000000,0.005833,0.003300,0.138756,0.042151,0.096605,0.232999
sites_3,site_count,3,150.000000,6,1.000000,427,14,0.403061,0.242308,361.533783,0.000000,0.004361,0.001000,0.139073,0.063395,0.075678,0.235937
sites_3,site_count,3,150.000000,6,1.000000,427,15,0.414684,0.246262,449.847590,0.000000,0.005806,0.003379,0.145455,0.054711,0.090743,0.250569
sites_3,site_count,3,150.000000,6,1.000000,427,16,0.341019,0.320520,801.976294,0.000000,0.012194,0.003389,0.125206,0.047207,0.077999,0.323216
sites_3,site_count,3,150.000000,6,1.000000,427,17,0.554612,0.194322,1115.350497,0.000000,0.018694,0.012277,0.191327,0.070922,0.120405,0.148036
sites_3,site_count,3,150.000000,6,1.000000,427,18,0.643739,0.164025,1249.076273,0.000000,0.019528,0.001154,0.262673,0.046579,0.216094,0.151748
sites_3,site_count,3,150.000000,6,1.000000,427,19,0.634597,0.195234,1089.231549,0.000000,0.019778,0.008282,0.229452,0.059365,0.170087,0.211824
sites_3,site_count,3,150.000000,6,1.000000,427,20,0.625756,0.378467,792.838720,0.000000,0.013111,0.004477,0.166213,0.054769,0.111444,0.409370
sites_3,site_count,3,150.000000,6,1.000000,427,21,0.605197,0.420346,1086.895897,0.000000,0.020389,0.012620,0.201154,0.051640,0.149514,0.458428
sites_3,site_count,3,150.000000,6,1.000000,427,22,0.663015,0.602506,1151.517656,0.000000,0.024833,0.022471,0.216156,0.040797,0.175359,0.630046
sites_3,site_count,3,150.000000,6,1.000000,427,23,0.670192,0.651100,1494.060531,0.000000,0.032556,0.027118,0.199838,0.059608,0.140230,0.659728
sites_3,site_count,3,150.000000,6,1.000000,427,24,0.648056,0.748161,1756.705117,0.000000,0.040139,0.043734,0.213892,0.045581,0.168311,0.752475
sites_3,site_count,3,150.000000,6,1.000000,427,25,0.680699,0.813541,1956.757327,0.000000,0.042333,0.039083,0.197551,0.054455,0.143095,0.822962
sites_3,site_count,3,150.000000,6,1.000000,427,26,0.779632,0.833217,1634.098465,0.000000,0.035806,0.019988,0.205062,0.052448,0.152615,0.845112
sites_3,site_count,3,150.000000,6,1.000000,427,27,0.798722,0.876938,1594.677732,0.000000,0.035750,0.033880,0.194066,0.051136,0.142930,0.862177
sites_3,site_count,3,150.000000,6,1.000000,427,28,0.710195,0.882959,1546.084450,0.000000,0.034722,0.027951,0.209493,0.062136,0.147357,0.855742
sites_3,site_count,3,150.000000,6,1.000000,427,29,0.802303,0.859185,1893.235084,0.000000,0.042083,0.050449,0.214047,0.057377,0.156670,0.830556
sites_3,site_count,3,150.000000,6,1.000000,427,30,0.776977,0.832677,1931.366970,0.000000,0.044528,0.040159,0.219022,0.062992,0.156030,0.832417
sites_3,site_count,3,150.000000,6,1.000000,427,31,0.745279,0.904550,2057.078190,0.000000,0.045444,0.030304,0.208092,0.054581,0.153512,0.890032
sites_3,site_count,3,150.000000,6,1.000000,427,32,0.775444,0.916913,2156.512861,0.000000,0.046361,0.028987,0.205964,0.048352,0.157612,0.904832
sites_3,site_count,3,150.000000,6,1.000000,427,33,0.855130,0.904998,2365.679463,0.000000,0.053111,0.049457,0.213941,0.060556,0.153384,0.886304
sites_3,site_count,3,150.000000,6,1.000000,427,34,0.830327,0.880522,2086.516801,0.000000,0.044222,0.030954,0.224725,0.049834,0.174891,0.861002
sites_3,site_count,3,150.000000,6,1.000000,427,35,0.770867,0.853133,1592.784686,0.000000,0.039139,0.049829,0.210914,0.058735,0.152180,0.836211
sites_3,site_count,3,150.000000,6,1.000000,427,36,0.877645,0.878676,2111.402331,0.000000,0.049139,0.053825,0.224142,0.062049,0.162093,0.857407
sites_3,site_count,3,150.000000,6,1.000000,427,37,0.865028,0.873322,1902.012996,0.000000,0.041583,0.019282,0.208779,0.052632,0.156148,0.883215
sites_3,site_count,3,150.000000,6,1.000000,427,38,0.856310,0.916279,1819.828412,0.000000,0.041000,0.024026,0.209607,0.052910,0.156697,0.906482
sites_3,site_count,3,150.000000,6,1.000000,427,39,0.860190,0.891226,2047.829263,0.000000,0.043806,0.034284,0.206687,0.055133,0.151554,0.882432
sites_3,site_count,3,150.000000,6,1.000000,427,40,0.856732,0.945365,2182.947825,0.000000,0.052639,0.050326,0.204600,0.049140,0.155460,0.924110
sites_3,site_count,3,150.000000,6,1.000000,427,41,0.850545,0.915799,2148.183413,0.000000,0.049889,0.037801,0.218291,0.053608,0.164683,0.902591
sites_3,site_count,3,150.000000,6,1.000000,427,42,0.895732,0.867180,2127.334526,0.000000,0.052000,0.067026,0.240122,0.058309,0.181813,0.861777
sites_3,site_count,3,150.000000,6,1.000000,427,43,0.897073,0.885252,2075.000483,0.000000,0.051194,0.061871,0.228539,0.063312,0.165227,0.875831
sites_3,site_count,3,150.000000,6,1.000000,427,44,0.891852,0.915801,2273.886890,0.000000,0.048694,0.033211,0.199428,0.058608,0.140820,0.892710
sites_3,site_count,3,150.000000,6,1.000000,427,45,0.885564,0.847997,2208.254564,0.000000,0.049889,0.047561,0.223170,0.065594,0.157576,0.839332
sites_3,site_count,3,150.000000,6,1.000000,427,46,0.883571,0.802814,2077.421997,0.000000,0.051056,0.052116,0.227045,0.062500,0.164545,0.801261
sites_3,site_count,3,150.000000,6,1.000000,427,47,0.879787,0.828365,2202.057693,0.000000,0.052611,0.051362,0.215811,0.059623,0.156188,0.826087
sites_3,site_count,3,150.000000,6,1.000000,427,48,0.894348,0.908047,2067.250177,0.000000,0.046417,0.036097,0.211324,0.059908,0.151416,0.906767
sites_3,site_count,3,150.000000,6,1.000000,427,49,0.850803,0.915996,2004.042651,0.000000,0.046417,0.038780,0.216614,0.059783,0.156832,0.918385
sites_3,site_count,3,150.000000,6,1.000000,427,50,0.881949,0.931448,2018.245629,0.000000,0.046917,0.046373,0.203128,0.048193,0.154936,0.930934
sites_3,site_count,3,150.000000,6,1.000000,427,51,0.877399,0.931621,2105.288851,0.000000,0.050361,0.056179,0.236385,0.063882,0.172503,0.913808
sites_3,site_count,3,150.000000,6,1.000000,427,52,0.882637,0.932328,2049.444073,0.000000,0.046667,0.045340,0.227107,0.048518,0.178590,0.917335
sites_3,site_count,3,150.000000,6,1.000000,427,53,0.943179,0.922024,1982.137141,0.000000,0.047583,0.056233,0.213774,0.057778,0.155996,0.905799
sites_3,site_count,3,150.000000,6,1.000000,427,54,0.905012,0.930983,1911.453388,0.000000,0.048917,0.055753,0.225017,0.072165,0.152852,0.917814
sites_3,site_count,3,150.000000,6,1.000000,427,55,0.921559,0.960380,1929.439405,0.000000,0.045028,0.040650,0.194208,0.072993,0.121216,0.940757
sites_3,site_count,3,150.000000,6,1.000000,427,56,0.860414,0.957410,1577.814965,0.000000,0.037778,0.043606,0.216278,0.070833,0.145445,0.935432
sites_3,site_count,3,150.000000,6,1.000000,427,57,0.872830,0.960384,1516.616920,0.000000,0.039000,0.067287,0.208187,0.059322,0.148864,0.939873
sites_3,site_count,3,150.000000,6,1.000000,427,58,0.898642,0.942729,1627.292671,0.000000,0.041528,0.063817,0.220132,0.051282,0.168850,0.932559
sites_3,site_count,3,150.000000,6,1.000000,427,59,0.873604,0.939152,1850.407190,0.000000,0.041806,0.053031,0.206616,0.058282,0.148334,0.923402
sites_3,site_count,3,150.000000,6,1.000000,427,60,0.897150,0.934778,1838.720260,0.000000,0.044500,0.050521,0.203370,0.052342,0.151028,0.920690
sites_3,site_count,3,150.000000,6,1.000000,430,0,0.068518,0.115108,1770.163587,0.000000,0.027528,0.002415,0.092692,0.064781,0.027911,0.129173
sites_3,site_count,3,150.000000,6,1.000000,430,1,0.081420,0.169977,1331.069580,0.000000,0.019167,0.003423,0.113131,0.054789,0.058342,0.163259
sites_3,site_count,3,150.000000,6,1.000000,430,2,0.067822,0.244982,1114.449085,0.000000,0.016250,0.004516,0.096183,0.050318,0.045865,0.257570
sites_3,site_count,3,150.000000,6,1.000000,430,3,0.049899,0.194749,876.191007,0.000000,0.013083,0.004155,0.082742,0.058204,0.024538,0.207556
sites_3,site_count,3,150.000000,6,1.000000,430,4,0.066281,0.186238,508.681477,0.000000,0.006278,0.002013,0.070588,0.047564,0.023024,0.164729
sites_3,site_count,3,150.000000,6,1.000000,430,5,0.066171,0.190286,714.140764,0.000000,0.008528,0.001400,0.048458,0.055701,-0.007242,0.164971
sites_3,site_count,3,150.000000,6,1.000000,430,6,0.066077,0.186660,655.338743,0.000000,0.008111,0.001904,0.054299,0.057063,-0.002764,0.171318
sites_3,site_count,3,150.000000,6,1.000000,430,7,0.076088,0.186078,606.156980,0.000000,0.008139,0.003750,0.119048,0.059921,0.059126,0.171010
sites_3,site_count,3,150.000000,6,1.000000,430,8,0.151186,0.142398,371.653759,0.000000,0.005028,0.001363,0.116564,0.067241,0.049323,0.219381
sites_3,site_count,3,150.000000,6,1.000000,430,9,0.151581,0.147680,431.620039,0.000000,0.004778,0.001115,0.062500,0.065217,-0.002717,0.176309
sites_3,site_count,3,150.000000,6,1.000000,430,10,0.144701,0.139651,517.476717,0.000000,0.007000,0.002911,0.106250,0.057312,0.048938,0.136519
sites_3,site_count,3,150.000000,6,1.000000,430,11,0.165694,0.159019,485.068748,0.000000,0.006806,0.004889,0.157233,0.068641,0.088592,0.176275
sites_3,site_count,3,150.000000,6,1.000000,430,12,0.133637,0.238905,950.276353,0.000000,0.012111,0.003300,0.107505,0.061728,0.045777,0.263636
sites_3,site_count,3,150.000000,6,1.000000,430,13,0.170149,0.236042,408.085023,0.000000,0.006417,0.005646,0.120301,0.074965,0.045336,0.273381
sites_3,site_count,3,150.000000,6,1.000000,430,14,0.172950,0.281701,292.378955,0.000000,0.004111,0.004810,0.121019,0.074163,0.046856,0.273043
sites_3,site_count,3,150.000000,6,1.000000,430,15,0.162456,0.267978,201.763246,0.000000,0.002000,0.001496,0.139241,0.045872,0.093369,0.265993
sites_3,site_count,3,150.000000,6,1.000000,430,16,0.202662,0.334636,273.220705,0.000000,0.003667,0.002412,0.124294,0.050296,0.073998,0.343689
sites_3,site_count,3,150.000000,6,1.000000,430,17,0.220175,0.305557,646.463472,0.000000,0.010806,0.005958,0.148064,0.066548,0.081515,0.280332
sites_3,site_count,3,150.000000,6,1.000000,430,18,0.260795,0.346899,828.003879,0.000000,0.013528,0.006281,0.205310,0.049528,0.155781,0.307567
sites_3,site_count,3,150.000000,6,1.000000,430,19,0.255796,0.345322,976.024669,0.000000,0.017750,0.005727,0.159548,0.060213,0.099335,0.319679
sites_3,site_count,3,150.000000,6,1.000000,430,20,0.316408,0.348057,1291.304333,0.000000,0.023417,0.006682,0.174099,0.062289,0.111811,0.360210
sites_3,site_count,3,150.000000,6,1.000000,430,21,0.401315,0.295304,1585.731807,0.000000,0.027806,0.001790,0.170407,0.065857,0.104550,0.306809
sites_3,site_count,3,150.000000,6,1.000000,430,22,0.342210,0.341522,1787.427313,0.000000,0.030250,0.002073,0.150704,0.055189,0.095515,0.330156
sites_3,site_count,3,150.000000,6,1.000000,430,23,0.315590,0.321704,1780.443894,0.000000,0.028556,0.001500,0.172809,0.070203,0.102606,0.327521
sites_3,site_count,3,150.000000,6,1.000000,430,24,0.354304,0.340894,2024.346650,0.000000,0.034972,0.010348,0.179830,0.066990,0.112840,0.347551
sites_3,site_count,3,150.000000,6,1.000000,430,25,0.352405,0.354835,1708.316977,0.000000,0.029000,0.004164,0.151125,0.061366,0.089759,0.375060
sites_3,site_count,3,150.000000,6,1.000000,430,26,0.509708,0.246150,2150.165883,0.000000,0.035750,0.004706,0.182609,0.061814,0.120795,0.244208
sites_3,site_count,3,150.000000,6,1.000000,430,27,0.527285,0.233712,1985.384281,0.000000,0.036528,0.007818,0.208126,0.074400,0.133726,0.243341
sites_3,site_count,3,150.000000,6,1.000000,430,28,0.494107,0.216709,1845.292822,0.000000,0.030000,0.005266,0.210345,0.059084,0.151261,0.204465
sites_3,site_count,3,150.000000,6,1.000000,430,29,0.463145,0.357731,1523.610816,0.000000,0.025278,0.002974,0.186166,0.050928,0.135238,0.335722
sites_3,site_count,3,150.000000,6,1.000000,430,30,0.461808,0.462702,1276.528068,0.000000,0.024472,0.012582,0.208552,0.056378,0.152174,0.431531
sites_3,site_count,3,150.000000,6,1.000000,430,31,0.414355,0.574531,1304.121696,0.000000,0.024167,0.007542,0.165829,0.053323,0.112506,0.580551
sites_3,site_count,3,150.000000,6,1.000000,430,32,0.431322,0.595361,1550.723385,0.000000,0.027583,0.016848,0.165343,0.053525,0.111818,0.567964
sites_3,site_count,3,150.000000,6,1.000000,430,33,0.469331,0.651381,1277.859006,0.000000,0.026361,0.025460,0.181683,0.061983,0.119700,0.625387
sites_3,site_count,3,150.000000,6,1.000000,430,34,0.479473,0.693637,1364.743067,0.000000,0.024583,0.008346,0.142729,0.044885,0.097843,0.698647
sites_3,site_count,3,150.000000,6,1.000000,430,35,0.471359,0.758449,1337.046780,0.000000,0.026556,0.014516,0.172156,0.057882,0.114275,0.737132
sites_3,site_count,3,150.000000,6,1.000000,430,36,0.464032,0.746400,1561.699599,0.000000,0.034306,0.022796,0.177073,0.053524,0.123549,0.723346
sites_3,site_count,3,150.000000,6,1.000000,430,37,0.456915,0.741005,1454.124317,0.000000,0.029083,0.012309,0.177653,0.049383,0.128270,0.736313
sites_3,site_count,3,150.000000,6,1.000000,430,38,0.403177,0.728868,1887.345445,0.000000,0.037417,0.013491,0.163011,0.060262,0.102749,0.746625
sites_3,site_count,3,150.000000,6,1.000000,430,39,0.500797,0.801769,2106.855567,0.000000,0.041417,0.015025,0.189809,0.051310,0.138499,0.801946
sites_3,site_count,3,150.000000,6,1.000000,430,40,0.474117,0.899677,2143.613061,0.000000,0.045306,0.022879,0.176196,0.062992,0.113204,0.898461
sites_3,site_count,3,150.000000,6,1.000000,430,41,0.496929,0.898330,2166.699728,0.000000,0.046194,0.034311,0.179731,0.054889,0.124842,0.885955
sites_3,site_count,3,150.000000,6,1.000000,430,42,0.502597,0.865157,2139.118439,0.000000,0.044861,0.024480,0.171611,0.059055,0.112556,0.851866
sites_3,site_count,3,150.000000,6,1.000000,430,43,0.555542,0.833594,2031.525024,0.000000,0.043306,0.028146,0.177293,0.068155,0.109138,0.827348
sites_3,site_count,3,150.000000,6,1.000000,430,44,0.633376,0.859371,2066.619927,0.000000,0.043528,0.022720,0.194424,0.049550,0.144874,0.856682
sites_3,site_count,3,150.000000,6,1.000000,430,45,0.632119,0.888279,2159.205879,0.000000,0.046306,0.022747,0.212902,0.065954,0.146948,0.879043
sites_3,site_count,3,150.000000,6,1.000000,430,46,0.708052,0.916386,1821.378973,0.000000,0.039222,0.032167,0.197784,0.047727,0.150057,0.893745
sites_3,site_count,3,150.000000,6,1.000000,430,47,0.755771,0.946661,1612.904468,0.000000,0.039556,0.050417,0.201360,0.041096,0.160264,0.929057
sites_3,site_count,3,150.000000,6,1.000000,430,48,0.731700,0.958395,1798.672005,0.000000,0.036167,0.015372,0.186693,0.067511,0.119182,0.937615
sites_3,site_count,3,150.000000,6,1.000000,430,49,0.789198,0.969498,1901.167429,0.000000,0.041306,0.029363,0.203569,0.062222,0.141347,0.946480
sites_3,site_count,3,150.000000,6,1.000000,430,50,0.830279,0.960418,1995.711236,0.000000,0.043472,0.027269,0.217829,0.075540,0.142290,0.932980
sites_3,site_count,3,150.000000,6,1.000000,430,51,0.835343,0.946954,2431.567038,0.000000,0.048889,0.015571,0.200129,0.060109,0.140019,0.927208
sites_3,site_count,3,150.000000,6,1.000000,430,52,0.838707,0.948184,2872.697310,0.000000,0.059278,0.031592,0.215342,0.067130,0.148212,0.926053
sites_3,site_count,3,150.000000,6,1.000000,430,53,0.870887,0.965679,2503.768680,0.000000,0.053000,0.038906,0.214242,0.062500,0.151742,0.944944
sites_3,site_count,3,150.000000,6,1.000000,430,54,0.935018,0.947663,2103.957436,0.000000,0.048056,0.037348,0.198909,0.067935,0.130975,0.925702
sites_3,site_count,3,150.000000,6,1.000000,430,55,0.920064,0.921008,1952.019714,0.000000,0.042000,0.027898,0.221493,0.062791,0.158702,0.894788
sites_3,site_count,3,150.000000,6,1.000000,430,56,0.931876,0.934982,1781.850570,0.000000,0.044556,0.058192,0.233746,0.078370,0.155376,0.923957
sites_3,site_count,3,150.000000,6,1.000000,430,57,0.905338,0.923334,1854.486242,0.000000,0.045694,0.048427,0.215433,0.054545,0.160887,0.915533
sites_3,site_count,3,150.000000,6,1.000000,430,58,0.886524,0.922513,1869.004693,0.000000,0.043889,0.045571,0.214499,0.052257,0.162243,0.905073
sites_3,site_count,3,150.000000,6,1.000000,430,59,0.879353,0.927821,1624.803961,0.000000,0.039389,0.045791,0.211860,0.064057,0.147803,0.929592
sites_3,site_count,3,150.000000,6,1.000000,430,60,0.929357,0.943479,1889.995448,0.000000,0.047750,0.050519,0.227854,0.058642,0.169212,0.928729
sites_3,site_count,3,150.000000,6,1.000000,425,0,0.077518,0.115147,1766.740189,0.000000,0.024194,0.002170,0.085389,0.053633,0.031756,0.131915
sites_3,site_count,3,150.000000,6,1.000000,425,1,0.113134,0.135268,1349.248295,0.000000,0.019000,0.001000,0.090909,0.064553,0.026356,0.143885
sites_3,site_count,3,150.000000,6,1.000000,425,2,0.111505,0.126705,1338.050540,0.000000,0.019528,0.004364,0.135734,0.062758,0.072976,0.119457
sites_3,site_count,3,150.000000,6,1.000000,425,3,0.159045,0.096923,832.420585,0.000000,0.010778,0.001011,0.096774,0.058533,0.038241,0.148860
sites_3,site_count,3,150.000000,6,1.000000,425,4,0.128382,0.112447,1086.600637,0.000000,0.014778,0.001627,0.100000,0.053484,0.046516,0.139358
sites_3,site_count,3,150.000000,6,1.000000,425,5,0.210172,0.217039,1298.195617,0.000000,0.020222,0.001525,0.128625,0.053310,0.075316,0.260512
sites_3,site_count,3,150.000000,6,1.000000,425,6,0.250405,0.215597,1192.528619,0.000000,0.017389,0.001000,0.134511,0.053083,0.081428,0.282968
sites_3,site_count,3,150.000000,6,1.000000,425,7,0.240295,0.172252,1038.298087,0.000000,0.017333,0.008874,0.172291,0.062436,0.109856,0.225110
sites_3,site_count,3,150.000000,6,1.000000,425,8,0.174568,0.229379,1214.172452,0.000000,0.018083,0.003401,0.108150,0.051500,0.056650,0.222222
sites_3,site_count,3,150.000000,6,1.000000,425,9,0.353808,0.274831,682.235238,0.000000,0.009278,0.002529,0.146552,0.059863,0.086689,0.254572
sites_3,site_count,3,150.000000,6,1.000000,425,10,0.342385,0.264610,1172.888391,0.000000,0.018722,0.001000,0.181278,0.058794,0.122484,0.252722
sites_3,site_count,3,150.000000,6,1.000000,425,11,0.326248,0.268320,1324.333653,0.000000,0.020778,0.002246,0.159574,0.048496,0.111079,0.275301
sites_3,site_count,3,150.000000,6,1.000000,425,12,0.262035,0.365481,1278.600432,0.000000,0.023111,0.003505,0.145849,0.055172,0.090677,0.397089
sites_3,site_count,3,150.000000,6,1.000000,425,13,0.317594,0.332433,1118.119516,0.000000,0.017056,0.003055,0.142405,0.047590,0.094815,0.363497
sites_3,site_count,3,150.000000,6,1.000000,425,14,0.348514,0.294525,1195.351321,0.000000,0.020500,0.006812,0.149133,0.060795,0.088338,0.292823
sites_3,site_count,3,150.000000,6,1.000000,425,15,0.320842,0.419995,1593.823275,0.000000,0.027639,0.006659,0.179847,0.054634,0.125213,0.433389
sites_3,site_count,3,150.000000,6,1.000000,425,16,0.281376,0.506541,1398.484116,0.000000,0.025806,0.005370,0.167129,0.059264,0.107865,0.550933
sites_3,site_count,3,150.000000,6,1.000000,425,17,0.351557,0.584115,1714.511258,0.000000,0.033611,0.019859,0.179207,0.063437,0.115770,0.587732
sites_3,site_count,3,150.000000,6,1.000000,425,18,0.373499,0.579191,1593.238147,0.000000,0.028778,0.013353,0.168794,0.052563,0.116231,0.578501
sites_3,site_count,3,150.000000,6,1.000000,425,19,0.340514,0.602845,1752.415939,0.000000,0.033472,0.010203,0.176162,0.065505,0.110657,0.597971
sites_3,site_count,3,150.000000,6,1.000000,425,20,0.350039,0.602859,1819.637399,0.000000,0.034861,0.009063,0.177389,0.054852,0.122536,0.612926
sites_3,site_count,3,150.000000,6,1.000000,425,21,0.347356,0.675002,1723.403639,0.000000,0.032750,0.020741,0.167380,0.065033,0.102347,0.725343
sites_3,site_count,3,150.000000,6,1.000000,425,22,0.360512,0.700247,1996.379456,0.000000,0.037944,0.011998,0.163884,0.061103,0.102781,0.706731
sites_3,site_count,3,150.000000,6,1.000000,425,23,0.374968,0.713316,2383.575098,0.000000,0.042833,0.002283,0.170173,0.056632,0.113541,0.736708
sites_3,site_count,3,150.000000,6,1.000000,425,24,0.318680,0.744210,2016.385933,0.000000,0.035917,0.013090,0.155765,0.071222,0.084543,0.759824
sites_3,site_count,3,150.000000,6,1.000000,425,25,0.361519,0.788683,2619.608870,0.000000,0.045278,0.013781,0.147559,0.060764,0.086795,0.794945
sites_3,site_count,3,150.000000,6,1.000000,425,26,0.414389,0.732527,2564.582546,0.000000,0.051833,0.028327,0.192732,0.060012,0.132719,0.723126
sites_3,site_count,3,150.000000,6,1.000000,425,27,0.455662,0.825721,1937.888302,0.000000,0.041444,0.036266,0.193284,0.074163,0.119122,0.814181
sites_3,site_count,3,150.000000,6,1.000000,425,28,0.467594,0.841590,2091.009124,0.000000,0.041083,0.020011,0.183908,0.054054,0.129854,0.838004
sites_3,site_count,3,150.000000,6,1.000000,425,29,0.464739,0.825583,2372.585236,0.000000,0.044000,0.017141,0.164686,0.049332,0.115354,0.812198
sites_3,site_count,3,150.000000,6,1.000000,425,30,0.554238,0.878842,2026.490380,0.000000,0.041889,0.030593,0.186158,0.048611,0.137547,0.872988
sites_3,site_count,3,150.000000,6,1.000000,425,31,0.597932,0.904341,2058.414473,0.000000,0.043222,0.033508,0.178883,0.048327,0.130556,0.887471
sites_3,site_count,3,150.000000,6,1.000000,425,32,0.815826,0.888970,2320.180429,0.000000,0.050861,0.033766,0.212481,0.073254,0.139227,0.885753
sites_3,site_count,3,150.000000,6,1.000000,425,33,0.872211,0.885722,2289.264049,0.000000,0.057333,0.066920,0.224527,0.071229,0.153298,0.873988
sites_3,site_count,3,150.000000,6,1.000000,425,34,0.839209,0.913600,2080.337478,0.000000,0.049611,0.058252,0.220512,0.059273,0.161238,0.894130
sites_3,site_count,3,150.000000,6,1.000000,425,35,0.925841,0.947585,1864.286235,0.000000,0.043972,0.056530,0.198481,0.046832,0.151649,0.920656
sites_3,site_count,3,150.000000,6,1.000000,425,36,0.871114,0.923990,1831.518545,0.000000,0.042306,0.045035,0.210858,0.068127,0.142731,0.902699
sites_3,site_count,3,150.000000,6,1.000000,425,37,0.896358,0.910846,1638.620986,0.000000,0.038278,0.028794,0.211731,0.062500,0.149231,0.893633
sites_3,site_count,3,150.000000,6,1.000000,425,38,0.906228,0.942851,1847.780491,0.000000,0.047944,0.057597,0.225671,0.047478,0.178193,0.927088
sites_3,site_count,3,150.000000,6,1.000000,425,39,0.911754,0.956847,2053.302374,0.000000,0.053583,0.080132,0.224440,0.081433,0.143007,0.941154
sites_3,site_count,3,150.000000,6,1.000000,425,40,0.919080,0.941934,1815.226385,0.000000,0.044611,0.045705,0.220310,0.040248,0.180062,0.926424
sites_3,site_count,3,150.000000,6,1.000000,425,41,0.923226,0.943800,1936.992617,0.000000,0.045833,0.049702,0.224636,0.067797,0.156839,0.919637
sites_3,site_count,3,150.000000,6,1.000000,425,42,0.909847,0.897446,2057.436227,0.000000,0.048333,0.040948,0.207381,0.061144,0.146237,0.897035
sites_3,site_count,3,150.000000,6,1.000000,425,43,0.905688,0.857061,1985.074184,0.000000,0.046083,0.047863,0.224033,0.067823,0.156209,0.861026
sites_3,site_count,3,150.000000,6,1.000000,425,44,0.899268,0.875516,2020.908502,0.000000,0.045750,0.037107,0.228624,0.077670,0.150954,0.861248
sites_3,site_count,3,150.000000,6,1.000000,425,45,0.913891,0.901634,2089.931271,0.000000,0.048722,0.057517,0.229558,0.058116,0.171442,0.895058
sites_3,site_count,3,150.000000,6,1.000000,425,46,0.910868,0.888181,2091.779826,0.000000,0.048417,0.041151,0.214053,0.059122,0.154931,0.878937
sites_3,site_count,3,150.000000,6,1.000000,425,47,0.897033,0.874746,2051.192542,0.000000,0.048111,0.036132,0.227718,0.040881,0.186837,0.865254
sites_3,site_count,3,150.000000,6,1.000000,425,48,0.880280,0.871878,2409.416307,0.000000,0.053500,0.049022,0.229102,0.081779,0.147323,0.866450
sites_3,site_count,3,150.000000,6,1.000000,425,49,0.874048,0.884152,2651.968879,0.000000,0.054806,0.025747,0.217041,0.060842,0.156199,0.883200
sites_3,site_count,3,150.000000,6,1.000000,425,50,0.879626,0.929633,2973.801633,0.000000,0.060250,0.029804,0.224819,0.070455,0.154365,0.924541
sites_3,site_count,3,150.000000,6,1.000000,425,51,0.840685,0.913077,2534.679493,0.000000,0.057833,0.050341,0.242480,0.053150,0.189330,0.906411
sites_3,site_count,3,150.000000,6,1.000000,425,52,0.870127,0.934964,2195.197190,0.000000,0.052028,0.042819,0.214876,0.048346,0.166530,0.923122
sites_3,site_count,3,150.000000,6,1.000000,425,53,0.865418,0.941192,2438.177684,0.000000,0.050278,0.035074,0.203326,0.071429,0.131897,0.931386
sites_3,site_count,3,150.000000,6,1.000000,425,54,0.762446,0.938297,2531.903926,0.000000,0.054500,0.032857,0.231391,0.055427,0.175964,0.917618
sites_3,site_count,3,150.000000,6,1.000000,425,55,0.767919,0.911254,2911.189717,0.000000,0.058417,0.033793,0.219083,0.052920,0.166163,0.904112
sites_3,site_count,3,150.000000,6,1.000000,425,56,0.827777,0.916975,3029.226819,0.000000,0.059639,0.034587,0.219055,0.049451,0.169604,0.907111
sites_3,site_count,3,150.000000,6,1.000000,425,57,0.783071,0.923998,2809.133252,0.000000,0.056611,0.031850,0.204819,0.090038,0.114781,0.909233
