candidate,seed,stable,collapsed,score,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_dance_propensity
food_site_capacity=1,279,False,False,0.9383889523146031,0.9383889523146031,0.30716666666666664,4.299170479019325,0.7507111618516825,0.8488629190619634,0.7772731738011803,0.7772731738011803,0.5672269478398658
food_site_capacity=1,280,True,False,2.0,1.0,0.34405555555555556,5.101191257122024,0.8659462582556727,0.8502765665570012,0.7376109219022507,0.7376109219022507,0.5862924912134665
food_site_capacity=1,281,True,False,2.0,1.0,0.32758333333333334,4.761971555585844,0.8358246042958298,0.7600541002236488,0.5806006556912108,0.5806006556912108,0.5783209260407197
food_site_capacity=1,282,True,False,2.0,1.0,0.32052777777777774,4.715113200380111,0.8659139217439008,0.8079896259162569,0.755832570722652,0.755832570722652,0.612911803635864
food_site_capacity=1,283,True,False,2.0,1.0,0.33163888888888887,4.9162519628731625,0.8936617348647625,0.8211716617370415,0.6371272037257287,0.6371272037257287,0.7996884202862269
food_site_capacity=1,284,True,False,2.0,1.0,0.3155833333333333,4.611027607752931,0.853927633582034,0.7377235241200104,0.7587692025663131,0.7377235241200104,0.6773924278202429
food_site_capacity=1,285,True,False,2.0,1.0,0.32111111111111107,4.657766736079266,0.8430131082045117,0.76213614654913,0.7020962529102738,0.7020962529102738,0.7023730370878334
food_site_capacity=1,286,True,False,2.0,1.0,0.3243611111111111,4.723416773297062,0.8320553878733766,0.8450335422529418,0.8622621377752957,0.8450335422529418,0.794622271928081
food_site_capacity=1,287,True,False,2.0,1.0,0.31816666666666665,4.644293269534348,0.8578069482153828,0.8128893345010586,0.7862120552619525,0.7862120552619525,0.5839975768854019
food_site_capacity=1,288,True,False,2.0,1.0,0.3136111111111111,4.636963710792412,0.8826229679088649,0.8203322581043396,0.6627078538112553,0.6627078538112553,0.5174537811757115
food_site_capacity=1,289,True,False,2.0,1.0,0.31872222222222224,4.709323826008977,0.8778005006971231,0.7943173055874126,0.7398328308285237,0.7398328308285237,0.6242728311931626
food_site_capacity=1,290,True,False,2.0,1.0,0.32480555555555557,4.794697866552004,0.878004683553849,0.7786589402694981,0.7017774899514059,0.7017774899514059,0.5540039688364948
food_site_capacity=1,291,False,False,0.9817247734276782,0.9817247734276782,0.32575000000000004,4.649513266030371,0.7853798187421426,0.9178096576569257,0.8197752850976145,0.8197752850976145,0.8613645345011375
food_site_capacity=1,292,True,False,2.0,1.0,0.31672222222222224,4.660677533850959,0.8539839701938798,0.8379038940050731,0.7058665916832008,0.7058665916832008,0.31298963017913756
food_site_capacity=1,293,True,False,2.0,1.0,0.30475,4.357803029792999,0.8133396394065708,0.8122263518354865,0.8221558636442221,0.8122263518354865,0.710991277769471
food_site_capacity=1,294,True,False,2.0,1.0,0.31625000000000003,4.635293552910409,0.8649187019368176,0.8005860403029076,0.6768323905655986,0.6768323905655986,0.3435021209561551
food_site_capacity=1,295,True,False,2.0,1.0,0.3186111111111111,4.653231949285191,0.846553444878057,0.7878631286867743,0.7596255760283018,0.7596255760283018,0.5395912679544012
food_site_capacity=1,296,True,False,2.0,1.0,0.32166666666666666,4.721542063015806,0.8560365433232415,0.8101139823547991,0.7687595403410944,0.7687595403410944,0.3618018214471438
food_site_capacity=1,297,True,False,2.0,1.0,0.35327777777777775,5.269006121059977,0.8674371673246678,0.8963871246660443,0.7024547706704966,0.7024547706704966,0.7810648967842637
food_site_capacity=1,298,True,False,2.0,1.0,0.32863888888888887,4.806134678231692,0.840099292174041,0.8641836019603272,0.5466002926520476,0.5466002926520476,0.45531382308425994
food_site_capacity=1,299,True,False,2.0,1.0,0.32961111111111113,4.8922204326701495,0.8744159297064639,0.8283367651344264,0.790970457340367,0.790970457340367,0.2627079923352425
food_site_capacity=3,200,True,False,2.0,1.0,0.33013888888888887,4.8946931748314,0.866224458520093,0.8140150282834694,0.7174687375762636,0.7174687375762636,0.5420657917925996
food_site_capacity=3,201,True,False,2.0,1.0,0.32788888888888884,4.883689668976289,0.8789006908058979,0.8406246957499499,0.7570571773734766,0.7570571773734766,0.16498015572732252
food_site_capacity=3,202,True,False,2.0,1.0,0.32013888888888886,4.6733651526404145,0.8523206471432104,0.8125935532053503,0.7230560299558594,0.7230560299558594,0.5684844477875564
food_site_capacity=3,203,True,False,2.0,1.0,0.3284166666666667,4.9280200936734655,0.8948464761779591,0.8356648480461246,0.7807404859330245,0.7807404859330245,0.5024982158020209
food_site_capacity=3,204,True,False,2.0,1.0,0.3285,4.805601985250669,0.8392433659538185,0.8118246388667631,0.7931732677513205,0.7931732677513205,0.45921355944716075
food_site_capacity=3,205,True,False,2.0,1.0,0.33111111111111113,4.800271351415253,0.8089545556889388,0.7982381995452893,0.7625651519959569,0.7625651519959569,0.5977885290782121
food_site_capacity=3,206,False,False,0.9805592065915945,0.9805592065915945,0.3222777777777778,4.595134073080929,0.7844473652732756,0.7428263505386891,0.7498967851958737,0.7428263505386891,0.523016878471888
food_site_capacity=3,207,True,False,2.0,1.0,0.33266666666666667,4.879063081556834,0.8422360200809439,0.8231701051648272,0.7245200519347436,0.7245200519347436,0.3752665263041334
food_site_capacity=3,208,True,False,2.0,1.0,0.31305555555555553,4.6495140138721025,0.8978394379984895,0.7480411271971349,0.7263956102944854,0.7263956102944854,0.6877328157502566
food_site_capacity=3,209,True,False,2.0,1.0,0.3470833333333333,5.1564432369920805,0.8556736640094738,0.8520023305687618,0.8308407932447428,0.8308407932447428,0.5577347597967862
food_site_capacity=3,210,True,False,2.0,1.0,0.34711111111111115,5.2120667699672705,0.8955480082191767,0.8083519119946918,0.7717400174472069,0.7717400174472069,0.529968706713089
food_site_capacity=3,211,True,False,2.0,1.0,0.3138333333333333,4.547729683312595,0.8226611504531852,0.7878881543344406,0.7686639230060326,0.7686639230060326,0.5358835053021596
food_site_capacity=3,212,True,False,2.0,1.0,0.3199166666666667,4.749197033667892,0.8943948583784102,0.7891740711252109,0.5286532832722683,0.5286532832722683,0.3611132622988602
food_site_capacity=3,213,True,False,2.0,1.0,0.33341666666666664,4.874412420214898,0.8364928392134862,0.823176286334585,0.7758707811001417,0.7758707811001417,0.6534485352374069
food_site_capacity=3,214,True,False,2.0,1.0,0.3125555555555556,4.543174781728414,0.8533765657288452,0.7266357636740423,0.5296672623969925,0.5296672623969925,0.44001498821983887
food_site_capacity=3,215,True,False,2.0,1.0,0.34941666666666665,5.225660531876952,0.8573357441316667,0.85487899525397,0.8292393381727365,0.8292393381727365,0.5202909609139916
food_site_capacity=3,216,True,False,2.0,1.0,0.33002777777777775,4.882365950489801,0.857049471378541,0.8701781735646215,0.7261783662827561,0.7261783662827561,0.5615431883712797
food_site_capacity=3,217,True,False,2.0,1.0,0.2986111111111111,4.328721591429497,0.8260548111082241,0.8174617896238396,0.8008012308279409,0.8008012308279409,0.299177651629045
food_site_capacity=3,218,True,False,2.0,1.0,0.32066666666666666,4.6780916846389,0.8365670441792202,0.8051184510192638,0.7818136445084028,0.7818136445084028,0.4583278866189924
food_site_capacity=3,219,True,False,2.0,1.0,0.32330555555555557,4.759756474990316,0.8511971620137292,0.8671602827018525,0.6897778999866452,0.6897778999866452,0.49365698160494353
food_site_capacity=3,220,True,False,2.0,1.0,0.34349999999999997,5.144622837851358,0.8837591562883111,0.8509022797781342,0.8380082108572584,0.8380082108572584,0.43881504324392073
food_site_capacity=3,221,True,False,2.0,1.0,0.3279722222222222,4.866463074026865,0.8660426636798626,0.8321233899397169,0.773607849818432,0.773607849818432,0.4432208648270448
food_site_capacity=3,222,True,False,2.0,1.0,0.3294722222222222,4.816049034635847,0.8277963347358993,0.8435948556652703,0.8913483111367664,0.8435948556652703,0.6267570523644804
food_site_capacity=3,223,True,False,2.0,1.0,0.34402777777777777,5.118988512371583,0.873079368330438,0.8220921624907388,0.8306314181974455,0.8220921624907388,0.6801800208623031
food_site_capacity=3,224,True,False,2.0,1.0,0.32972222222222225,4.862671139488461,0.8563328238251167,0.8086988848287727,0.6491920192338079,0.6491920192338079,0.6234462887481498
food_site_capacity=3,225,True,False,2.0,1.0,0.32661111111111113,4.80648880130643,0.8669255012084315,0.7878273828532784,0.6311147260036637,0.6311147260036637,0.695944265482025
food_site_capacity=3,226,False,False,0.9797866903876824,0.9797866903876824,0.33258333333333334,4.760052594815943,0.7838293523101459,0.7976137480956063,0.7980542919245596,0.7976137480956063,0.6516736345701093
food_site_capacity=3,227,False,False,0.9530331230431628,0.9530331230431628,0.3184166666666667,4.509280649635866,0.7624264984345303,0.7549296289771854,0.7179380340490984,0.7179380340490984,0.4708017731876889
food_site_capacity=3,228,True,False,2.0,1.0,0.3387777777777778,5.040984458366376,0.8681382772490517,0.8262305098810462,0.8276629785987841,0.8262305098810462,0.3654869609166386
food_site_capacity=3,229,True,False,2.0,1.0,0.3393333333333333,4.949149960110889,0.8236945277213857,0.8038783154590369,0.8197034088267371,0.8038783154590369,0.6256684473579789
food_site_capacity=3,230,True,False,2.0,1.0,0.3262777777777778,4.817458396627589,0.8635795095248036,0.8319527331050021,0.8187823805313216,0.8187823805313216,0.33291192802175207
food_site_capacity=3,231,True,False,2.0,1.0,0.3428611111111111,5.087988510729177,0.8531647082318062,0.838015471275742,0.8660661564458745,0.838015471275742,0.6842854842644263
food_site_capacity=3,232,True,False,2.0,1.0,0.3264722222222222,4.7975457306167355,0.8455039745907938,0.79795502461998,0.7931850260218037,0.7931850260218037,0.6482016705353871
food_site_capacity=3,233,True,False,2.0,1.0,0.32058333333333333,4.685147473560611,0.8606365547640091,0.6669981385354865,0.5855371087311403,0.5855371087311403,0.47268587638599013
food_site_capacity=3,234,True,False,2.0,1.0,0.32122222222222224,4.6299613295623905,0.8187348901202494,0.7818775138726198,0.6264118186207496,0.6264118186207496,0.3682324285206666
food_site_capacity=3,235,True,False,2.0,1.0,0.31675,4.749772872283126,0.8970712136606827,0.8370292149278743,0.722892538340886,0.722892538340886,0.522649217082393
food_site_capacity=3,236,True,False,2.0,1.0,0.30794444444444447,4.425171676172325,0.8086356714368905,0.7659406963165988,0.7000202829000087,0.7000202829000087,0.5025518508405248
food_site_capacity=3,237,False,False,0.9180840110271083,0.9180840110271083,0.32511111111111113,4.549789698109607,0.7344672088216867,0.8270182973418179,0.8028611326965891,0.8028611326965891,0.30052827058316617
food_site_capacity=3,238,True,False,2.0,1.0,0.3211388888888889,4.755479397274559,0.8808052650572938,0.8062161326992935,0.8069413524159174,0.8062161326992935,0.5152627194275262
food_site_capacity=3,239,True,False,2.0,1.0,0.3015555555555556,4.323623964599649,0.8269619557737123,0.7389399570344555,0.6888348951558645,0.6888348951558645,0.6780830150752831
food_site_capacity=3,240,True,False,2.0,1.0,0.32172222222222224,4.69067750334878,0.8537541040238233,0.8391036376366979,0.8289167260650853,0.8289167260650853,0.6171356286953682
food_site_capacity=3,241,True,False,2.0,1.0,0.32461111111111113,4.788324003373257,0.8740561867375376,0.7571738588060474,0.8549136924083283,0.7571738588060474,0.5666498809966357
food_site_capacity=3,242,True,False,2.0,1.0,0.3299166666666667,4.8710738483232765,0.8749872105566839,0.8078571938630806,0.8428362519766505,0.8078571938630806,0.5642374052788209
food_site_capacity=3,243,True,False,2.0,1.0,0.32327777777777783,4.694086652911266,0.8226230841692802,0.8478852960880096,0.7721534515809497,0.7721534515809497,0.5286871679323509
food_site_capacity=3,244,True,False,2.0,1.0,0.33066666666666666,4.744092192778464,0.8008007281416989,0.8283536854327335,0.804374790312555,0.804374790312555,0.6246448886322695
food_site_capacity=3,245,True,False,2.0,1.0,0.3198611111111111,4.675466358065282,0.8539830215912472,0.8653801853546563,0.6509801720724968,0.6509801720724968,0.7763263660076479
food_site_capacity=3,246,True,False,2.0,1.0,0.3516666666666667,5.168047081917279,0.8336105334219329,0.8539154648625951,0.917306474830974,0.8539154648625951,0.8225751826156418
food_site_capacity=3,247,True,False,2.0,1.0,0.3363888888888889,4.954835607055216,0.8590961322350628,0.8119644037424134,0.9012207225259075,0.8119644037424134,0.7705189714952716
food_site_capacity=3,248,True,False,2.0,1.0,0.3218888888888889,4.735422188092925,0.8642679793809028,0.8139890036782411,0.7284385338428232,0.7284385338428232,0.4239746302037249
food_site_capacity=3,249,True,False,2.0,1.0,0.33561111111111114,4.974008190054472,0.8782867730788367,0.8487264184373878,0.7410222487205818,0.7410222487205818,0.5537969362370357
food_site_capacity=3,250,True,False,2.0,1.0,0.3288611111111111,4.842258282642358,0.8540807860565942,0.8155443949615911,0.7919928233501405,0.7919928233501405,0.5204848453722917
food_site_capacity=3,251,True,False,2.0,1.0,0.33405555555555555,4.9938633159176,0.9028094697410963,0.7818725645083586,0.8304880027795554,0.7818725645083586,0.6298756597604833
food_site_capacity=3,252,True,False,2.0,1.0,0.3366111111111111,5.041071612900082,0.8807414590202249,0.8938777725017975,0.8540411554118872,0.8540411554118872,0.5261478532861049
food_site_capacity=3,253,True,False,2.0,1.0,0.31975,4.681724882737124,0.835879354108121,0.8250193103822491,0.7410953260730082,0.7410953260730082,0.5463187335591437
food_site_capacity=3,254,True,False,2.0,1.0,0.3401111111111111,4.997640597999102,0.8312610017319476,0.8733198821455471,0.7857311482328629,0.7857311482328629,0.43445570014431134
food_site_capacity=3,255,True,False,2.0,1.0,0.3368055555555555,5.048030436881232,0.895724185392902,0.8542667014945844,0.8029868942363368,0.8029868942363368,0.741153402260223
food_site_capacity=3,256,True,False,2.0,1.0,0.3348055555555556,5.0224738683475785,0.8806800800531388,0.8110835091304776,0.7211865081831988,0.7211865081831988,0.396952014055382
food_site_capacity=3,257,True,False,2.0,1.0,0.3344166666666667,4.891107574412796,0.8364703957984542,0.8339672390877286,0.701196276013657,0.701196276013657,0.4307685531409643
food_site_capacity=3,258,True,False,2.0,1.0,0.31611111111111106,4.670801874679594,0.8879761611586984,0.7939404496232952,0.750207063258717,0.750207063258717,0.5390751954078428
food_site_capacity=3,259,True,False,2.0,1.0,0.32269444444444445,4.737006707394732,0.8570833939293576,0.8115377420280642,0.7065370568946847,0.7065370568946847,0.3568158100412921
food_site_capacity=3,260,True,False,2.0,1.0,0.3431111111111111,5.106888868801254,0.8884127861768736,0.8329107310543844,0.762758207416786,0.762758207416786,0.6291469740885364
food_site_capacity=3,261,True,False,2.0,1.0,0.36436111111111114,5.504468101309026,0.8807958485199134,0.9111320737976409,0.8282559934862576,0.8282559934862576,0.78754887541056
food_site_capacity=3,262,True,False,2.0,1.0,0.3313611111111111,4.898219725644927,0.8702483912803177,0.816003613106019,0.6938114521841537,0.6938114521841537,0.6106742222868656
food_site_capacity=3,263,True,False,2.0,1.0,0.32652777777777775,4.765978210248344,0.8517639380032905,0.8167616685582917,0.6927414138319274,0.6927414138319274,0.5382060637826325
food_site_capacity=3,264,True,False,2.0,1.0,0.32230555555555557,4.786057909381133,0.8898600100712338,0.8508153462382609,0.6090412064278876,0.6090412064278876,0.5459478611926425
food_site_capacity=3,265,True,False,2.0,1.0,0.3401111111111111,4.968639719422257,0.8260998541770844,0.8288896200918515,0.7792968105039755,0.7792968105039755,0.6474432447931737
food_site_capacity=3,266,True,False,2.0,1.0,0.3338055555555555,4.837154519578703,0.8113210322052643,0.7886164916528245,0.8504194161666566,0.7886164916528245,0.7535368280263782
food_site_capacity=3,267,True,False,2.0,1.0,0.3191111111111111,4.730372592482062,0.8936682610953959,0.8469164986095572,0.743237093475842,0.743237093475842,0.49447238488523143
food_site_capacity=3,268,True,False,2.0,1.0,0.31683333333333336,4.603739971477012,0.8454218199216447,0.8477618665614374,0.6526883801657014,0.6526883801657014,0.6460310458046444
food_site_capacity=3,269,True,False,2.0,1.0,0.30291666666666667,4.469745785236634,0.8891280575015793,0.7648918599703426,0.6852659334531069,0.6852659334531069,0.6767381169304354
food_site_capacity=3,270,True,False,2.0,1.0,0.3432222222222222,5.105481263192738,0.8602499362320217,0.8679597771932491,0.8165675279853735,0.8165675279853735,0.51317888947916
food_site_capacity=3,271,False,False,0.9795512965452308,0.9795512965452308,0.33605555555555555,4.833992748172649,0.7836410372361846,0.8293889320243488,0.797317886553249,0.797317886553249,0.6190995380743057
food_site_capacity=3,272,True,False,2.0,1.0,0.3303611111111111,4.821999511865426,0.8223522112000681,0.7427799833723111,0.6309077819038891,0.6309077819038891,0.46483000790936774
food_site_capacity=3,273,True,False,2.0,1.0,0.3301111111111111,4.935489843435911,0.9008624045526307,0.8244983837388093,0.8749723990270064,0.8244983837388093,0.5993458119810403
food_site_capacity=3,274,True,False,2.0,1.0,0.32783333333333337,4.75958040420113,0.8268869452156561,0.8634400139882158,0.7344935806751167,0.7344935806751167,0.6886414325103476
food_site_capacity=3,275,True,False,2.0,1.0,0.3141666666666667,4.625650462398057,0.875883084428008,0.7939928969149467,0.674006495962782,0.674006495962782,0.6657920059684225
food_site_capacity=3,276,True,False,2.0,1.0,0.33113888888888887,4.83977216741213,0.8596833794156473,0.7675001466428681,0.7373314618885325,0.7373314618885325,0.6664611711858321
food_site_capacity=3,277,True,False,2.0,1.0,0.32202777777777775,4.728842611962676,0.8468185720386633,0.8090838518857786,0.7871997300057724,0.7871997300057724,0.46125647278277
food_site_capacity=3,278,True,False,2.0,1.0,0.33516666666666667,4.874010973227472,0.8190704685668938,0.8606169828385252,0.7664766383886915,0.7664766383886915,0.4218071274223654
food_site_capacity=3,279,True,False,2.0,1.0,0.29877777777777775,4.368978316381583,0.8798865949910067,0.6835377265760008,0.638272215674819,0.638272215674819,0.44485284628772515
food_site_capacity=3,280,True,False,2.0,1.0,0.3264444444444444,4.788848788186466,0.8465523309361085,0.8543067671294005,0.7872841853535778,0.7872841853535778,0.40781064183838384
food_site_capacity=3,281,True,False,2.0,1.0,0.3441388888888889,5.059298252558974,0.8641881809969354,0.7811842396253253,0.5955068260783237,0.5955068260783237,0.5501422258596228
food_site_capacity=3,282,True,False,2.0,1.0,0.31855555555555554,4.664884500903181,0.8440874306533563,0.7570969860465661,0.7431277186538281,0.7431277186538281,0.2530595131852344
food_site_capacity=3,283,True,False,2.0,1.0,0.3398611111111111,5.041956017748451,0.8599554371698167,0.8308453994272669,0.762504859790507,0.762504859790507,0.311177036578335
food_site_capacity=3,284,True,False,2.0,1.0,0.30336111111111114,4.472443452770509,0.9080619218140308,0.7960735280501852,0.5898085508817599,0.5898085508817599,0.644843888094649
food_site_capacity=3,285,True,False,2.0,1.0,0.3071388888888889,4.607008894099638,0.8967240926098943,0.8423851464775821,0.6092217935147453,0.6092217935147453,0.6707185091677367
food_site_capacity=3,286,True,False,2.0,1.0,0.33549999999999996,5.084346720465018,0.9047794760879806,0.8150873249479684,0.8138271677105747,0.8138271677105747,0.507318608436921
food_site_capacity=3,287,True,False,2.0,1.0,0.3238888888888889,4.713021281794118,0.8291357969220224,0.8510457886614738,0.8416237871877464,0.8416237871877464,0.655025277303453
food_site_capacity=3,288,True,False,2.0,1.0,0.3324722222222222,4.9297779560693185,0.8743843469377548,0.8070176119781609,0.62235610568351,0.62235610568351,0.7445357712614068
food_site_capacity=3,289,True,False,2.0,1.0,0.3210277777777778,4.71883949877052,0.860206565908369,0.7729514781086853,0.8185313466842484,0.7729514781086853,0.3201081101796859
food_site_capacity=3,290,True,False,2.0,1.0,0.32013888888888886,4.74317444518251,0.8816013004152263,0.7564191457271012,0.7118457939463723,0.7118457939463723,0.6156341443288463
food_site_capacity=3,291,True,False,2.0,1.0,0.32469444444444445,4.824157097353336,0.8854651630244794,0.8238771366250851,0.8099052222439383,0.8099052222439383,0.30899252397826515
food_site_capacity=3,292,True,False,2.0,1.0,0.32241666666666663,4.769387197668011,0.8819481649357123,0.7627318766887276,0.7622897402642886,0.7622897402642886,0.5062647391371095
food_site_capacity=3,293,True,False,2.0,1.0,0.32352777777777775,4.679570002097455,0.8265543109114427,0.798982759881681,0.8007309576418294,0.798982759881681,0.49500098371593054
food_site_capacity=3,294,True,False,2.0,1.0,0.3424166666666667,5.062849390587285,0.8573224997878351,0.782393999846893,0.7862669048915115,0.782393999846893,0.47532934603999166
food_site_capacity=3,295,True,False,2.0,1.0,0.3346388888888889,4.966497902775282,0.8725199448120409,0.8477358470588462,0.8440489299037915,0.8440489299037915,0.7967868650644602
food_site_capacity=3,296,True,False,2.0,1.0,0.3386388888888889,5.074878444156302,0.8912724486873923,0.8317537315814939,0.7249991108520224,0.7249991108520224,0.5339344988795934
food_site_capacity=3,297,True,False,2.0,1.0,0.30741666666666667,4.410830197031143,0.8118006704381029,0.7484073692280796,0.7191463858626502,0.7191463858626502,0.69771971932724
food_site_capacity=3,298,False,False,0.869523286312909,0.869523286312909,0.32530555555555557,4.440667978327594,0.6956186290503272,0.6560490965723775,0.6265962576936098,0.6265962576936098,0.5761404721842484
food_site_capacity=3,299,True,False,2.0,1.0,0.34025,5.105283918371048,0.8846191999091548,0.868770559325009,0.7171515069074637,0.7171515069074637,0.24236071482207983
food_site_capacity=4,200,True,False,2.0,1.0,0.3229722222222222,4.7593146377376065,0.8868695349319027,0.725458638300404,0.7038909986658813,0.7038909986658813,0.33562407044628745
food_site_capacity=4,201,True,False,2.0,1.0,0.35080555555555554,5.189164587075244,0.845723250305754,0.8637601720618436,0.7143712265017456,0.7143712265017456,0.6324957216197601
food_site_capacity=4,202,True,False,2.0,1.0,0.33302777777777776,4.866135369188162,0.8502444490507717,0.8257248663908962,0.6543370834682122,0.6543370834682122,0.5860190508501354
food_site_capacity=4,203,True,False,2.0,1.0,0.3257222222222222,4.775422239337499,0.8429703460190691,0.7774315052984926,0.7990989722528518,0.7774315052984926,0.7231411887795655
food_site_capacity=4,204,True,False,2.0,1.0,0.31655555555555553,4.642193107417549,0.8509813817146642,0.7733416588601166,0.6048973417178498,0.6048973417178498,0.753315897244074
food_site_capacity=4,205,True,False,2.0,1.0,0.2966666666666667,4.37462870394894,0.8693500213041371,0.7340751006779535,0.8014970832363203,0.7340751006779535,0.5721301834674717
food_site_capacity=4,206,True,False,2.0,1.0,0.3125,4.57120516485212,0.849298501221207,0.8303605703232904,0.7831689949159278,0.7831689949159278,0.43104873534432875
food_site_capacity=4,207,True,False,2.0,1.0,0.341,5.054757305941705,0.8528303151519175,0.8318157471271258,0.8309495856319301,0.8309495856319301,0.7747184220136966
food_site_capacity=4,208,True,False,2.0,1.0,0.34408333333333335,5.004715146619872,0.8027845188959276,0.8689795852715869,0.8650927224624148,0.8650927224624148,0.5459960790087794
food_site_capacity=4,209,True,False,2.0,1.0,0.30044444444444446,4.336584282783175,0.8319044679434907,0.7897844453644608,0.6071220288331668,0.6071220288331668,0.2786411502298733
food_site_capacity=4,210,True,False,2.0,1.0,0.3116388888888889,4.477498462810339,0.8027137309278956,0.7984295275326364,0.6506278200640712,0.6506278200640712,0.490398167986751
food_site_capacity=4,211,False,False,0.4889694863287354,0.4889694863287354,0.27472222222222226,3.841865875909602,0.8067390590411051,0.2444847431643677,0.3224635761759551,0.2444847431643677,0.3523509921121904
food_site_capacity=4,212,True,False,2.0,1.0,0.3566388888888889,5.394697112257642,0.9062330354651356,0.8922048811908735,0.8495737856487608,0.8495737856487608,0.7275581177809782
food_site_capacity=4,213,True,False,2.0,1.0,0.3457777777777778,5.146551656038503,0.8669325913162902,0.869018711239968,0.7806238417623496,0.7806238417623496,0.6351093007194594
food_site_capacity=4,214,True,False,2.0,1.0,0.32944444444444443,4.8627415327700465,0.8695487141305903,0.8182171076940671,0.760082717020587,0.760082717020587,0.5855751596972308
food_site_capacity=4,215,True,False,2.0,1.0,0.30430555555555555,4.4186161825983525,0.8398857593737019,0.755084224922507,0.744817420067413,0.744817420067413,0.42205848242126276
food_site_capacity=4,216,True,False,2.0,1.0,0.35177777777777774,5.276059925210649,0.8931640118408398,0.8392459086470612,0.7482099434765939,0.7482099434765939,0.7198365854216721
food_site_capacity=4,217,True,False,2.0,1.0,0.32583333333333336,4.797213142069824,0.8571028643747874,0.8037254990268182,0.8641167866492123,0.8037254990268182,0.8194903518758775
food_site_capacity=4,218,False,False,0.9976159468122954,0.9976159468122954,0.3219722222222222,4.79479185758808,0.9097628313222544,0.7466103503693565,0.4988079734061477,0.4988079734061477,0.35653591938656476
food_site_capacity=4,219,True,False,2.0,1.0,0.33952777777777776,5.062023705279578,0.8789424165584518,0.8355849784758592,0.6467452689902797,0.6467452689902797,0.5693368246928219
food_site_capacity=4,220,True,False,2.0,1.0,0.3329166666666667,4.8735929662039865,0.8342856437151788,0.8895910203648997,0.8677543467285623,0.8677543467285623,0.4886073739638637
food_site_capacity=4,221,True,False,2.0,1.0,0.2915555555555555,4.260301736233594,0.8451962361246088,0.7681272543425087,0.7429817022424923,0.7429817022424923,0.4116946419983934
food_site_capacity=4,222,True,False,2.0,1.0,0.29969444444444443,4.340329969744686,0.8459888053888439,0.7274175575675194,0.6047419381742831,0.6047419381742831,0.7331988565308557
food_site_capacity=4,223,True,False,2.0,1.0,0.30872222222222223,4.513134161348728,0.8545157744893699,0.7557214841479424,0.8555340242116063,0.7557214841479424,0.7312923979981211
food_site_capacity=4,224,True,False,2.0,1.0,0.33916666666666667,5.015304254841655,0.8630454940208369,0.8518067402489943,0.8285055630638472,0.8285055630638472,0.3762609948612
food_site_capacity=4,225,True,False,2.0,1.0,0.33319444444444446,4.990637611595507,0.8950418458292021,0.8286690807993885,0.8275936384246753,0.8275936384246753,0.45183837859957415
food_site_capacity=4,226,True,False,2.0,1.0,0.34680555555555553,5.171383736368339,0.8733358564415087,0.8249014620104567,0.6540238124907982,0.6540238124907982,0.5080363394797286
food_site_capacity=4,227,False,False,0.6726354783602779,0.6726354783602779,0.2989722222222222,3.8170709546411397,0.5381083826882224,0.4061620035784735,0.4094517167756703,0.4061620035784735,0.338190105173884
food_site_capacity=4,228,True,False,2.0,1.0,0.33394444444444443,4.8435910468790535,0.8168033607219247,0.8452644368141581,0.6851182849850139,0.6851182849850139,0.6474285783102559
food_site_capacity=4,229,False,False,0.7162774303300485,0.7162774303300485,0.32813888888888887,4.475999802477873,0.7017047442130113,0.5852213571082028,0.35813871516502427,0.35813871516502427,0.7231376407951838
food_site_capacity=4,230,True,False,2.0,1.0,0.34955555555555556,5.240104034766537,0.8782876804082111,0.8256076495026996,0.8483658794107999,0.8256076495026996,0.3998760649575454
food_site_capacity=4,231,True,False,2.0,1.0,0.3438055555555556,5.049004516001717,0.8384603080180904,0.8091451492555682,0.7451923697647078,0.7451923697647078,0.3613913686775796
food_site_capacity=4,232,True,False,2.0,1.0,0.32675,4.893887317288276,0.9043288441739349,0.8264527921429107,0.7664150339770012,0.7664150339770012,0.46173297891477655
food_site_capacity=4,233,True,False,2.0,1.0,0.32861111111111113,4.809902969626916,0.8267404997243809,0.8171239592793819,0.8000773204327782,0.8000773204327782,0.5542053997777091
food_site_capacity=4,234,True,False,2.0,1.0,0.3564166666666667,5.304935791181777,0.8565736887945401,0.8536112396504042,0.7827238977674857,0.7827238977674857,0.49042179857139884
food_site_capacity=4,235,True,False,2.0,1.0,0.32255555555555554,4.699435325373685,0.8418808410960795,0.8166400582896071,0.8414385829709031,0.8166400582896071,0.6605188182077544
food_site_capacity=4,236,True,False,2.0,1.0,0.33366666666666667,4.9541027369801185,0.8523376116922134,0.8600070219515473,0.8081783701974578,0.8081783701974578,0.223795010240843
food_site_capacity=4,237,True,False,2.0,1.0,0.31616666666666665,4.545604189835843,0.8132081382168654,0.8011721628356804,0.648780013026617,0.648780013026617,0.5596832154439296
food_site_capacity=4,238,True,False,2.0,1.0,0.29130555555555554,4.176288649728029,0.8341090858346498,0.7007645187468172,0.7466404694854464,0.7007645187468172,0.34475659461532104
food_site_capacity=4,239,True,False,2.0,1.0,0.34008333333333335,5.0400213578182775,0.8585323618957618,0.8806569118859345,0.8965827887878397,0.8806569118859345,0.605981509154682
