candidate,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
trial_424,8,0.260,9,1.000,0.600,8.000,0.055,0.110,1.000,145,successful,success,true,true,true,false,36,42,33,32,0.902,52,0.903,67,0.135,0,0.849,0.712,0.795,0.795,0.795,0.000,0.821,0.503,3.814,115.996
trial_424,8,0.260,9,1.000,0.600,8.000,0.055,0.110,1.000,144,successful,success,true,true,true,false,36,48,15,12,0.906,111,0.926,63,0.125,0,0.605,0.869,0.821,0.821,0.821,0.000,0.877,0.493,3.790,116.810
trial_424,8,0.260,9,1.000,0.600,8.000,0.055,0.110,1.000,146,successful,success,true,true,true,false,34,39,25,28,0.892,58,0.933,111,0.121,0,0.828,0.755,0.775,0.775,0.775,0.000,0.813,0.514,3.894,117.926
trial_424,8,0.260,9,1.000,0.600,8.000,0.055,0.110,1.000,147,unsuccessful,gravity_without_vertical,false,true,false,false,59,67,46,6,0.901,77,0.888,115,0.111,0,0.784,0.776,0.800,0.800,0.800,0.000,0.798,0.505,3.729,115.141
trial_424,8,0.260,9,1.000,0.600,8.000,0.055,0.110,1.000,148,successful,success,true,true,true,false,44,46,37,15,0.926,62,0.899,103,0.117,0,0.786,0.786,0.809,0.809,0.809,0.000,0.828,0.510,3.865,113.326
trial_424,8,0.260,9,1.000,0.600,8.000,0.055,0.110,1.000,149,successful,success,true,true,true,false,43,46,14,13,0.896,88,0.888,108,0.139,0,0.701,0.771,0.850,0.850,0.850,0.000,0.839,0.518,3.992,117.582
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,110,successful,success,true,true,true,false,71,33,21,17,0.906,94,0.888,104,0.157,0,0.855,0.861,0.828,0.772,0.772,0.056,0.871,0.594,6.085,114.490
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,111,successful,success,true,true,true,false,55,60,35,20,0.906,85,0.892,75,0.160,0,0.737,0.734,0.804,0.756,0.756,0.048,0.843,0.621,6.325,124.747
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,112,successful,success,true,true,true,false,33,32,21,12,0.917,79,0.890,70,0.158,0,0.821,0.840,0.888,0.865,0.865,0.024,0.857,0.627,6.641,123.819
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,118,successful,success,true,true,true,false,64,39,15,16,0.896,120,0.879,120,0.152,0,0.711,0.869,0.888,0.879,0.879,0.009,0.896,0.614,6.527,109.237
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,114,successful,success,true,true,true,false,57,38,27,18,0.923,105,0.900,95,0.169,0,0.662,0.710,0.870,0.816,0.816,0.054,0.827,0.612,5.985,121.259
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,115,successful,success,true,true,true,false,51,57,29,33,0.886,99,0.915,71,0.153,0,0.809,0.871,0.815,0.755,0.755,0.060,0.836,0.598,6.023,121.582
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,113,unsuccessful,gravity_without_vertical,false,true,false,false,85,62,48,52,0.891,103,0.842,103,0.173,0,0.739,0.828,0.832,0.851,0.832,0.019,0.795,0.629,6.256,126.832
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,116,successful,success,true,true,true,false,38,19,12,17,0.894,106,0.879,120,0.151,0,0.826,0.872,0.879,0.889,0.879,0.010,0.831,0.650,6.779,121.085
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,119,successful,success,true,true,true,false,48,32,20,27,0.904,91,0.883,101,0.159,0,0.680,0.846,0.735,0.758,0.735,0.024,0.853,0.595,5.877,118.825
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,120,successful,success,true,true,true,false,54,35,23,42,0.915,73,0.908,98,0.168,0,0.807,0.746,0.877,0.857,0.857,0.020,0.828,0.620,6.227,114.840
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,117,successful,success,true,true,true,false,112,116,89,15,0.871,120,0.876,120,0.151,0,0.709,0.865,0.876,0.888,0.876,0.012,0.871,0.617,6.343,125.149
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,121,successful,success,true,true,true,false,92,81,59,36,0.903,106,0.795,117,0.170,0,0.790,0.724,0.769,0.750,0.750,0.019,0.876,0.582,5.780,118.383
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,122,successful,success,true,true,true,false,42,47,23,26,0.902,106,0.881,115,0.169,0,0.707,0.862,0.808,0.812,0.808,0.004,0.858,0.616,6.344,121.096
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,123,successful,success,true,true,true,false,50,55,22,31,0.923,89,0.870,105,0.167,0,0.743,0.821,0.813,0.790,0.790,0.023,0.889,0.644,6.637,121.581
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,124,successful,success,true,true,true,false,59,57,28,12,0.895,89,0.873,118,0.155,0,0.654,0.880,0.854,0.868,0.854,0.014,0.869,0.629,6.527,126.577
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,125,successful,success,true,true,true,false,53,65,24,14,0.899,107,0.867,65,0.168,0,0.773,0.704,0.786,0.796,0.786,0.010,0.842,0.580,5.738,124.606
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,126,successful,success,true,true,true,false,78,47,23,22,0.914,118,0.866,117,0.157,0,0.862,0.880,0.867,0.852,0.852,0.015,0.912,0.648,6.978,113.242
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,127,successful,success,true,true,true,false,67,69,32,20,0.897,112,0.881,95,0.159,0,0.696,0.856,0.853,0.848,0.848,0.006,0.870,0.640,6.714,125.385
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,129,successful,success,true,true,true,false,61,49,34,31,0.904,109,0.888,116,0.168,0,0.797,0.825,0.842,0.804,0.804,0.039,0.855,0.631,6.428,121.637
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,128,successful,success,true,true,true,false,61,69,32,17,0.918,71,0.881,85,0.157,0,0.785,0.737,0.745,0.664,0.664,0.081,0.828,0.582,5.536,125.567
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,130,successful,success,true,true,true,false,45,47,21,18,0.903,101,0.863,92,0.154,0,0.741,0.719,0.899,0.796,0.796,0.103,0.873,0.629,6.399,122.936
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,131,successful,success,true,true,true,false,110,102,63,24,0.837,120,0.622,118,0.166,0,0.700,0.629,0.564,0.613,0.564,0.049,0.837,0.590,5.514,125.036
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,132,successful,success,true,true,true,false,52,57,25,37,0.929,76,0.870,69,0.155,0,0.771,0.691,0.854,0.828,0.828,0.026,0.845,0.624,6.227,122.527
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,133,successful,success,true,true,true,false,50,44,29,33,0.905,100,0.890,94,0.154,0,0.690,0.799,0.756,0.693,0.693,0.063,0.815,0.586,5.586,123.105
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,135,successful,success,true,true,true,false,54,37,21,19,0.900,100,0.859,117,0.166,0,0.759,0.806,0.862,0.857,0.857,0.004,0.896,0.638,6.676,121.304
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,136,successful,success,true,true,true,false,59,42,18,18,0.903,100,0.857,115,0.159,0,0.738,0.837,0.830,0.808,0.808,0.022,0.842,0.611,6.137,123.310
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,137,successful,success,true,true,true,false,45,34,13,21,0.905,75,0.864,106,0.179,0,0.792,0.692,0.791,0.813,0.791,0.021,0.856,0.587,5.802,119.795
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,134,successful,success,true,true,true,false,102,110,101,43,0.913,120,0.839,118,0.170,0,0.756,0.820,0.858,0.837,0.837,0.021,0.913,0.638,6.714,127.902
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,138,successful,success,true,true,true,false,58,28,23,18,0.906,107,0.913,80,0.177,0,0.783,0.724,0.833,0.862,0.833,0.028,0.863,0.616,6.273,123.090
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,139,successful,success,true,true,true,false,34,40,18,27,0.923,71,0.881,72,0.175,0,0.761,0.696,0.857,0.878,0.857,0.022,0.879,0.600,6.046,119.270
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,140,successful,success,true,true,true,false,62,47,18,31,0.919,102,0.872,102,0.154,0,0.889,0.721,0.874,0.853,0.853,0.021,0.868,0.620,6.350,119.911
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,141,successful,success,true,true,true,false,73,28,22,50,0.905,118,0.839,87,0.167,0,0.832,0.796,0.785,0.781,0.781,0.003,0.876,0.642,6.580,123.150
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,142,successful,success,true,true,true,false,72,80,24,63,0.900,120,0.900,86,0.169,0,0.801,0.830,0.897,0.861,0.861,0.036,0.900,0.658,7.106,126.657
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,143,successful,success,true,true,true,false,58,59,22,44,0.910,65,0.876,75,0.168,0,0.792,0.837,0.835,0.834,0.834,0.001,0.830,0.655,6.788,123.075
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,144,successful,success,true,true,true,false,56,29,18,34,0.927,118,0.869,101,0.159,0,0.768,0.721,0.849,0.802,0.802,0.046,0.908,0.625,6.469,120.395
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,146,successful,success,true,true,true,false,68,46,23,53,0.901,82,0.899,98,0.150,0,0.756,0.798,0.849,0.849,0.849,0.000,0.857,0.618,6.350,117.078
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,145,successful,success,true,true,true,false,88,33,24,62,0.911,108,0.835,101,0.169,0,0.774,0.711,0.813,0.812,0.812,0.000,0.836,0.577,5.567,121.451
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,147,successful,success,true,true,true,false,50,53,28,18,0.920,73,0.879,109,0.142,0,0.796,0.722,0.862,0.890,0.862,0.028,0.899,0.635,6.634,122.791
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,111,successful,success,true,true,true,false,44,58,37,16,0.907,102,0.893,81,0.144,0,0.648,0.738,0.843,0.843,0.843,0.000,0.805,0.535,3.913,117.228
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,110,successful,success,true,true,true,false,29,42,15,14,0.888,100,0.897,111,0.136,0,0.740,0.810,0.823,0.823,0.823,0.000,0.829,0.555,4.236,119.419
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,149,unsuccessful,gravity_without_vertical,false,true,false,false,110,96,38,11,0.853,98,0.637,113,0.179,0,0.661,0.575,0.600,0.521,0.521,0.079,0.782,0.580,5.265,122.643
trial_425,8,0.340,9,1.000,0.600,8.000,0.055,0.090,0.800,148,successful,success,true,true,true,false,60,83,35,30,0.940,89,0.886,90,0.149,0,0.688,0.845,0.828,0.770,0.770,0.059,0.852,0.623,6.273,123.888
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,112,successful,success,true,true,true,false,24,25,16,18,0.904,56,0.925,118,0.136,0,0.806,0.715,0.865,0.865,0.865,0.000,0.804,0.554,4.327,120.085
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,113,successful,success,true,true,true,false,65,69,56,26,0.909,106,0.920,99,0.146,0,0.627,0.631,0.812,0.812,0.812,0.000,0.867,0.529,4.008,123.585
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,114,successful,success,true,true,true,false,23,31,12,11,0.912,77,0.907,85,0.149,0,0.810,0.851,0.745,0.745,0.745,0.000,0.840,0.555,4.344,121.185
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,115,unsuccessful,gravity_without_vertical,false,true,false,false,23,31,18,14,0.904,80,0.884,88,0.136,0,0.791,0.882,0.791,0.791,0.791,0.000,0.764,0.564,4.351,118.817
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,116,successful,success,true,true,true,false,37,43,35,27,0.904,99,0.884,103,0.131,0,0.772,0.720,0.849,0.849,0.849,0.000,0.851,0.556,4.356,121.905
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,117,successful,success,true,true,true,false,40,59,41,7,0.907,105,0.876,103,0.132,0,0.785,0.865,0.822,0.822,0.822,0.000,0.862,0.549,4.320,121.629
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,118,successful,success,true,true,true,false,45,47,14,12,0.896,81,0.895,86,0.132,0,0.811,0.820,0.845,0.845,0.845,0.000,0.844,0.547,4.353,116.315
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,119,successful,success,true,true,true,false,20,27,18,8,0.944,59,0.906,109,0.135,0,0.793,0.782,0.877,0.877,0.877,0.000,0.826,0.539,4.175,119.313
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,122,successful,success,true,true,true,false,33,49,15,18,0.894,104,0.900,79,0.150,0,0.708,0.640,0.875,0.875,0.875,0.000,0.876,0.527,4.041,118.811
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,121,successful,success,true,true,true,false,58,69,23,22,0.908,86,0.858,119,0.141,0,0.780,0.854,0.852,0.852,0.852,0.000,0.854,0.559,4.407,119.790
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,120,successful,success,true,true,true,false,15,22,13,8,0.916,85,0.890,92,0.150,0,0.812,0.766,0.871,0.871,0.871,0.000,0.867,0.569,4.565,121.478
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,123,unsuccessful,flat,false,false,false,false,not_reached,not_reached,68,16,0.611,112,0.434,37,0.147,0,0.712,0.708,0.198,0.198,0.198,0.000,0.377,0.549,3.366,116.028
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,126,successful,success,true,true,true,false,11,33,19,7,0.918,98,0.920,67,0.137,0,0.742,0.844,0.823,0.823,0.823,0.000,0.880,0.555,4.548,117.641
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,127,successful,success,true,true,true,false,53,61,13,32,0.904,106,0.908,87,0.136,0,0.781,0.755,0.817,0.817,0.817,0.000,0.872,0.573,4.518,117.615
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,124,successful,success,true,true,true,false,16,24,16,8,0.917,113,0.904,109,0.135,0,0.758,0.818,0.861,0.861,0.861,0.000,0.818,0.555,4.305,119.500
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,125,successful,success,true,true,true,false,52,60,53,23,0.910,69,0.885,78,0.142,0,0.831,0.762,0.789,0.789,0.789,0.000,0.835,0.539,4.149,119.774
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,128,successful,success,true,true,true,false,19,25,15,13,0.932,111,0.901,47,0.133,0,0.765,0.722,0.844,0.844,0.844,0.000,0.882,0.552,4.293,117.655
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,129,successful,success,true,true,true,false,36,47,34,17,0.887,66,0.877,78,0.144,0,0.797,0.758,0.826,0.826,0.826,0.000,0.851,0.549,4.229,121.485
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,131,unsuccessful,gravity_without_vertical,false,true,false,false,47,59,46,17,0.893,87,0.856,106,0.142,0,0.633,0.781,0.777,0.777,0.777,0.000,0.796,0.519,3.627,119.827
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,130,successful,success,true,true,true,false,37,42,36,31,0.924,72,0.914,101,0.131,0,0.820,0.695,0.806,0.806,0.806,0.000,0.874,0.568,4.503,123.460
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,132,unsuccessful,gravity_without_vertical,false,true,false,false,27,33,18,14,0.893,40,0.869,119,0.133,0,0.756,0.696,0.840,0.840,0.840,0.000,0.724,0.529,3.709,122.197
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,133,successful,success,true,true,true,false,107,114,93,15,0.867,120,0.870,120,0.136,0,0.771,0.757,0.870,0.870,0.870,0.000,0.867,0.566,4.472,118.908
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,134,successful,success,true,true,true,false,53,80,24,44,0.895,83,0.872,88,0.137,0,0.736,0.807,0.778,0.778,0.778,0.000,0.884,0.527,4.028,118.414
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,135,successful,success,true,true,true,false,33,43,34,20,0.908,70,0.890,56,0.147,0,0.770,0.769,0.799,0.799,0.799,0.000,0.853,0.564,4.512,120.881
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,138,successful,success,true,true,true,false,38,61,16,21,0.907,112,0.912,117,0.147,0,0.808,0.752,0.816,0.816,0.816,0.000,0.845,0.566,4.397,117.459
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,136,unsuccessful,gravity_without_vertical,false,true,false,false,29,28,11,11,0.913,50,0.903,82,0.137,0,0.732,0.769,0.806,0.806,0.806,0.000,0.770,0.519,3.755,121.643
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,137,successful,success,true,true,true,false,30,32,19,17,0.881,75,0.882,107,0.153,0,0.838,0.792,0.867,0.867,0.867,0.000,0.835,0.568,4.425,121.700
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,140,successful,success,true,true,true,false,67,70,51,15,0.906,88,0.903,114,0.131,0,0.781,0.777,0.893,0.893,0.893,0.000,0.842,0.546,4.382,116.881
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,139,successful,success,true,true,true,false,60,70,31,15,0.885,87,0.857,103,0.155,0,0.650,0.727,0.727,0.727,0.727,0.000,0.872,0.536,4.036,121.142
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,142,successful,success,true,true,true,false,29,32,20,10,0.932,48,0.886,69,0.145,0,0.572,0.832,0.800,0.800,0.800,0.000,0.870,0.533,3.957,119.590
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,141,successful,success,true,true,true,false,46,45,27,7,0.904,120,0.928,78,0.143,0,0.697,0.800,0.803,0.803,0.803,0.000,0.904,0.550,4.277,121.350
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,143,unsuccessful,gravity_without_vertical,false,true,false,false,28,36,20,5,0.885,46,0.894,63,0.146,0,0.851,0.789,0.821,0.821,0.821,0.000,0.721,0.553,4.261,122.657
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,144,successful,success,true,true,true,false,28,43,28,16,0.909,120,0.895,115,0.136,0,0.745,0.856,0.843,0.843,0.843,0.000,0.909,0.546,4.369,123.570
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,145,successful,success,true,true,true,false,40,51,30,14,0.920,80,0.879,63,0.144,0,0.780,0.804,0.809,0.809,0.809,0.000,0.849,0.542,4.173,119.326
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,146,successful,success,true,true,true,false,59,65,58,16,0.893,101,0.882,106,0.130,0,0.827,0.733,0.781,0.781,0.781,0.000,0.813,0.526,3.896,121.913
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,147,successful,success,true,true,true,false,55,62,40,36,0.895,115,0.913,112,0.123,0,0.798,0.860,0.827,0.827,0.827,0.000,0.821,0.580,4.777,120.622
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,148,unsuccessful,gravity_without_vertical,false,true,false,false,89,101,28,32,0.872,107,0.843,103,0.127,0,0.760,0.686,0.720,0.720,0.720,0.000,0.757,0.530,3.731,118.579
trial_153,8,0.290,8,1.000,0.560,8.000,0.060,0.110,1.000,149,successful,success,true,true,true,false,29,34,29,24,0.906,63,0.896,72,0.153,0,0.774,0.780,0.872,0.872,0.872,0.000,0.858,0.560,4.425,120.183
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,110,successful,success,true,true,true,false,43,66,28,10,0.898,113,0.904,110,0.139,0,0.758,0.730,0.856,0.856,0.856,0.000,0.849,0.523,4.327,116.201
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,111,successful,success,true,true,true,false,42,43,21,26,0.893,77,0.920,80,0.148,0,0.766,0.778,0.875,0.875,0.875,0.000,0.833,0.524,4.292,110.751
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,112,successful,success,true,true,true,false,91,101,74,86,0.910,109,0.866,101,0.138,0,0.817,0.831,0.856,0.856,0.856,0.000,0.852,0.529,4.527,115.807
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,113,successful,success,true,true,true,false,40,38,24,21,0.900,112,0.891,108,0.156,0,0.801,0.845,0.806,0.806,0.806,0.000,0.893,0.510,4.375,115.549
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,115,successful,success,true,true,true,false,90,104,27,19,0.936,117,0.880,113,0.141,0,0.859,0.814,0.835,0.835,0.835,0.000,0.859,0.514,4.354,112.192
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,114,successful,success,true,true,true,false,82,92,15,9,0.879,118,0.864,118,0.155,0,0.734,0.832,0.851,0.851,0.851,0.000,0.878,0.507,4.310,117.062
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,116,successful,success,true,true,true,false,43,43,33,13,0.905,97,0.903,94,0.133,0,0.629,0.902,0.882,0.882,0.882,0.000,0.839,0.513,4.294,114.929
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,117,successful,success,true,true,true,false,61,66,42,16,0.891,104,0.882,95,0.138,0,0.792,0.818,0.817,0.817,0.817,0.000,0.850,0.536,4.408,113.947
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,120,successful,success,true,true,true,false,33,28,14,21,0.900,57,0.894,97,0.154,0,0.722,0.849,0.841,0.841,0.841,0.000,0.843,0.515,4.270,109.853
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,118,unsuccessful,flat,false,false,false,false,not_reached,not_reached,27,18,0.556,28,0.307,57,0.138,0,0.723,0.693,0.219,0.219,0.219,0.000,0.451,0.490,3.231,114.386
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,119,successful,success,true,true,true,false,66,63,26,10,0.879,97,0.877,96,0.145,0,0.809,0.799,0.852,0.852,0.852,0.000,0.856,0.544,4.578,112.027
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,121,successful,success,true,true,true,false,22,26,21,12,0.920,80,0.927,70,0.152,0,0.699,0.773,0.756,0.756,0.756,0.000,0.844,0.490,3.911,116.831
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,122,successful,success,true,true,true,false,50,60,33,21,0.889,110,0.863,97,0.153,0,0.776,0.810,0.786,0.786,0.786,0.000,0.816,0.495,3.906,113.847
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,123,successful,success,true,true,true,false,77,66,34,10,0.905,110,0.928,116,0.151,0,0.763,0.793,0.885,0.885,0.885,0.000,0.821,0.497,4.143,114.313
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,124,successful,success,true,true,true,false,61,66,27,16,0.900,93,0.914,110,0.137,0,0.701,0.743,0.867,0.867,0.867,0.000,0.867,0.517,4.237,116.218
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,125,successful,success,true,true,true,false,50,57,36,16,0.906,120,0.904,120,0.149,0,0.707,0.840,0.904,0.904,0.904,0.000,0.906,0.506,4.369,113.205
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,126,successful,success,true,true,true,false,98,115,29,15,0.882,120,0.866,118,0.140,0,0.880,0.731,0.846,0.846,0.846,0.000,0.882,0.515,4.273,111.764
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,127,successful,success,true,true,true,false,49,55,32,10,0.910,112,0.897,69,0.141,0,0.774,0.894,0.836,0.836,0.836,0.000,0.870,0.513,4.347,114.596
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,128,successful,success,true,true,true,false,78,80,64,18,0.906,100,0.902,116,0.142,0,0.836,0.575,0.898,0.898,0.898,0.000,0.859,0.507,4.135,112.944
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,132,successful,success,true,true,true,false,38,28,19,11,0.922,101,0.904,103,0.136,0,0.775,0.815,0.885,0.885,0.885,0.000,0.904,0.509,4.424,106.688
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,131,successful,success,true,true,true,false,49,31,19,19,0.915,107,0.879,106,0.157,0,0.791,0.810,0.851,0.851,0.851,0.000,0.853,0.530,4.432,109.534
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,129,successful,success,true,true,true,false,34,36,33,14,0.889,93,0.933,62,0.146,0,0.819,0.875,0.806,0.806,0.806,0.000,0.874,0.526,4.502,116.079
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,133,successful,success,true,true,true,false,41,45,26,23,0.913,85,0.883,57,0.138,0,0.741,0.811,0.841,0.841,0.841,0.000,0.877,0.516,4.437,110.191
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,130,successful,success,true,true,true,false,43,45,22,31,0.927,70,0.924,103,0.136,0,0.807,0.798,0.790,0.790,0.790,0.000,0.852,0.527,4.314,116.287
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,134,successful,success,true,true,true,false,36,41,21,19,0.911,104,0.910,67,0.146,0,0.760,0.800,0.794,0.794,0.794,0.000,0.892,0.522,4.327,114.141
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,136,unsuccessful,flat,false,false,false,false,not_reached,not_reached,42,9,0.629,66,0.352,20,0.141,0,0.759,0.807,0.239,0.239,0.239,0.000,0.424,0.501,3.219,114.089
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,135,successful,success,true,true,true,false,57,66,56,31,0.903,98,0.911,91,0.155,0,0.754,0.861,0.848,0.848,0.848,0.000,0.869,0.517,4.525,116.192
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,138,successful,success,true,true,true,false,88,66,18,28,0.931,104,0.897,105,0.154,0,0.798,0.811,0.855,0.855,0.855,0.000,0.841,0.530,4.460,111.186
trial_471,8,0.240,8,1.000,0.580,6.500,0.055,0.090,1.000,137,successful,success,true,true,true,false,32,43,28,9,0.923,65,0.918,77,0.159,0,0.816,0.841,0.843,0.843,0.843,0.000,0.872,0.520,4.498,116.327
