number,state,value,seed,food_site_count,food_site_radius,food_site_capacity,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_dance_propensity
234,COMPLETE,-9.420,104,1,75.000,9,0.560,4000.000,2.000000e-05,0.130,0.400,false,true,0.456,0.006,0.001,0.365,0.399,0.312,0.312,0.472
234,COMPLETE,-9.420,105,1,75.000,9,0.560,4000.000,2.000000e-05,0.130,0.400,false,true,0.620,0.004,0.001,0.496,0.603,0.455,0.455,0.314
234,COMPLETE,-9.420,106,1,75.000,9,0.560,4000.000,2.000000e-05,0.130,0.400,false,true,0.479,0.006,0.001,0.384,0.568,0.595,0.568,0.510
234,COMPLETE,-9.420,107,1,75.000,9,0.560,4000.000,2.000000e-05,0.130,0.400,false,true,0.751,0.005,0.001,0.601,0.525,0.605,0.525,0.430
234,COMPLETE,-9.420,108,1,75.000,9,0.560,4000.000,2.000000e-05,0.130,0.400,false,true,0.469,0.004,0.001,0.402,0.235,0.364,0.235,0.377
234,COMPLETE,-9.420,109,1,75.000,9,0.560,4000.000,2.000000e-05,0.130,0.400,false,true,0.771,0.007,0.001,0.617,0.565,0.719,0.565,0.316
235,COMPLETE,-9.375,100,3,60.000,3,0.100,7000.000,3.250000e-05,0.080,0.700,false,true,0.662,0.013,0.001,0.531,0.454,0.331,0.331,0.715
235,COMPLETE,-9.375,101,3,60.000,3,0.100,7000.000,3.250000e-05,0.080,0.700,false,true,0.770,0.014,0.001,0.616,0.766,0.550,0.550,0.698
235,COMPLETE,-9.375,102,3,60.000,3,0.100,7000.000,3.250000e-05,0.080,0.700,false,true,0.368,0.014,0.001,0.294,0.646,0.663,0.646,0.417
235,COMPLETE,-9.375,103,3,60.000,3,0.100,7000.000,3.250000e-05,0.080,0.700,false,true,0.401,0.016,0.001,0.321,0.742,0.620,0.620,0.533
235,COMPLETE,-9.375,104,3,60.000,3,0.100,7000.000,3.250000e-05,0.080,0.700,false,true,0.860,0.009,0.001,0.688,0.543,0.689,0.543,0.741
235,COMPLETE,-9.375,105,3,60.000,3,0.100,7000.000,3.250000e-05,0.080,0.700,false,true,0.579,0.014,0.001,0.548,0.303,0.289,0.289,0.256
235,COMPLETE,-9.375,106,3,60.000,3,0.100,7000.000,3.250000e-05,0.080,0.700,false,true,0.638,0.016,0.001,0.510,0.417,0.421,0.417,0.795
235,COMPLETE,-9.375,107,3,60.000,3,0.100,7000.000,3.250000e-05,0.080,0.700,false,true,0.919,0.011,0.001,0.736,0.657,0.735,0.657,0.298
235,COMPLETE,-9.375,108,3,60.000,3,0.100,7000.000,3.250000e-05,0.080,0.700,false,true,0.702,0.005,0.001,0.561,0.381,0.571,0.381,0.664
235,COMPLETE,-9.375,109,3,60.000,3,0.100,7000.000,3.250000e-05,0.080,0.700,false,true,0.350,0.014,0.001,0.280,0.533,0.545,0.533,0.544
236,COMPLETE,0.229,100,1,315.000,4,0.300,3500.000,2.000000e-05,0.040,1.000,false,false,0.220,0.112,0.793,0.176,0.168,0.168,0.168,0.729
236,COMPLETE,0.229,101,1,315.000,4,0.300,3500.000,2.000000e-05,0.040,1.000,false,false,0.258,0.100,0.700,0.206,0.164,0.164,0.164,0.833
236,COMPLETE,0.229,102,1,315.000,4,0.300,3500.000,2.000000e-05,0.040,1.000,false,false,0.172,0.104,0.743,0.137,0.173,0.173,0.173,0.868
236,COMPLETE,0.229,103,1,315.000,4,0.300,3500.000,2.000000e-05,0.040,1.000,false,false,0.205,0.110,0.798,0.274,0.103,0.103,0.103,0.813
236,COMPLETE,0.229,104,1,315.000,4,0.300,3500.000,2.000000e-05,0.040,1.000,false,false,0.191,0.115,0.825,0.195,0.095,0.095,0.095,0.856
236,COMPLETE,0.229,105,1,315.000,4,0.300,3500.000,2.000000e-05,0.040,1.000,false,false,0.318,0.103,0.686,0.255,0.172,0.172,0.172,0.707
236,COMPLETE,0.229,106,1,315.000,4,0.300,3500.000,2.000000e-05,0.040,1.000,false,false,0.193,0.116,0.855,0.252,0.097,0.097,0.097,0.488
236,COMPLETE,0.229,107,1,315.000,4,0.300,3500.000,2.000000e-05,0.040,1.000,false,false,0.209,0.102,0.713,0.167,0.301,0.301,0.301,0.790
236,COMPLETE,0.229,108,1,315.000,4,0.300,3500.000,2.000000e-05,0.040,1.000,false,false,0.261,0.102,0.673,0.209,0.211,0.211,0.211,0.900
236,COMPLETE,0.229,109,1,315.000,4,0.300,3500.000,2.000000e-05,0.040,1.000,false,false,0.258,0.097,0.628,0.207,0.245,0.245,0.245,0.802
237,COMPLETE,0.218,100,4,240.000,5,0.240,5750.000,3.500000e-05,0.120,1.000,false,false,0.192,0.168,0.663,0.154,0.212,0.212,0.212,0.698
237,COMPLETE,0.218,101,4,240.000,5,0.240,5750.000,3.500000e-05,0.120,1.000,false,false,0.246,0.171,0.635,0.197,0.157,0.157,0.157,0.529
237,COMPLETE,0.218,102,4,240.000,5,0.240,5750.000,3.500000e-05,0.120,1.000,false,false,0.155,0.166,0.647,0.124,0.196,0.196,0.196,0.552
237,COMPLETE,0.218,103,4,240.000,5,0.240,5750.000,3.500000e-05,0.120,1.000,false,false,0.211,0.164,0.662,0.169,0.155,0.155,0.155,0.478
237,COMPLETE,0.218,104,4,240.000,5,0.240,5750.000,3.500000e-05,0.120,1.000,false,false,0.216,0.168,0.680,0.173,0.163,0.163,0.163,0.637
237,COMPLETE,0.218,105,4,240.000,5,0.240,5750.000,3.500000e-05,0.120,1.000,false,false,0.248,0.145,0.504,0.198,0.134,0.134,0.134,0.540
237,COMPLETE,0.218,106,4,240.000,5,0.240,5750.000,3.500000e-05,0.120,1.000,false,false,0.228,0.171,0.665,0.182,0.186,0.186,0.186,0.678
237,COMPLETE,0.218,107,4,240.000,5,0.240,5750.000,3.500000e-05,0.120,1.000,false,false,0.271,0.139,0.581,0.217,0.237,0.237,0.237,0.503
237,COMPLETE,0.218,108,4,240.000,5,0.240,5750.000,3.500000e-05,0.120,1.000,false,false,0.209,0.149,0.583,0.167,0.268,0.268,0.268,0.633
237,COMPLETE,0.218,109,4,240.000,5,0.240,5750.000,3.500000e-05,0.120,1.000,false,false,0.208,0.176,0.676,0.167,0.226,0.226,0.226,0.668
238,COMPLETE,4.761,100,7,360.000,6,0.340,3500.000,4.250000e-05,0.090,0.200,false,false,0.371,0.454,4.828,0.297,0.206,0.207,0.206,0.388
238,COMPLETE,4.761,101,7,360.000,6,0.340,3500.000,4.250000e-05,0.090,0.200,true,false,1.000,0.428,5.298,0.845,0.825,0.547,0.547,0.448
238,COMPLETE,4.761,102,7,360.000,6,0.340,3500.000,4.250000e-05,0.090,0.200,false,false,0.998,0.440,5.384,0.799,0.721,0.685,0.685,0.458
238,COMPLETE,4.761,103,7,360.000,6,0.340,3500.000,4.250000e-05,0.090,0.200,true,false,1.000,0.480,6.002,0.840,0.849,0.851,0.849,0.747
238,COMPLETE,4.761,104,7,360.000,6,0.340,3500.000,4.250000e-05,0.090,0.200,false,false,0.724,0.464,5.398,0.579,0.515,0.394,0.394,0.518
238,COMPLETE,4.761,105,7,360.000,6,0.340,3500.000,4.250000e-05,0.090,0.200,false,false,0.974,0.455,5.558,0.779,0.773,0.839,0.773,0.710
238,COMPLETE,4.761,106,7,360.000,6,0.340,3500.000,4.250000e-05,0.090,0.200,true,false,1.000,0.461,5.818,0.873,0.767,0.718,0.718,0.333
238,COMPLETE,4.761,107,7,360.000,6,0.340,3500.000,4.250000e-05,0.090,0.200,false,false,0.326,0.467,4.997,0.350,0.214,0.163,0.163,0.774
238,COMPLETE,4.761,108,7,360.000,6,0.340,3500.000,4.250000e-05,0.090,0.200,false,false,0.215,0.485,5.053,0.172,0.208,0.209,0.208,0.510
238,COMPLETE,4.761,109,7,360.000,6,0.340,3500.000,4.250000e-05,0.090,0.200,true,false,1.000,0.449,5.701,0.876,0.835,0.795,0.795,0.399
239,COMPLETE,-9.880,100,1,240.000,11,0.200,4000.000,3.000000e-05,0.050,0.100,false,true,0.194,0.047,0.093,0.182,0.196,0.097,0.097,0.805
239,COMPLETE,-9.880,101,1,240.000,11,0.200,4000.000,3.000000e-05,0.050,0.100,false,true,0.164,0.033,0.054,0.131,0.299,0.334,0.299,0.675
239,COMPLETE,-9.880,102,1,240.000,11,0.200,4000.000,3.000000e-05,0.050,0.100,false,true,0.104,0.038,0.061,0.084,0.181,0.233,0.181,0.750
239,COMPLETE,-9.880,103,1,240.000,11,0.200,4000.000,3.000000e-05,0.050,0.100,false,true,0.114,0.054,0.081,0.091,0.496,0.119,0.119,0.688
239,COMPLETE,-9.880,104,1,240.000,11,0.200,4000.000,3.000000e-05,0.050,0.100,false,true,0.076,0.045,0.075,0.061,0.342,0.507,0.342,0.881
239,COMPLETE,-9.880,105,1,240.000,11,0.200,4000.000,3.000000e-05,0.050,0.100,false,true,0.090,0.043,0.049,0.072,0.093,0.133,0.093,0.362
239,COMPLETE,-9.880,106,1,240.000,11,0.200,4000.000,3.000000e-05,0.050,0.100,false,true,0.244,0.047,0.107,0.195,0.261,0.128,0.128,0.372
239,COMPLETE,-9.880,107,1,240.000,11,0.200,4000.000,3.000000e-05,0.050,0.100,false,true,0.054,0.059,0.088,0.043,0.317,0.579,0.317,0.424
239,COMPLETE,-9.880,108,1,240.000,11,0.200,4000.000,3.000000e-05,0.050,0.100,false,true,0.082,0.054,0.064,0.065,0.370,0.428,0.370,0.438
239,COMPLETE,-9.880,109,1,240.000,11,0.200,4000.000,3.000000e-05,0.050,0.100,false,true,0.078,0.048,0.073,0.062,0.107,0.425,0.107,0.779
240,COMPLETE,-9.471,100,1,150.000,2,0.480,5500.000,2.500000e-05,0.120,0.800,false,true,0.770,0.001,0.001,0.616,0.701,0.527,0.527,0.212
240,COMPLETE,-9.471,101,1,150.000,2,0.480,5500.000,2.500000e-05,0.120,0.800,false,true,0.295,0.003,0.001,0.236,0.768,0.700,0.700,0.437
240,COMPLETE,-9.471,102,1,150.000,2,0.480,5500.000,2.500000e-05,0.120,0.800,false,true,0.236,0.009,0.001,0.189,0.310,0.324,0.310,0.231
240,COMPLETE,-9.471,103,1,150.000,2,0.480,5500.000,2.500000e-05,0.120,0.800,false,true,0.966,0.002,0.001,0.773,0.880,0.754,0.754,0.713
240,COMPLETE,-9.471,104,1,150.000,2,0.480,5500.000,2.500000e-05,0.120,0.800,false,true,0.458,0.007,0.001,0.664,0.235,0.229,0.229,0.695
240,COMPLETE,-9.471,105,1,150.000,2,0.480,5500.000,2.500000e-05,0.120,0.800,false,true,0.719,0.004,0.001,0.575,0.732,0.631,0.631,0.290
240,COMPLETE,-9.471,106,1,150.000,2,0.480,5500.000,2.500000e-05,0.120,0.800,false,true,0.163,0.003,0.001,0.130,0.429,0.381,0.381,0.802
240,COMPLETE,-9.471,107,1,150.000,2,0.480,5500.000,2.500000e-05,0.120,0.800,false,true,0.706,0.003,0.001,0.565,0.580,0.674,0.580,0.254
240,COMPLETE,-9.471,108,1,150.000,2,0.480,5500.000,2.500000e-05,0.120,0.800,false,true,0.137,0.006,0.001,0.110,0.110,0.187,0.110,0.192
240,COMPLETE,-9.471,109,1,150.000,2,0.480,5500.000,2.500000e-05,0.120,0.800,false,true,0.844,0.007,0.002,0.675,0.875,0.866,0.866,0.215
241,COMPLETE,2.541,100,4,345.000,3,0.420,7500.000,1.750000e-05,0.100,0.700,true,false,1.000,0.204,2.110,0.826,0.783,0.822,0.783,0.683
241,COMPLETE,2.541,101,4,345.000,3,0.420,7500.000,1.750000e-05,0.100,0.700,true,false,1.000,0.220,2.256,0.861,0.894,0.907,0.894,0.690
241,COMPLETE,2.541,102,4,345.000,3,0.420,7500.000,1.750000e-05,0.100,0.700,false,false,0.227,0.204,1.660,0.181,0.229,0.244,0.229,0.405
241,COMPLETE,2.541,103,4,345.000,3,0.420,7500.000,1.750000e-05,0.100,0.700,false,false,0.363,0.189,1.503,0.290,0.276,0.268,0.268,0.429
241,COMPLETE,2.541,104,4,345.000,3,0.420,7500.000,1.750000e-05,0.100,0.700,false,false,0.175,0.203,1.632,0.140,0.316,0.215,0.215,0.756
241,COMPLETE,2.541,105,4,345.000,3,0.420,7500.000,1.750000e-05,0.100,0.700,false,false,0.349,0.196,1.644,0.279,0.195,0.224,0.195,0.588
241,COMPLETE,2.541,106,4,345.000,3,0.420,7500.000,1.750000e-05,0.100,0.700,false,false,0.902,0.191,1.872,0.721,0.712,0.705,0.705,0.780
241,COMPLETE,2.541,107,4,345.000,3,0.420,7500.000,1.750000e-05,0.100,0.700,false,false,0.986,0.211,2.078,0.789,0.838,0.737,0.737,0.680
241,COMPLETE,2.541,108,4,345.000,3,0.420,7500.000,1.750000e-05,0.100,0.700,false,false,0.188,0.227,1.864,0.151,0.166,0.163,0.163,0.688
241,COMPLETE,2.541,109,4,345.000,3,0.420,7500.000,1.750000e-05,0.100,0.700,false,false,0.216,0.202,1.643,0.173,0.299,0.251,0.251,0.698
242,COMPLETE,4.933,100,7,120.000,3,0.260,3750.000,1.000000e-05,0.140,0.200,true,false,1.000,0.115,1.322,0.820,0.594,0.508,0.508,0.398
242,COMPLETE,4.933,101,7,120.000,3,0.260,3750.000,1.000000e-05,0.140,0.200,false,false,0.858,0.119,1.320,0.687,0.724,0.609,0.609,0.719
242,COMPLETE,4.933,102,7,120.000,3,0.260,3750.000,1.000000e-05,0.140,0.200,false,false,0.960,0.113,1.268,0.768,0.609,0.579,0.579,0.488
242,COMPLETE,4.933,103,7,120.000,3,0.260,3750.000,1.000000e-05,0.140,0.200,true,false,1.000,0.119,1.367,0.866,0.700,0.516,0.516,0.722
242,COMPLETE,4.933,104,7,120.000,3,0.260,3750.000,1.000000e-05,0.140,0.200,true,false,1.000,0.119,1.368,0.837,0.713,0.580,0.580,0.760
242,COMPLETE,4.933,105,7,120.000,3,0.260,3750.000,1.000000e-05,0.140,0.200,false,false,0.743,0.118,1.292,0.595,0.605,0.614,0.605,0.393
242,COMPLETE,4.933,106,7,120.000,3,0.260,3750.000,1.000000e-05,0.140,0.200,false,false,0.943,0.121,1.377,0.755,0.720,0.776,0.720,0.681
242,COMPLETE,4.933,107,7,120.000,3,0.260,3750.000,1.000000e-05,0.140,0.200,false,false,0.967,0.116,1.306,0.773,0.524,0.734,0.524,0.532
242,COMPLETE,4.933,108,7,120.000,3,0.260,3750.000,1.000000e-05,0.140,0.200,false,false,0.858,0.112,1.246,0.686,0.644,0.537,0.537,0.373
242,COMPLETE,4.933,109,7,120.000,3,0.260,3750.000,1.000000e-05,0.140,0.200,true,false,1.000,0.131,1.528,0.831,0.829,0.808,0.808,0.584
243,COMPLETE,-9.774,100,1,165.000,10,0.440,4250.000,1.250000e-05,0.140,0.200,false,true,0.144,0.030,0.048,0.115,0.310,0.444,0.310,0.824
243,COMPLETE,-9.774,101,1,165.000,10,0.440,4250.000,1.250000e-05,0.140,0.200,false,true,0.135,0.036,0.092,0.108,0.257,0.414,0.257,0.742
243,COMPLETE,-9.774,102,1,165.000,10,0.440,4250.000,1.250000e-05,0.140,0.200,false,true,0.191,0.038,0.089,0.153,0.175,0.167,0.167,0.866
243,COMPLETE,-9.774,103,1,165.000,10,0.440,4250.000,1.250000e-05,0.140,0.200,false,true,0.308,0.034,0.054,0.247,0.264,0.355,0.264,0.407
243,COMPLETE,-9.774,104,1,165.000,10,0.440,4250.000,1.250000e-05,0.140,0.200,false,true,0.199,0.033,0.094,0.159,0.235,0.263,0.235,0.720
243,COMPLETE,-9.774,105,1,165.000,10,0.440,4250.000,1.250000e-05,0.140,0.200,false,true,0.233,0.032,0.082,0.194,0.116,0.221,0.116,0.477
243,COMPLETE,-9.774,106,1,165.000,10,0.440,4250.000,1.250000e-05,0.140,0.200,false,true,0.210,0.032,0.060,0.168,0.338,0.404,0.338,0.597
243,COMPLETE,-9.774,107,1,165.000,10,0.440,4250.000,1.250000e-05,0.140,0.200,false,true,0.250,0.029,0.071,0.200,0.132,0.204,0.132,0.587
243,COMPLETE,-9.774,108,1,165.000,10,0.440,4250.000,1.250000e-05,0.140,0.200,false,true,0.278,0.033,0.094,0.223,0.184,0.258,0.184,0.593
243,COMPLETE,-9.774,109,1,165.000,10,0.440,4250.000,1.250000e-05,0.140,0.200,false,true,0.308,0.031,0.054,0.246,0.154,0.322,0.154,0.725
244,COMPLETE,0.217,100,5,210.000,3,0.100,5250.000,1.500000e-05,0.070,0.900,false,false,0.192,0.183,1.582,0.153,0.286,0.271,0.271,0.618
244,COMPLETE,0.217,101,5,210.000,3,0.100,5250.000,1.500000e-05,0.070,0.900,false,false,0.229,0.180,1.586,0.202,0.154,0.115,0.115,0.382
244,COMPLETE,0.217,102,5,210.000,3,0.100,5250.000,1.500000e-05,0.070,0.900,false,false,0.202,0.185,1.619,0.161,0.219,0.193,0.193,0.736
244,COMPLETE,0.217,103,5,210.000,3,0.100,5250.000,1.500000e-05,0.070,0.900,false,false,0.195,0.177,1.550,0.156,0.288,0.181,0.181,0.482
244,COMPLETE,0.217,104,5,210.000,3,0.100,5250.000,1.500000e-05,0.070,0.900,false,false,0.193,0.178,1.545,0.155,0.238,0.288,0.238,0.560
244,COMPLETE,0.217,105,5,210.000,3,0.100,5250.000,1.500000e-05,0.070,0.900,false,false,0.253,0.170,1.462,0.247,0.216,0.126,0.126,0.483
244,COMPLETE,0.217,106,5,210.000,3,0.100,5250.000,1.500000e-05,0.070,0.900,false,false,0.152,0.190,1.699,0.122,0.213,0.244,0.213,0.664
244,COMPLETE,0.217,107,5,210.000,3,0.100,5250.000,1.500000e-05,0.070,0.900,false,false,0.181,0.192,1.702,0.144,0.218,0.127,0.127,0.827
244,COMPLETE,0.217,108,5,210.000,3,0.100,5250.000,1.500000e-05,0.070,0.900,false,false,0.309,0.185,1.642,0.248,0.156,0.168,0.156,0.340
244,COMPLETE,0.217,109,5,210.000,3,0.100,5250.000,1.500000e-05,0.070,0.900,false,false,0.264,0.178,1.553,0.211,0.277,0.254,0.254,0.627
245,COMPLETE,-7.848,100,1,345.000,9,0.220,6250.000,1.750000e-05,0.070,0.500,false,true,0.137,0.081,0.202,0.110,0.234,0.231,0.231,0.448
245,COMPLETE,-7.848,101,1,345.000,9,0.220,6250.000,1.750000e-05,0.070,0.500,false,false,0.108,0.061,0.216,0.087,0.151,0.349,0.151,0.835
245,COMPLETE,-7.848,102,1,345.000,9,0.220,6250.000,1.750000e-05,0.070,0.500,false,true,0.244,0.065,0.253,0.195,0.182,0.172,0.172,0.809
245,COMPLETE,-7.848,103,1,345.000,9,0.220,6250.000,1.750000e-05,0.070,0.500,false,false,0.152,0.067,0.191,0.122,0.103,0.180,0.103,0.376
245,COMPLETE,-7.848,104,1,345.000,9,0.220,6250.000,1.750000e-05,0.070,0.500,false,true,0.124,0.077,0.226,0.100,0.184,0.102,0.102,0.736
245,COMPLETE,-7.848,105,1,345.000,9,0.220,6250.000,1.750000e-05,0.070,0.500,false,true,0.114,0.066,0.262,0.091,0.258,0.333,0.258,0.433
245,COMPLETE,-7.848,106,1,345.000,9,0.220,6250.000,1.750000e-05,0.070,0.500,false,true,0.194,0.062,0.214,0.155,0.190,0.212,0.190,0.583
245,COMPLETE,-7.848,107,1,345.000,9,0.220,6250.000,1.750000e-05,0.070,0.500,false,true,0.184,0.057,0.154,0.147,0.304,0.292,0.292,0.739
245,COMPLETE,-7.848,108,1,345.000,9,0.220,6250.000,1.750000e-05,0.070,0.500,false,true,0.095,0.071,0.212,0.076,0.300,0.204,0.204,0.827
245,COMPLETE,-7.848,109,1,345.000,9,0.220,6250.000,1.750000e-05,0.070,0.500,false,true,0.172,0.056,0.137,0.229,0.086,0.246,0.086,0.626
246,COMPLETE,3.956,100,8,75.000,4,0.520,3500.000,1.000000e-05,0.110,0.000,false,false,0.775,0.084,1.014,0.789,0.388,0.532,0.388,0.725
246,COMPLETE,3.956,101,8,75.000,4,0.520,3500.000,1.000000e-05,0.110,0.000,false,false,0.921,0.084,0.993,0.737,0.637,0.641,0.637,0.595
246,COMPLETE,3.956,102,8,75.000,4,0.520,3500.000,1.000000e-05,0.110,0.000,true,false,1.000,0.087,1.081,0.811,0.774,0.517,0.517,0.425
246,COMPLETE,3.956,103,8,75.000,4,0.520,3500.000,1.000000e-05,0.110,0.000,false,false,0.972,0.085,1.079,0.852,0.796,0.486,0.486,0.597
246,COMPLETE,3.956,104,8,75.000,4,0.520,3500.000,1.000000e-05,0.110,0.000,true,false,1.000,0.090,1.115,0.808,0.750,0.700,0.700,0.496
246,COMPLETE,3.956,105,8,75.000,4,0.520,3500.000,1.000000e-05,0.110,0.000,false,false,0.991,0.089,1.088,0.793,0.691,0.655,0.655,0.516
246,COMPLETE,3.956,106,8,75.000,4,0.520,3500.000,1.000000e-05,0.110,0.000,false,false,0.985,0.091,1.113,0.788,0.816,0.679,0.679,0.713
246,COMPLETE,3.956,107,8,75.000,4,0.520,3500.000,1.000000e-05,0.110,0.000,false,false,0.969,0.082,0.999,0.806,0.668,0.484,0.484,0.479
246,COMPLETE,3.956,108,8,75.000,4,0.520,3500.000,1.000000e-05,0.110,0.000,false,false,0.952,0.080,0.937,0.761,0.536,0.703,0.536,0.724
246,COMPLETE,3.956,109,8,75.000,4,0.520,3500.000,1.000000e-05,0.110,0.000,true,false,1.000,0.081,1.016,0.869,0.729,0.683,0.683,0.718
247,COMPLETE,0.180,100,5,270.000,5,0.320,5250.000,4.250000e-05,0.060,0.900,false,false,0.136,0.246,1.478,0.109,0.085,0.090,0.085,0.621
247,COMPLETE,0.180,101,5,270.000,5,0.320,5250.000,4.250000e-05,0.060,0.900,false,false,0.254,0.227,1.329,0.241,0.140,0.127,0.127,0.501
247,COMPLETE,0.180,102,5,270.000,5,0.320,5250.000,4.250000e-05,0.060,0.900,false,false,0.230,0.249,1.604,0.233,0.129,0.115,0.115,0.694
247,COMPLETE,0.180,103,5,270.000,5,0.320,5250.000,4.250000e-05,0.060,0.900,false,false,0.152,0.250,1.590,0.193,0.101,0.076,0.076,0.676
247,COMPLETE,0.180,104,5,270.000,5,0.320,5250.000,4.250000e-05,0.060,0.900,false,false,0.155,0.256,1.549,0.124,0.143,0.118,0.118,0.877
247,COMPLETE,0.180,105,5,270.000,5,0.320,5250.000,4.250000e-05,0.060,0.900,false,false,0.171,0.228,1.301,0.137,0.251,0.321,0.251,0.349
247,COMPLETE,0.180,106,5,270.000,5,0.320,5250.000,4.250000e-05,0.060,0.900,false,false,0.139,0.250,1.489,0.111,0.230,0.257,0.230,0.678
247,COMPLETE,0.180,107,5,270.000,5,0.320,5250.000,4.250000e-05,0.060,0.900,false,false,0.205,0.257,1.594,0.164,0.217,0.211,0.211,0.755
247,COMPLETE,0.180,108,5,270.000,5,0.320,5250.000,4.250000e-05,0.060,0.900,false,false,0.142,0.259,1.602,0.114,0.139,0.118,0.118,0.563
247,COMPLETE,0.180,109,5,270.000,5,0.320,5250.000,4.250000e-05,0.060,0.900,false,false,0.216,0.251,1.565,0.172,0.169,0.159,0.159,0.549
248,COMPLETE,4.600,100,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.323,0.275,2.621,0.270,0.162,0.202,0.162,0.535
248,COMPLETE,4.600,101,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,true,false,1.000,0.259,3.086,0.870,0.838,0.854,0.838,0.658
248,COMPLETE,4.600,102,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.347,0.267,2.598,0.337,0.174,0.213,0.174,0.682
248,COMPLETE,4.600,103,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.333,0.270,2.542,0.300,0.174,0.167,0.167,0.797
248,COMPLETE,4.600,104,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,true,false,1.000,0.276,3.423,0.896,0.872,0.874,0.872,0.679
248,COMPLETE,4.600,105,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.444,0.282,2.840,0.355,0.307,0.325,0.307,0.437
248,COMPLETE,4.600,106,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,true,false,1.000,0.275,3.312,0.843,0.886,0.831,0.831,0.877
248,COMPLETE,4.600,107,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.287,0.255,2.433,0.241,0.143,0.173,0.143,0.674
248,COMPLETE,4.600,108,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,true,false,1.000,0.273,3.319,0.879,0.880,0.816,0.816,0.459
248,COMPLETE,4.600,109,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.269,0.254,2.438,0.304,0.134,0.184,0.134,0.430
249,COMPLETE,0.262,100,4,270.000,10,0.500,5750.000,1.750000e-05,0.060,0.000,false,false,0.330,0.203,1.875,0.264,0.199,0.255,0.199,0.675
249,COMPLETE,0.262,101,4,270.000,10,0.500,5750.000,1.750000e-05,0.060,0.000,false,false,0.290,0.190,1.666,0.232,0.178,0.207,0.178,0.658
249,COMPLETE,0.262,102,4,270.000,10,0.500,5750.000,1.750000e-05,0.060,0.000,false,false,0.228,0.181,1.544,0.183,0.390,0.456,0.390,0.751
249,COMPLETE,0.262,103,4,270.000,10,0.500,5750.000,1.750000e-05,0.060,0.000,false,false,0.329,0.187,1.642,0.263,0.254,0.305,0.254,0.517
249,COMPLETE,0.262,104,4,270.000,10,0.500,5750.000,1.750000e-05,0.060,0.000,false,false,0.248,0.207,1.888,0.199,0.166,0.189,0.166,0.510
249,COMPLETE,0.262,105,4,270.000,10,0.500,5750.000,1.750000e-05,0.060,0.000,false,false,0.267,0.202,1.795,0.213,0.197,0.202,0.197,0.841
249,COMPLETE,0.262,106,4,270.000,10,0.500,5750.000,1.750000e-05,0.060,0.000,false,false,0.217,0.211,1.867,0.174,0.154,0.212,0.154,0.731
249,COMPLETE,0.262,107,4,270.000,10,0.500,5750.000,1.750000e-05,0.060,0.000,false,false,0.310,0.187,1.612,0.248,0.181,0.227,0.181,0.749
249,COMPLETE,0.262,108,4,270.000,10,0.500,5750.000,1.750000e-05,0.060,0.000,false,false,0.174,0.193,1.676,0.139,0.179,0.236,0.179,0.691
249,COMPLETE,0.262,109,4,270.000,10,0.500,5750.000,1.750000e-05,0.060,0.000,false,false,0.224,0.187,1.638,0.179,0.208,0.174,0.174,0.417
250,COMPLETE,5.687,100,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,false,false,0.248,0.276,2.528,0.198,0.244,0.244,0.244,0.699
250,COMPLETE,5.687,101,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,false,false,0.292,0.246,2.186,0.234,0.157,0.157,0.157,0.531
250,COMPLETE,5.687,102,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,true,false,1.000,0.247,2.623,0.823,0.751,0.751,0.751,0.506
250,COMPLETE,5.687,103,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,false,false,0.257,0.237,2.105,0.206,0.155,0.155,0.155,0.294
250,COMPLETE,5.687,104,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,true,false,1.000,0.250,2.705,0.849,0.811,0.811,0.811,0.543
250,COMPLETE,5.687,105,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,true,false,1.000,0.259,2.860,0.859,0.846,0.846,0.846,0.779
250,COMPLETE,5.687,106,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,true,false,1.000,0.258,2.858,0.861,0.855,0.855,0.855,0.592
250,COMPLETE,5.687,107,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,false,false,0.393,0.254,2.361,0.315,0.249,0.249,0.249,0.401
