number,state,value,seed,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition
175,COMPLETE,7.992,106,8,0.300,8,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.574,4.862,0.817,0.778,0.839,0.778
175,COMPLETE,7.992,107,8,0.300,8,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.972,0.572,4.818,0.777,0.851,0.850,0.850
175,COMPLETE,7.992,108,8,0.300,8,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.972,0.553,4.537,0.778,0.838,0.789,0.789
175,COMPLETE,7.992,109,8,0.300,8,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.590,5.373,0.879,0.916,0.892,0.892
176,COMPLETE,8.989,100,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.984,0.553,4.478,0.787,0.822,0.813,0.813
176,COMPLETE,8.989,101,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.904,0.553,4.458,0.723,0.712,0.713,0.712
176,COMPLETE,8.989,102,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.575,4.877,0.846,0.839,0.766,0.766
176,COMPLETE,8.989,103,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.564,4.891,0.884,0.792,0.805,0.792
176,COMPLETE,8.989,104,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.564,4.544,0.807,0.775,0.752,0.752
176,COMPLETE,8.989,105,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.550,4.399,0.833,0.764,0.721,0.721
176,COMPLETE,8.989,106,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.564,4.728,0.819,0.843,0.871,0.843
176,COMPLETE,8.989,107,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.556,4.592,0.841,0.856,0.863,0.856
176,COMPLETE,8.989,108,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.578,4.678,0.819,0.809,0.791,0.791
176,COMPLETE,8.989,109,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.583,4.965,0.831,0.886,0.877,0.877
177,COMPLETE,8.989,100,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.984,0.553,4.478,0.787,0.822,0.813,0.813
177,COMPLETE,8.989,101,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.904,0.553,4.458,0.723,0.712,0.713,0.712
177,COMPLETE,8.989,102,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.575,4.877,0.846,0.839,0.766,0.766
177,COMPLETE,8.989,103,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.564,4.891,0.884,0.792,0.805,0.792
177,COMPLETE,8.989,104,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.564,4.544,0.807,0.775,0.752,0.752
177,COMPLETE,8.989,105,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.550,4.399,0.833,0.764,0.721,0.721
177,COMPLETE,8.989,106,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.564,4.728,0.819,0.843,0.871,0.843
177,COMPLETE,8.989,107,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.556,4.592,0.841,0.856,0.863,0.856
177,COMPLETE,8.989,108,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.578,4.678,0.819,0.809,0.791,0.791
177,COMPLETE,8.989,109,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.583,4.965,0.831,0.886,0.877,0.877
178,COMPLETE,8.989,100,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.984,0.553,4.478,0.787,0.822,0.813,0.813
178,COMPLETE,8.989,101,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.904,0.553,4.458,0.723,0.712,0.713,0.712
178,COMPLETE,8.989,102,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.575,4.877,0.846,0.839,0.766,0.766
178,COMPLETE,8.989,103,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.564,4.891,0.884,0.792,0.805,0.792
178,COMPLETE,8.989,104,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.564,4.544,0.807,0.775,0.752,0.752
178,COMPLETE,8.989,105,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.550,4.399,0.833,0.764,0.721,0.721
178,COMPLETE,8.989,106,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.564,4.728,0.819,0.843,0.871,0.843
178,COMPLETE,8.989,107,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.556,4.592,0.841,0.856,0.863,0.856
178,COMPLETE,8.989,108,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.578,4.678,0.819,0.809,0.791,0.791
178,COMPLETE,8.989,109,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.583,4.965,0.831,0.886,0.877,0.877
179,COMPLETE,7.988,100,8,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.589,5.402,0.831,0.741,0.728,0.728
179,COMPLETE,7.988,101,8,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.553,4.888,0.816,0.822,0.830,0.822
179,COMPLETE,7.988,102,8,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.579,5.230,0.816,0.858,0.854,0.854
179,COMPLETE,7.988,103,8,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.557,5.153,0.854,0.828,0.852,0.828
179,COMPLETE,7.988,104,8,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.927,0.529,4.327,0.742,0.703,0.711,0.703
179,COMPLETE,7.988,105,8,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.990,0.600,5.181,0.792,0.743,0.747,0.743
179,COMPLETE,7.988,106,8,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.600,5.213,0.804,0.821,0.831,0.821
179,COMPLETE,7.988,107,8,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.583,5.258,0.885,0.851,0.840,0.840
179,COMPLETE,7.988,108,8,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.592,5.284,0.803,0.838,0.823,0.823
179,COMPLETE,7.988,109,8,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.964,0.574,4.651,0.772,0.746,0.750,0.746
180,COMPLETE,8.989,100,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.984,0.553,4.478,0.787,0.822,0.813,0.813
180,COMPLETE,8.989,101,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.904,0.553,4.458,0.723,0.712,0.713,0.712
180,COMPLETE,8.989,102,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.575,4.877,0.846,0.839,0.766,0.766
180,COMPLETE,8.989,103,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.564,4.891,0.884,0.792,0.805,0.792
180,COMPLETE,8.989,104,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.564,4.544,0.807,0.775,0.752,0.752
180,COMPLETE,8.989,105,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.550,4.399,0.833,0.764,0.721,0.721
180,COMPLETE,8.989,106,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.564,4.728,0.819,0.843,0.871,0.843
180,COMPLETE,8.989,107,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.556,4.592,0.841,0.856,0.863,0.856
180,COMPLETE,8.989,108,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.578,4.678,0.819,0.809,0.791,0.791
180,COMPLETE,8.989,109,8,0.300,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.583,4.965,0.831,0.886,0.877,0.877
181,COMPLETE,7.998,100,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.999,0.545,4.139,0.799,0.812,0.826,0.812
181,COMPLETE,7.998,101,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.531,4.338,0.856,0.829,0.786,0.786
181,COMPLETE,7.998,102,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.515,4.226,0.859,0.830,0.781,0.781
181,COMPLETE,7.998,103,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.579,4.801,0.876,0.778,0.806,0.778
181,COMPLETE,7.998,104,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.987,0.558,4.387,0.790,0.813,0.820,0.813
181,COMPLETE,7.998,105,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.525,4.266,0.845,0.818,0.816,0.816
181,COMPLETE,7.998,106,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.546,4.370,0.818,0.797,0.795,0.795
181,COMPLETE,7.998,107,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.998,0.532,4.020,0.798,0.651,0.666,0.651
181,COMPLETE,7.998,108,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.542,4.350,0.873,0.821,0.787,0.787
181,COMPLETE,7.998,109,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.571,4.781,0.849,0.843,0.844,0.843
182,COMPLETE,7.998,100,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.999,0.545,4.139,0.799,0.812,0.826,0.812
182,COMPLETE,7.998,101,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.531,4.338,0.856,0.829,0.786,0.786
182,COMPLETE,7.998,102,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.515,4.226,0.859,0.830,0.781,0.781
182,COMPLETE,7.998,103,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.579,4.801,0.876,0.778,0.806,0.778
182,COMPLETE,7.998,104,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.987,0.558,4.387,0.790,0.813,0.820,0.813
182,COMPLETE,7.998,105,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.525,4.266,0.845,0.818,0.816,0.816
182,COMPLETE,7.998,106,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.546,4.370,0.818,0.797,0.795,0.795
182,COMPLETE,7.998,107,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,false,false,0.998,0.532,4.020,0.798,0.651,0.666,0.651
182,COMPLETE,7.998,108,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.542,4.350,0.873,0.821,0.787,0.787
182,COMPLETE,7.998,109,7,0.320,7,1.000,0.600,7.500,0.060,0.120,0.900,true,false,1.000,0.571,4.781,0.849,0.843,0.844,0.843
183,COMPLETE,11.000,100,7,0.320,7,1.000,0.600,7.500,0.060,0.100,0.900,true,false,1.000,0.541,4.566,0.877,0.859,0.837,0.837
183,COMPLETE,11.000,101,7,0.320,7,1.000,0.600,7.500,0.060,0.100,0.900,true,false,1.000,0.561,4.596,0.846,0.824,0.796,0.796
183,COMPLETE,11.000,102,7,0.320,7,1.000,0.600,7.500,0.060,0.100,0.900,true,false,1.000,0.551,4.437,0.812,0.859,0.854,0.854
183,COMPLETE,11.000,103,7,0.320,7,1.000,0.600,7.500,0.060,0.100,0.900,true,false,1.000,0.580,4.943,0.866,0.887,0.900,0.887
183,COMPLETE,11.000,104,7,0.320,7,1.000,0.600,7.500,0.060,0.100,0.900,true,false,1.000,0.579,4.889,0.852,0.864,0.841,0.841
183,COMPLETE,11.000,105,7,0.320,7,1.000,0.600,7.500,0.060,0.100,0.900,true,false,1.000,0.583,4.869,0.867,0.817,0.847,0.817
183,COMPLETE,11.000,106,7,0.320,7,1.000,0.600,7.500,0.060,0.100,0.900,true,false,1.000,0.576,4.797,0.808,0.908,0.889,0.889
183,COMPLETE,11.000,107,7,0.320,7,1.000,0.600,7.500,0.060,0.100,0.900,true,false,1.000,0.599,5.170,0.831,0.899,0.913,0.899
183,COMPLETE,11.000,108,7,0.320,7,1.000,0.600,7.500,0.060,0.100,0.900,true,false,1.000,0.563,4.642,0.858,0.870,0.849,0.849
183,COMPLETE,11.000,109,7,0.320,7,1.000,0.600,7.500,0.060,0.100,0.900,true,false,1.000,0.546,4.439,0.866,0.793,0.830,0.793
184,COMPLETE,8.937,100,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.577,4.714,0.887,0.805,0.815,0.805
184,COMPLETE,8.937,101,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.564,4.496,0.856,0.803,0.813,0.803
184,COMPLETE,8.937,102,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.548,4.387,0.830,0.844,0.817,0.817
184,COMPLETE,8.937,103,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.547,4.272,0.806,0.830,0.860,0.830
184,COMPLETE,8.937,104,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.572,4.627,0.857,0.861,0.843,0.843
184,COMPLETE,8.937,105,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,false,false,0.735,0.576,4.287,0.588,0.589,0.644,0.589
184,COMPLETE,8.937,106,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.578,4.708,0.909,0.850,0.853,0.850
184,COMPLETE,8.937,107,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,false,false,0.632,0.546,3.575,0.611,0.321,0.316,0.316
184,COMPLETE,8.937,108,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.555,4.401,0.861,0.857,0.827,0.827
184,COMPLETE,8.937,109,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.559,4.551,0.873,0.824,0.794,0.794
185,COMPLETE,8.903,100,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.800,true,false,1.000,0.534,4.151,0.868,0.839,0.840,0.839
185,COMPLETE,8.903,101,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.800,true,false,1.000,0.553,4.184,0.806,0.868,0.870,0.868
185,COMPLETE,8.903,102,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.800,false,false,0.306,0.570,3.485,0.245,0.183,0.187,0.183
185,COMPLETE,8.903,103,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.800,true,false,1.000,0.539,3.967,0.823,0.829,0.866,0.829
185,COMPLETE,8.903,104,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.800,true,false,1.000,0.582,4.553,0.880,0.844,0.835,0.835
185,COMPLETE,8.903,105,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.800,true,false,1.000,0.522,3.818,0.821,0.813,0.838,0.813
185,COMPLETE,8.903,106,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.800,true,false,1.000,0.579,4.575,0.895,0.832,0.833,0.832
185,COMPLETE,8.903,107,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.800,false,false,0.721,0.518,3.180,0.577,0.474,0.463,0.463
185,COMPLETE,8.903,108,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.800,true,false,1.000,0.548,4.244,0.873,0.830,0.803,0.803
185,COMPLETE,8.903,109,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.800,true,false,1.000,0.551,4.284,0.877,0.827,0.845,0.827
186,COMPLETE,8.956,100,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.900,true,false,1.000,0.541,4.087,0.861,0.839,0.815,0.815
186,COMPLETE,8.956,101,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.900,false,false,0.981,0.558,4.052,0.785,0.831,0.821,0.821
186,COMPLETE,8.956,102,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.900,true,false,1.000,0.545,3.899,0.802,0.834,0.843,0.834
186,COMPLETE,8.956,103,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.900,true,false,1.000,0.540,4.082,0.831,0.799,0.758,0.758
186,COMPLETE,8.956,104,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.900,true,false,1.000,0.541,3.837,0.818,0.845,0.845,0.845
186,COMPLETE,8.956,105,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.900,true,false,1.000,0.552,4.236,0.863,0.856,0.832,0.832
186,COMPLETE,8.956,106,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.900,true,false,1.000,0.536,4.248,0.857,0.872,0.910,0.872
186,COMPLETE,8.956,107,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.900,false,false,0.583,0.529,3.231,0.466,0.362,0.310,0.310
186,COMPLETE,8.956,108,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.900,true,false,1.000,0.507,3.667,0.825,0.854,0.832,0.832
186,COMPLETE,8.956,109,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.900,true,false,1.000,0.533,3.915,0.819,0.835,0.816,0.816
187,COMPLETE,8.963,100,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.490,3.472,0.877,0.797,0.833,0.797
187,COMPLETE,8.963,101,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,false,false,0.644,0.532,3.166,0.515,0.371,0.336,0.336
187,COMPLETE,8.963,102,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.566,4.527,0.869,0.894,0.883,0.883
187,COMPLETE,8.963,103,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.540,4.045,0.847,0.833,0.799,0.799
187,COMPLETE,8.963,104,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.540,4.068,0.851,0.871,0.872,0.871
187,COMPLETE,8.963,105,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.548,4.311,0.861,0.896,0.886,0.886
187,COMPLETE,8.963,106,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.542,4.206,0.825,0.867,0.877,0.867
187,COMPLETE,8.963,107,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.546,4.033,0.816,0.760,0.753,0.753
187,COMPLETE,8.963,108,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,false,false,0.988,0.538,3.897,0.791,0.833,0.837,0.833
187,COMPLETE,8.963,109,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.560,4.227,0.811,0.855,0.826,0.826
188,COMPLETE,8.963,100,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.490,3.472,0.877,0.797,0.833,0.797
188,COMPLETE,8.963,101,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,false,false,0.644,0.532,3.166,0.515,0.371,0.336,0.336
188,COMPLETE,8.963,102,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.566,4.527,0.869,0.894,0.883,0.883
188,COMPLETE,8.963,103,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.540,4.045,0.847,0.833,0.799,0.799
188,COMPLETE,8.963,104,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.540,4.068,0.851,0.871,0.872,0.871
188,COMPLETE,8.963,105,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.548,4.311,0.861,0.896,0.886,0.886
188,COMPLETE,8.963,106,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.542,4.206,0.825,0.867,0.877,0.867
188,COMPLETE,8.963,107,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.546,4.033,0.816,0.760,0.753,0.753
188,COMPLETE,8.963,108,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,false,false,0.988,0.538,3.897,0.791,0.833,0.837,0.833
188,COMPLETE,8.963,109,7,0.320,7,1.000,0.560,8.000,0.060,0.110,0.800,true,false,1.000,0.560,4.227,0.811,0.855,0.826,0.826
189,COMPLETE,6.786,100,7,0.280,7,1.000,0.560,8.000,0.055,0.110,0.800,true,false,1.000,0.507,3.747,0.856,0.831,0.802,0.802
189,COMPLETE,6.786,101,7,0.280,7,1.000,0.560,8.000,0.055,0.110,0.800,false,false,0.287,0.493,2.670,0.257,0.144,0.159,0.144
189,COMPLETE,6.786,102,7,0.280,7,1.000,0.560,8.000,0.055,0.110,0.800,false,false,0.282,0.499,2.743,0.226,0.324,0.278,0.278
189,COMPLETE,6.786,103,7,0.280,7,1.000,0.560,8.000,0.055,0.110,0.800,true,false,1.000,0.494,3.480,0.852,0.812,0.827,0.812
189,COMPLETE,6.786,104,7,0.280,7,1.000,0.560,8.000,0.055,0.110,0.800,false,false,0.293,0.487,2.704,0.235,0.206,0.209,0.206
189,COMPLETE,6.786,105,7,0.280,7,1.000,0.560,8.000,0.055,0.110,0.800,true,false,1.000,0.519,3.816,0.850,0.843,0.846,0.843
189,COMPLETE,6.786,106,7,0.280,7,1.000,0.560,8.000,0.055,0.110,0.800,false,false,0.997,0.484,3.298,0.798,0.869,0.814,0.814
189,COMPLETE,6.786,107,7,0.280,7,1.000,0.560,8.000,0.055,0.110,0.800,true,false,1.000,0.512,3.871,0.893,0.875,0.854,0.854
189,COMPLETE,6.786,108,7,0.280,7,1.000,0.560,8.000,0.055,0.110,0.800,true,false,1.000,0.494,3.648,0.853,0.871,0.862,0.862
189,COMPLETE,6.786,109,7,0.280,7,1.000,0.560,8.000,0.055,0.110,0.800,true,false,1.000,0.496,3.616,0.853,0.873,0.890,0.873
190,COMPLETE,8.937,100,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.577,4.714,0.887,0.805,0.815,0.805
190,COMPLETE,8.937,101,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.564,4.496,0.856,0.803,0.813,0.803
190,COMPLETE,8.937,102,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.548,4.387,0.830,0.844,0.817,0.817
190,COMPLETE,8.937,103,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.547,4.272,0.806,0.830,0.860,0.830
190,COMPLETE,8.937,104,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.572,4.627,0.857,0.861,0.843,0.843
190,COMPLETE,8.937,105,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,false,false,0.735,0.576,4.287,0.588,0.589,0.644,0.589
190,COMPLETE,8.937,106,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.578,4.708,0.909,0.850,0.853,0.850
190,COMPLETE,8.937,107,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,false,false,0.632,0.546,3.575,0.611,0.321,0.316,0.316
190,COMPLETE,8.937,108,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.555,4.401,0.861,0.857,0.827,0.827
190,COMPLETE,8.937,109,7,0.320,7,1.000,0.560,7.500,0.060,0.100,0.800,true,false,1.000,0.559,4.551,0.873,0.824,0.794,0.794
191,COMPLETE,8.944,100,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.900,true,false,1.000,0.575,4.540,0.864,0.864,0.866,0.864
191,COMPLETE,8.944,101,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.900,false,false,0.915,0.545,3.954,0.732,0.745,0.751,0.745
191,COMPLETE,8.944,102,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.900,true,false,1.000,0.536,4.159,0.861,0.793,0.803,0.793
191,COMPLETE,8.944,103,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.900,true,false,1.000,0.545,4.196,0.809,0.839,0.825,0.825
191,COMPLETE,8.944,104,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.900,true,false,1.000,0.561,4.431,0.864,0.812,0.820,0.812
191,COMPLETE,8.944,105,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.900,true,false,1.000,0.512,3.859,0.855,0.793,0.802,0.793
191,COMPLETE,8.944,106,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.900,false,false,0.528,0.520,3.083,0.423,0.266,0.301,0.266
191,COMPLETE,8.944,107,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.900,true,false,1.000,0.551,4.286,0.848,0.804,0.834,0.804
191,COMPLETE,8.944,108,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.900,true,false,1.000,0.554,4.247,0.854,0.806,0.830,0.806
191,COMPLETE,8.944,109,7,0.320,7,1.000,0.560,8.000,0.060,0.100,0.900,true,false,1.000,0.553,4.345,0.864,0.879,0.857,0.857
192,COMPLETE,8.991,100,7,0.320,7,1.000,0.560,8.000,0.055,0.100,1.000,true,false,1.000,0.539,4.559,0.852,0.785,0.785,0.785
192,COMPLETE,8.991,101,7,0.320,7,1.000,0.560,8.000,0.055,0.100,1.000,true,false,1.000,0.551,4.649,0.841,0.807,0.807,0.807
192,COMPLETE,8.991,102,7,0.320,7,1.000,0.560,8.000,0.055,0.100,1.000,true,false,1.000,0.551,4.620,0.855,0.789,0.789,0.789
192,COMPLETE,8.991,103,7,0.320,7,1.000,0.560,8.000,0.055,0.100,1.000,true,false,1.000,0.536,4.532,0.871,0.852,0.852,0.852
192,COMPLETE,8.991,104,7,0.320,7,1.000,0.560,8.000,0.055,0.100,1.000,true,false,1.000,0.574,4.958,0.838,0.898,0.898,0.898
192,COMPLETE,8.991,105,7,0.320,7,1.000,0.560,8.000,0.055,0.100,1.000,true,false,1.000,0.561,4.590,0.806,0.808,0.808,0.808
192,COMPLETE,8.991,106,7,0.320,7,1.000,0.560,8.000,0.055,0.100,1.000,true,false,1.000,0.547,4.686,0.826,0.864,0.864,0.864
192,COMPLETE,8.991,107,7,0.320,7,1.000,0.560,8.000,0.055,0.100,1.000,true,false,1.000,0.544,4.628,0.884,0.808,0.808,0.808
192,COMPLETE,8.991,108,7,0.320,7,1.000,0.560,8.000,0.055,0.100,1.000,false,false,0.999,0.556,4.702,0.799,0.862,0.862,0.862
192,COMPLETE,8.991,109,7,0.320,7,1.000,0.560,8.000,0.055,0.100,1.000,false,false,0.914,0.528,4.223,0.731,0.913,0.913,0.913
193,COMPLETE,11.000,100,7,0.320,7,1.000,0.560,8.000,0.055,0.100,0.800,true,false,1.000,0.551,4.677,0.876,0.856,0.835,0.835
