number,state,value,food_site_count,food_site_radius,food_site_radius_log_sd,food_site_capacity,food_value,vertical_comb_benefit,food_site_min_distance,food_site_max_distance,foray_shape,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable_count,seed_count,collapse_count,mean_progress,mean_final_success,mean_final_payoff,mean_final_comb_tilt,mean_final_min_transposition,mean_final_dance_propensity,elapsed_seconds
147,COMPLETE,0.142,4,240.000,0.6,11,,0.100,750.0,5500.000,2.0,4.000000e-05,0.090,0.300,0,10,0,0.142,0.169,0.623,0.114,0.168,0.671,850.496
148,COMPLETE,0.223,2,345.000,0.6,5,,0.160,750.0,5750.000,2.0,1.500000e-05,0.120,0.500,0,10,0,0.223,0.134,0.987,0.178,0.223,0.642,637.277
149,COMPLETE,8.984,8,225.000,0.6,7,,0.600,750.0,7000.000,2.0,2.250000e-05,0.120,0.800,8,10,0,0.984,0.223,2.377,0.819,0.789,0.610,1061.641
150,COMPLETE,0.194,6,255.000,0.6,7,,0.300,750.0,7000.000,2.0,3.500000e-05,0.100,0.300,0,10,0,0.194,0.212,1.041,0.155,0.211,0.586,965.170
151,COMPLETE,0.215,4,360.000,0.6,7,,0.260,750.0,3750.000,2.0,5.250000e-05,0.050,0.300,0,10,0,0.215,0.346,2.842,0.182,0.167,0.661,1018.924
152,COMPLETE,-8.376,6,120.000,0.6,3,,0.420,750.0,5250.000,2.0,6.000000e-05,0.100,0.700,1,10,10,0.624,0.024,0.003,0.514,0.533,0.518,545.711
153,COMPLETE,0.139,5,135.000,0.6,5,,0.540,750.0,5750.000,2.0,2.750000e-05,0.050,0.000,0,10,0,0.139,0.091,0.208,0.119,0.139,0.707,703.261
154,COMPLETE,7.847,7,165.000,0.6,5,,0.600,750.0,6000.000,2.0,2.750000e-05,0.120,1.000,7,10,0,0.847,0.154,1.021,0.697,0.726,0.618,890.915
155,COMPLETE,0.236,8,300.000,0.6,7,,0.140,750.0,6750.000,2.0,1.500000e-05,0.060,0.900,0,10,0,0.236,0.338,3.404,0.191,0.228,0.623,1280.600
156,COMPLETE,0.147,3,240.000,0.6,5,,0.120,750.0,6250.000,2.0,1.750000e-05,0.040,0.500,0,10,0,0.147,0.134,0.799,0.118,0.165,0.625,699.554
157,COMPLETE,6.713,3,120.000,0.6,7,,0.300,750.0,3250.000,2.0,1.750000e-05,0.120,0.900,6,10,0,0.713,0.072,0.475,0.621,0.562,0.604,614.147
158,COMPLETE,-3.838,2,315.000,0.6,12,,0.180,750.0,6500.000,2.0,3.500000e-05,0.130,0.100,0,10,4,0.162,0.076,0.152,0.130,0.247,0.675,483.858
159,COMPLETE,2.477,7,315.000,0.6,3,,0.480,750.0,4750.000,2.0,4.000000e-05,0.090,0.100,2,10,0,0.477,0.350,3.442,0.391,0.356,0.603,1203.106
160,COMPLETE,8.994,8,330.000,0.6,5,,0.460,750.0,5750.000,2.0,2.000000e-05,0.080,0.900,8,10,0,0.994,0.372,5.091,0.851,0.753,0.583,1247.661
161,COMPLETE,8.928,4,270.000,0.6,4,,0.400,750.0,6500.000,2.0,2.000000e-05,0.130,1.000,8,10,0,0.928,0.162,1.360,0.776,0.757,0.595,775.118
162,COMPLETE,0.211,5,210.000,0.6,7,,0.360,750.0,4000.000,2.0,5.750000e-05,0.120,0.500,0,10,0,0.211,0.204,0.883,0.175,0.203,0.635,969.034
163,COMPLETE,-5.574,2,360.000,0.6,3,,0.380,750.0,6500.000,2.0,4.750000e-05,0.100,0.600,3,10,9,0.426,0.070,0.179,0.359,0.425,0.637,469.770
164,COMPLETE,-8.513,2,285.000,0.6,9,,0.200,750.0,7000.000,2.0,4.250000e-05,0.070,0.400,1,10,10,0.487,0.016,0.049,0.646,0.312,0.479,351.251
165,COMPLETE,3.499,2,285.000,0.6,7,,0.300,750.0,3500.000,2.0,1.000000e-05,0.110,0.000,3,10,0,0.499,0.141,1.543,0.411,0.371,0.597,641.139
166,COMPLETE,-9.823,1,225.000,0.6,4,,0.160,750.0,3250.000,2.0,3.000000e-05,0.110,0.500,0,10,10,0.177,0.065,0.129,0.148,0.174,0.716,388.346
167,COMPLETE,0.250,7,285.000,0.6,7,,0.380,750.0,6500.000,2.0,3.750000e-05,0.080,1.000,0,10,0,0.250,0.287,2.003,0.200,0.226,0.614,1124.283
168,COMPLETE,0.188,4,300.000,0.6,10,,0.360,750.0,6250.000,2.0,4.500000e-05,0.110,0.500,0,10,0,0.188,0.187,0.689,0.150,0.211,0.633,855.786
169,COMPLETE,11.000,6,180.000,0.6,11,,0.480,750.0,3750.000,2.0,1.000000e-05,0.090,0.600,10,10,0,1.000,0.200,2.899,0.850,0.791,0.611,962.297
170,COMPLETE,-8.659,2,195.000,0.6,6,,0.200,750.0,5250.000,2.0,4.250000e-05,0.090,0.400,1,10,10,0.341,0.007,0.010,0.443,0.276,0.524,374.522
171,COMPLETE,-9.706,2,105.000,0.6,7,,0.220,750.0,6500.000,2.0,3.500000e-05,0.040,0.300,0,10,10,0.294,0.007,0.001,0.260,0.236,0.669,295.634
172,COMPLETE,1.365,6,270.000,0.6,9,,0.380,750.0,3750.000,2.0,3.000000e-05,0.060,0.600,1,10,0,0.365,0.315,3.295,0.332,0.225,0.434,1048.549
173,COMPLETE,4.738,3,300.000,0.6,5,,0.420,750.0,5000.000,2.0,2.250000e-05,0.130,0.300,4,10,0,0.738,0.170,1.540,0.623,0.547,0.654,736.840
174,COMPLETE,2.509,8,270.000,0.6,4,,0.160,750.0,5000.000,2.0,5.500000e-05,0.140,0.800,2,10,0,0.509,0.310,2.135,0.412,0.397,0.591,1193.036
175,COMPLETE,0.255,7,195.000,0.6,4,,0.300,750.0,5250.000,2.0,3.000000e-05,0.100,0.100,0,10,0,0.255,0.210,1.461,0.212,0.233,0.581,985.873
176,COMPLETE,1.372,7,285.000,0.6,2,,0.560,750.0,7250.000,2.0,4.250000e-05,0.110,0.700,1,10,0,0.372,0.246,1.429,0.308,0.316,0.607,1030.989
177,COMPLETE,2.759,7,255.000,0.6,5,,0.240,750.0,5000.000,2.0,1.500000e-05,0.100,0.900,2,10,0,0.759,0.272,3.086,0.609,0.544,0.530,1081.688
178,COMPLETE,11.000,5,285.000,0.6,3,,0.560,750.0,5250.000,2.0,1.750000e-05,0.090,0.900,10,10,0,1.000,0.241,3.259,0.855,0.798,0.570,944.293
179,COMPLETE,2.413,6,180.000,0.6,5,,0.420,750.0,7250.000,2.0,1.250000e-05,0.120,0.100,2,10,0,0.413,0.135,1.088,0.341,0.312,0.569,791.105
180,COMPLETE,0.186,4,345.000,0.6,8,,0.360,750.0,6000.000,2.0,4.750000e-05,0.050,0.300,0,10,0,0.186,0.235,1.269,0.160,0.147,0.572,852.031
181,COMPLETE,-6.334,3,195.000,0.6,6,,0.240,750.0,7000.000,2.0,6.000000e-05,0.110,1.000,3,10,10,0.666,0.009,0.009,0.636,0.539,0.463,320.176
182,COMPLETE,0.151,7,165.000,0.6,12,,0.200,750.0,5500.000,2.0,5.500000e-05,0.060,0.900,0,10,0,0.151,0.148,0.315,0.122,0.156,0.684,879.185
183,COMPLETE,-7.831,3,165.000,0.6,8,,0.480,750.0,5750.000,2.0,3.000000e-05,0.120,0.700,0,10,8,0.169,0.060,0.053,0.147,0.198,0.667,493.185
184,COMPLETE,4.614,5,345.000,0.6,12,,0.300,750.0,4500.000,2.0,3.250000e-05,0.100,0.300,4,10,0,0.614,0.322,3.252,0.520,0.460,0.548,1073.436
185,COMPLETE,8.870,7,255.000,0.6,7,,0.420,750.0,7250.000,2.0,2.750000e-05,0.140,0.400,8,10,0,0.870,0.216,1.690,0.728,0.663,0.607,1012.034
186,COMPLETE,0.176,4,150.000,0.6,9,,0.420,750.0,3500.000,2.0,5.000000e-05,0.130,0.000,0,10,0,0.176,0.118,0.226,0.141,0.208,0.576,701.624
187,COMPLETE,2.478,6,330.000,0.6,5,,0.380,750.0,4000.000,2.0,6.000000e-05,0.090,0.200,2,10,0,0.478,0.371,3.233,0.395,0.365,0.516,1226.028
188,COMPLETE,-8.781,5,60.000,0.6,10,,0.300,750.0,3250.000,2.0,3.500000e-05,0.070,0.600,1,10,10,0.219,0.041,0.005,0.194,0.324,0.670,531.234
189,COMPLETE,9.998,8,345.000,0.6,9,,0.540,750.0,4750.000,2.0,6.000000e-05,0.140,0.200,9,10,0,0.998,0.388,4.237,0.816,0.699,0.512,1345.719
190,COMPLETE,-9.716,3,135.000,0.6,3,,0.380,750.0,7250.000,2.0,3.250000e-05,0.040,0.600,0,10,10,0.284,0.005,0.003,0.410,0.301,0.573,387.942
191,COMPLETE,0.152,8,90.000,0.6,12,,0.260,750.0,4500.000,2.0,3.500000e-05,0.070,0.200,0,10,0,0.152,0.118,0.245,0.130,0.193,0.588,879.231
192,COMPLETE,0.304,5,210.000,0.6,11,,0.460,750.0,3000.000,2.0,5.000000e-05,0.040,0.300,0,10,0,0.304,0.255,2.081,0.262,0.190,0.662,989.680
193,COMPLETE,5.844,4,225.000,0.6,7,,0.300,750.0,7500.000,2.0,1.000000e-05,0.130,0.800,5,10,0,0.844,0.124,1.122,0.700,0.658,0.639,766.164
194,COMPLETE,-8.740,3,270.000,0.6,8,,0.300,750.0,5000.000,2.0,5.750000e-05,0.040,0.400,0,10,9,0.260,0.078,0.210,0.287,0.207,0.660,478.329
195,COMPLETE,-9.420,2,75.000,0.6,8,,0.580,750.0,6250.000,2.0,5.500000e-05,0.070,0.600,0,10,10,0.580,0.013,0.001,0.509,0.373,0.553,351.257
196,COMPLETE,-3.843,2,195.000,0.6,5,,0.540,750.0,3000.000,2.0,4.750000e-05,0.070,0.600,0,10,4,0.157,0.113,0.304,0.128,0.155,0.600,552.567
197,COMPLETE,-7.684,2,225.000,0.6,5,,0.320,750.0,6250.000,2.0,3.500000e-05,0.070,0.800,2,10,10,0.316,0.031,0.034,0.322,0.325,0.504,330.480
198,COMPLETE,-8.633,3,165.000,0.6,10,,0.600,750.0,7500.000,2.0,3.250000e-05,0.130,0.300,1,10,10,0.367,0.019,0.009,0.319,0.375,0.569,375.545
199,COMPLETE,3.962,5,300.000,0.6,6,,0.560,750.0,3000.000,2.0,1.500000e-05,0.140,0.700,3,10,0,0.962,0.305,4.722,0.779,0.709,0.488,1031.059
200,COMPLETE,-7.516,1,165.000,0.6,12,,0.100,750.0,5750.000,2.0,2.500000e-05,0.080,0.500,2,10,10,0.484,0.005,0.003,0.534,0.351,0.564,261.728
201,COMPLETE,0.244,7,270.000,0.6,5,,0.240,750.0,3250.000,2.0,1.750000e-05,0.060,0.800,0,10,0,0.244,0.387,4.324,0.196,0.240,0.670,1285.855
202,COMPLETE,-1.847,6,195.000,0.6,8,,0.580,750.0,5750.000,2.0,5.750000e-05,0.060,0.400,0,10,2,0.153,0.144,0.328,0.123,0.160,0.639,868.779
203,COMPLETE,-8.646,1,360.000,0.6,12,,0.140,750.0,7000.000,2.0,3.000000e-05,0.120,0.500,1,10,10,0.354,0.019,0.058,0.392,0.309,0.566,345.159
204,COMPLETE,-6.614,8,75.000,0.6,12,,0.100,750.0,6000.000,2.0,4.750000e-05,0.050,0.100,0,10,7,0.386,0.038,0.001,0.408,0.252,0.603,553.366
205,COMPLETE,-8.457,4,120.000,0.6,2,,0.280,750.0,7500.000,2.0,4.500000e-05,0.070,0.600,1,10,10,0.543,0.017,0.001,0.610,0.406,0.494,461.803
206,COMPLETE,1.358,4,210.000,0.6,7,,0.160,750.0,4500.000,2.0,1.500000e-05,0.120,0.300,1,10,0,0.358,0.149,1.318,0.295,0.309,0.608,823.745
207,COMPLETE,4.614,6,285.000,0.6,11,,0.600,750.0,5000.000,2.0,1.500000e-05,0.050,0.700,4,10,0,0.614,0.285,3.892,0.647,0.399,0.485,976.799
208,COMPLETE,-6.831,6,225.000,0.6,8,,0.200,750.0,7250.000,2.0,5.750000e-05,0.070,0.600,0,10,7,0.169,0.125,0.229,0.136,0.145,0.661,709.983
209,COMPLETE,-9.629,3,105.000,0.6,3,,0.560,750.0,5750.000,2.0,2.500000e-05,0.140,0.000,0,10,10,0.371,0.017,0.003,0.340,0.341,0.612,346.270
210,COMPLETE,7.925,8,300.000,0.6,9,,0.560,750.0,4500.000,2.0,5.750000e-05,0.120,0.000,7,10,0,0.925,0.355,3.779,0.782,0.660,0.542,1237.706
211,COMPLETE,9.939,5,210.000,0.6,5,,0.560,750.0,4250.000,2.0,1.750000e-05,0.100,0.500,9,10,0,0.939,0.187,2.412,0.802,0.718,0.598,838.949
212,COMPLETE,2.433,5,315.000,0.6,5,,0.520,750.0,4000.000,2.0,1.750000e-05,0.040,0.100,2,10,0,0.433,0.311,3.831,0.433,0.242,0.718,945.870
213,COMPLETE,4.834,7,345.000,0.6,5,,0.320,750.0,4750.000,2.0,4.250000e-05,0.090,1.000,4,10,0,0.834,0.387,4.061,0.677,0.692,0.438,1257.030
214,COMPLETE,-4.819,4,255.000,0.6,6,,0.340,750.0,6000.000,2.0,5.250000e-05,0.100,0.300,0,10,5,0.181,0.126,0.284,0.145,0.224,0.645,721.096
215,COMPLETE,-8.652,1,180.000,0.6,10,,0.400,750.0,5500.000,2.0,4.000000e-05,0.120,0.900,1,10,10,0.348,0.004,0.005,0.502,0.291,0.513,299.323
216,COMPLETE,0.214,6,135.000,0.6,6,,0.500,750.0,3500.000,2.0,4.750000e-05,0.110,0.000,0,10,0,0.214,0.151,0.611,0.177,0.193,0.618,838.779
217,COMPLETE,4.791,8,105.000,0.6,2,,0.300,750.0,3500.000,2.0,3.500000e-05,0.130,0.000,4,10,0,0.791,0.123,0.664,0.659,0.572,0.677,695.385
218,COMPLETE,-0.823,2,300.000,0.6,9,,0.540,750.0,7250.000,2.0,2.000000e-05,0.070,0.000,0,10,1,0.177,0.088,0.362,0.151,0.142,0.699,511.736
219,COMPLETE,0.213,5,105.000,0.6,4,,0.260,750.0,3000.000,2.0,3.750000e-05,0.050,1.000,0,10,0,0.213,0.111,0.441,0.170,0.219,0.764,662.065
220,COMPLETE,0.196,8,105.000,0.6,10,,0.120,750.0,3000.000,2.0,4.250000e-05,0.060,0.600,0,10,0,0.196,0.167,0.987,0.157,0.203,0.603,930.759
221,COMPLETE,-9.535,1,120.000,0.6,3,,0.280,750.0,5750.000,2.0,4.750000e-05,0.110,0.000,0,10,10,0.465,0.006,0.001,0.535,0.358,0.525,326.519
222,COMPLETE,0.202,7,240.000,0.6,7,,0.120,750.0,3750.000,2.0,4.500000e-05,0.050,0.600,0,10,0,0.202,0.331,2.786,0.168,0.172,0.656,1133.758
223,COMPLETE,3.743,6,315.000,0.6,12,,0.180,750.0,4000.000,2.0,3.500000e-05,0.130,0.100,3,10,0,0.743,0.322,3.205,0.610,0.562,0.642,1142.209
224,COMPLETE,-9.449,1,105.000,0.6,9,,0.220,750.0,5750.000,2.0,2.750000e-05,0.080,0.600,0,10,10,0.551,0.008,0.001,0.441,0.478,0.429,263.619
225,COMPLETE,6.826,7,150.000,0.6,5,,0.540,750.0,3000.000,2.0,5.250000e-05,0.100,0.900,6,10,0,0.826,0.207,1.771,0.702,0.686,0.634,962.201
226,COMPLETE,-9.882,1,195.000,0.6,6,,0.100,750.0,3750.000,2.0,1.250000e-05,0.040,0.700,0,10,10,0.118,0.057,0.294,0.098,0.197,0.625,379.470
227,COMPLETE,-9.439,3,90.000,0.6,10,,0.460,750.0,6250.000,2.0,5.500000e-05,0.100,0.500,0,10,10,0.561,0.019,0.001,0.465,0.381,0.484,439.612
228,COMPLETE,-9.647,4,90.000,0.6,5,,0.600,750.0,6250.000,2.0,6.000000e-05,0.040,0.600,0,10,10,0.353,0.019,0.001,0.400,0.204,0.711,436.396
229,COMPLETE,0.191,7,225.000,0.6,6,,0.160,750.0,6500.000,2.0,4.750000e-05,0.120,0.900,0,10,0,0.191,0.192,0.704,0.153,0.207,0.631,960.944
230,COMPLETE,-9.579,5,75.000,0.6,8,,0.140,750.0,6250.000,2.0,3.500000e-05,0.050,0.500,0,10,10,0.421,0.020,0.001,0.381,0.301,0.608,498.630
231,COMPLETE,0.255,5,315.000,0.6,7,,0.460,750.0,5750.000,2.0,2.500000e-05,0.080,0.100,0,10,0,0.255,0.264,2.345,0.218,0.196,0.645,1041.568
232,COMPLETE,-9.667,4,75.000,0.6,5,,0.380,750.0,7000.000,2.0,3.250000e-05,0.050,0.000,0,10,10,0.333,0.017,0.001,0.330,0.277,0.598,456.298
233,COMPLETE,0.306,8,315.000,0.6,10,,0.160,750.0,3000.000,2.0,4.000000e-05,0.060,0.900,0,10,0,0.306,0.490,5.177,0.270,0.225,0.529,1432.349
234,COMPLETE,-9.420,1,75.000,0.6,9,,0.560,750.0,4000.000,2.0,2.000000e-05,0.130,0.400,0,10,10,0.580,0.006,0.001,0.467,0.425,0.451,248.315
235,COMPLETE,-9.375,3,60.000,0.6,3,,0.100,750.0,7000.000,2.0,3.250000e-05,0.080,0.700,0,10,10,0.625,0.012,0.001,0.509,0.497,0.566,333.960
236,COMPLETE,0.229,1,315.000,0.6,4,,0.300,750.0,3500.000,2.0,2.000000e-05,0.040,1.000,0,10,0,0.229,0.106,0.741,0.208,0.173,0.779,457.927
237,COMPLETE,0.218,4,240.000,0.6,5,,0.240,750.0,5750.000,2.0,3.500000e-05,0.120,1.000,0,10,0,0.218,0.162,0.630,0.175,0.193,0.592,827.277
238,COMPLETE,4.761,7,360.000,0.6,6,,0.340,750.0,3500.000,2.0,4.250000e-05,0.090,0.200,4,10,0,0.761,0.458,5.404,0.641,0.534,0.529,1398.627
239,COMPLETE,-9.880,1,240.000,0.6,11,,0.200,750.0,4000.000,2.0,3.000000e-05,0.050,0.100,0,10,10,0.120,0.047,0.074,0.099,0.205,0.617,361.092
240,COMPLETE,-9.471,1,150.000,0.6,2,,0.480,750.0,5500.000,2.0,2.500000e-05,0.120,0.800,0,10,10,0.529,0.005,0.001,0.453,0.509,0.404,311.353
241,COMPLETE,2.541,4,345.000,0.6,3,,0.420,750.0,7500.000,2.0,1.750000e-05,0.100,0.700,2,10,0,0.541,0.205,1.826,0.441,0.444,0.640,908.054
242,COMPLETE,4.933,7,120.000,0.6,3,,0.260,750.0,3750.000,2.0,1.000000e-05,0.140,0.200,4,10,0,0.933,0.118,1.339,0.762,0.599,0.565,720.150
243,COMPLETE,-9.774,1,165.000,0.6,10,,0.440,750.0,4250.000,2.0,1.250000e-05,0.140,0.200,0,10,10,0.226,0.033,0.074,0.181,0.216,0.654,355.073
244,COMPLETE,0.217,5,210.000,0.6,3,,0.100,750.0,5250.000,2.0,1.500000e-05,0.070,0.900,0,10,0,0.217,0.182,1.594,0.180,0.187,0.572,804.834
245,COMPLETE,-7.848,1,345.000,0.6,9,,0.220,750.0,6250.000,2.0,1.750000e-05,0.070,0.500,0,10,8,0.152,0.066,0.207,0.131,0.179,0.641,372.912
246,COMPLETE,3.956,8,75.000,0.6,4,,0.520,750.0,3500.000,2.0,1.000000e-05,0.110,0.000,3,10,0,0.956,0.085,1.043,0.801,0.576,0.599,623.918
247,COMPLETE,0.180,5,270.000,0.6,5,,0.320,750.0,5250.000,2.0,4.250000e-05,0.060,0.900,0,10,0,0.180,0.247,1.510,0.160,0.149,0.626,942.456
248,COMPLETE,4.600,5,300.000,0.6,2,,0.460,750.0,5000.000,2.0,2.500000e-05,0.070,0.800,4,10,0,0.600,0.269,2.861,0.530,0.444,0.623,937.251
249,COMPLETE,0.262,4,270.000,0.6,10,,0.500,750.0,5750.000,2.0,1.750000e-05,0.060,0.000,0,10,0,0.262,0.195,1.720,0.209,0.207,0.654,815.098
250,COMPLETE,5.687,7,240.000,0.6,5,,0.380,750.0,5750.000,2.0,2.250000e-05,0.090,1.000,5,10,0,0.687,0.253,2.543,0.576,0.537,0.566,1034.812
251,COMPLETE,-8.845,7,60.000,0.6,6,,0.240,750.0,7250.000,2.0,1.250000e-05,0.100,0.400,0,10,9,0.155,0.030,0.029,0.143,0.166,0.753,550.868
252,COMPLETE,-9.848,3,150.000,0.6,10,,0.440,750.0,7000.000,2.0,2.250000e-05,0.080,0.300,0,10,10,0.152,0.043,0.051,0.125,0.138,0.740,493.625
253,COMPLETE,3.511,3,210.000,0.6,4,,0.400,750.0,3500.000,2.0,1.000000e-05,0.080,0.800,3,10,0,0.511,0.140,1.613,0.444,0.396,0.593,714.400
254,COMPLETE,0.184,5,315.000,0.6,2,,0.200,750.0,6000.000,2.0,5.750000e-05,0.100,0.600,0,10,0,0.184,0.227,0.921,0.147,0.223,0.644,985.503
255,COMPLETE,0.156,4,135.000,0.6,10,,0.100,750.0,3500.000,2.0,4.500000e-05,0.140,0.200,0,10,0,0.156,0.110,0.204,0.125,0.193,0.684,708.591
256,COMPLETE,3.840,6,90.000,0.6,11,,0.320,750.0,3500.000,2.0,2.500000e-05,0.140,1.000,3,10,0,0.840,0.092,0.502,0.677,0.686,0.588,754.066
257,COMPLETE,3.636,5,240.000,0.6,10,,0.280,750.0,4750.000,2.0,1.000000e-05,0.100,0.800,3,10,0,0.636,0.211,2.435,0.521,0.539,0.593,951.118
258,COMPLETE,-9.340,4,60.000,0.6,11,,0.420,750.0,5500.000,2.0,5.250000e-05,0.090,0.400,0,10,10,0.660,0.019,0.001,0.540,0.456,0.384,442.912
259,COMPLETE,-9.689,1,165.000,0.6,11,,0.340,750.0,3500.000,2.0,5.500000e-05,0.050,0.800,0,10,10,0.311,0.001,0.002,0.424,0.292,0.466,258.868
260,COMPLETE,-9.812,1,225.000,0.6,7,,0.280,750.0,6750.000,2.0,1.250000e-05,0.130,0.900,0,10,10,0.188,0.028,0.048,0.151,0.228,0.700,317.851
261,COMPLETE,9.995,7,300.000,0.6,5,,0.600,750.0,4000.000,2.0,2.000000e-05,0.120,0.500,9,10,0,0.995,0.341,5.237,0.827,0.700,0.517,1203.695
262,COMPLETE,-5.337,3,255.000,0.6,8,,0.460,750.0,6500.000,2.0,5.500000e-05,0.070,0.900,4,10,10,0.663,0.034,0.048,0.795,0.455,0.577,330.582
263,COMPLETE,4.554,8,300.000,0.6,8,,0.260,750.0,3750.000,2.0,5.000000e-05,0.080,0.200,4,10,0,0.554,0.417,4.154,0.473,0.454,0.599,1315.596
264,COMPLETE,4.710,8,180.000,0.6,3,,0.320,750.0,3500.000,2.0,5.000000e-05,0.120,0.000,4,10,0,0.710,0.238,1.892,0.580,0.533,0.556,1038.175
265,COMPLETE,-8.878,8,105.000,0.6,10,,0.180,750.0,6750.000,2.0,4.000000e-05,0.050,0.000,0,10,9,0.122,0.060,0.036,0.104,0.186,0.712,695.925
266,COMPLETE,2.458,7,105.000,0.6,6,,0.320,750.0,6000.000,2.0,1.500000e-05,0.110,0.600,2,10,0,0.458,0.096,0.538,0.375,0.338,0.668,763.695
267,COMPLETE,1.275,8,150.000,0.6,4,,0.540,750.0,6250.000,2.0,5.000000e-05,0.090,0.700,1,10,0,0.275,0.114,0.192,0.240,0.245,0.683,856.971
268,COMPLETE,6.838,3,210.000,0.6,8,,0.300,750.0,3750.000,2.0,1.750000e-05,0.140,0.300,6,10,0,0.838,0.125,1.185,0.700,0.613,0.598,711.415
269,COMPLETE,0.168,2,300.000,0.6,10,,0.180,750.0,6000.000,2.0,2.750000e-05,0.060,0.900,0,10,0,0.168,0.107,0.382,0.143,0.164,0.657,561.351
270,COMPLETE,-7.859,3,120.000,0.6,5,,0.440,750.0,3000.000,2.0,4.500000e-05,0.060,0.600,0,10,8,0.141,0.084,0.084,0.113,0.166,0.711,539.717
271,COMPLETE,-8.477,1,330.000,0.6,4,,0.480,750.0,7500.000,2.0,5.250000e-05,0.140,0.000,1,10,10,0.523,0.009,0.031,0.591,0.349,0.424,249.087
272,COMPLETE,-6.893,6,105.000,0.6,4,,0.400,750.0,6750.000,2.0,3.250000e-05,0.090,0.000,0,10,7,0.107,0.036,0.009,0.093,0.150,0.649,550.253
273,COMPLETE,-9.486,1,105.000,0.6,3,,0.520,750.0,3250.000,2.0,5.000000e-05,0.080,0.700,0,10,10,0.514,0.007,0.001,0.501,0.348,0.532,283.087
274,COMPLETE,1.302,4,225.000,0.6,3,,0.120,750.0,3250.000,2.0,1.000000e-05,0.070,0.900,1,10,0,0.302,0.210,2.278,0.254,0.271,0.603,851.354
275,COMPLETE,-7.319,6,120.000,0.6,10,,0.420,750.0,6750.000,2.0,5.250000e-05,0.140,0.400,2,10,10,0.681,0.034,0.003,0.557,0.615,0.528,487.185
276,COMPLETE,7.984,5,180.000,0.6,2,,0.560,750.0,5500.000,2.0,1.250000e-05,0.110,0.500,7,10,0,0.984,0.132,1.529,0.823,0.761,0.669,739.174
277,COMPLETE,7.880,4,270.000,0.6,3,,0.540,750.0,5500.000,2.0,1.250000e-05,0.100,0.400,7,10,0,0.880,0.179,2.270,0.761,0.645,0.544,819.580
278,COMPLETE,0.369,7,210.000,0.6,2,,0.540,750.0,6000.000,2.0,1.000000e-05,0.040,0.900,0,10,0,0.369,0.203,2.396,0.480,0.202,0.744,870.097
279,COMPLETE,-9.398,6,60.000,0.6,2,,0.320,750.0,3000.000,2.0,5.500000e-05,0.110,0.400,0,10,10,0.602,0.032,0.001,0.504,0.455,0.580,454.910
280,COMPLETE,-8.778,5,180.000,0.6,4,,0.480,750.0,6500.000,2.0,4.750000e-05,0.100,0.800,1,10,10,0.222,0.082,0.071,0.207,0.249,0.660,602.889
281,COMPLETE,-3.862,2,300.000,0.6,6,,0.340,750.0,7250.000,2.0,2.500000e-05,0.050,0.300,0,10,4,0.138,0.079,0.277,0.119,0.147,0.702,492.088
282,COMPLETE,1.354,7,195.000,0.6,7,,0.280,750.0,5250.000,2.0,2.250000e-05,0.090,0.400,1,10,0,0.354,0.208,1.753,0.293,0.257,0.566,951.824
283,COMPLETE,1.418,6,270.000,0.6,6,,0.300,750.0,3750.000,2.0,3.000000e-05,0.060,0.600,1,10,0,0.418,0.326,3.382,0.367,0.315,0.677,1094.989
284,COMPLETE,-1.866,4,135.000,0.6,11,,0.200,750.0,5750.000,2.0,2.750000e-05,0.090,0.600,0,10,2,0.134,0.069,0.087,0.114,0.202,0.638,604.687
285,COMPLETE,-9.575,4,105.000,0.6,5,,0.460,750.0,6000.000,2.0,4.250000e-05,0.060,0.200,0,10,10,0.425,0.011,0.001,0.419,0.346,0.468,416.521
286,COMPLETE,0.206,4,300.000,0.6,12,,0.600,750.0,5750.000,2.0,5.000000e-05,0.130,0.000,0,10,0,0.206,0.188,0.678,0.167,0.199,0.557,855.055
287,COMPLETE,-5.807,3,315.000,0.6,12,,0.220,750.0,6750.000,2.0,5.500000e-05,0.100,0.800,0,10,6,0.193,0.092,0.167,0.158,0.219,0.545,557.696
288,COMPLETE,-4.608,1,345.000,0.6,10,,0.600,750.0,3500.000,2.0,4.500000e-05,0.140,0.400,2,10,7,0.392,0.095,0.247,0.328,0.310,0.744,476.563
289,COMPLETE,0.205,1,315.000,0.6,10,,0.300,750.0,3750.000,2.0,2.250000e-05,0.100,0.400,0,10,0,0.205,0.089,0.440,0.164,0.230,0.680,489.768
290,COMPLETE,-9.804,2,150.000,0.6,2,,0.420,750.0,6750.000,2.0,2.000000e-05,0.140,0.300,0,10,10,0.196,0.018,0.007,0.183,0.201,0.616,337.081
291,COMPLETE,0.253,5,165.000,0.6,12,,0.280,750.0,3750.000,2.0,1.000000e-05,0.050,0.900,0,10,0,0.253,0.170,1.785,0.214,0.225,0.661,798.680
292,COMPLETE,-9.617,5,105.000,0.6,11,,0.220,750.0,5750.000,2.0,4.500000e-05,0.060,0.700,0,10,10,0.383,0.023,0.002,0.404,0.330,0.602,440.493
293,COMPLETE,-0.851,1,315.000,0.6,10,,0.140,750.0,3500.000,2.0,2.750000e-05,0.050,0.200,0,10,1,0.149,0.105,0.494,0.126,0.146,0.737,507.789
