point,parameter,parameter_value,is_baseline,group_kind,group,generation,runs,mean_directional_bias,mean_receiver_attention,mean_sender_transposition,mean_receiver_transposition,mean_min_transposition,mean_transposition_gap,mean_comb_tilt,mean_success,mean_payoff
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,35,95,0.827,0.860,0.214,0.214,0.214,0.000,0.195,0.463,2.293
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,36,95,0.825,0.862,0.214,0.214,0.214,0.000,0.194,0.463,2.306
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,37,95,0.826,0.861,0.213,0.213,0.213,0.000,0.197,0.462,2.298
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,38,95,0.831,0.858,0.215,0.215,0.215,0.000,0.192,0.463,2.316
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,39,95,0.832,0.856,0.211,0.211,0.211,0.000,0.185,0.464,2.317
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,40,95,0.833,0.858,0.206,0.206,0.206,0.000,0.185,0.463,2.319
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,41,95,0.834,0.856,0.207,0.207,0.207,0.000,0.187,0.464,2.313
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,42,95,0.833,0.856,0.211,0.211,0.211,0.000,0.189,0.463,2.313
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,43,95,0.831,0.855,0.213,0.213,0.213,0.000,0.190,0.462,2.312
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,44,95,0.835,0.854,0.212,0.212,0.212,0.000,0.191,0.461,2.299
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,45,95,0.840,0.851,0.206,0.206,0.206,0.000,0.190,0.461,2.300
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,46,95,0.842,0.851,0.205,0.205,0.205,0.000,0.193,0.461,2.310
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,47,95,0.841,0.853,0.203,0.203,0.203,0.000,0.193,0.460,2.310
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,48,95,0.840,0.852,0.208,0.208,0.208,0.000,0.193,0.460,2.303
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,49,95,0.836,0.851,0.208,0.208,0.208,0.000,0.193,0.460,2.302
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,50,95,0.834,0.852,0.209,0.209,0.209,0.000,0.194,0.460,2.290
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,51,95,0.832,0.856,0.212,0.212,0.212,0.000,0.190,0.460,2.293
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,52,95,0.832,0.857,0.213,0.213,0.213,0.000,0.189,0.463,2.316
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,53,95,0.830,0.859,0.211,0.211,0.211,0.000,0.183,0.463,2.309
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,54,95,0.830,0.861,0.207,0.207,0.207,0.000,0.182,0.464,2.325
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,55,95,0.832,0.860,0.207,0.207,0.207,0.000,0.187,0.463,2.310
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,56,95,0.830,0.862,0.208,0.208,0.208,0.000,0.184,0.464,2.325
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,57,95,0.833,0.861,0.207,0.207,0.207,0.000,0.184,0.463,2.327
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,58,95,0.836,0.859,0.207,0.207,0.207,0.000,0.184,0.462,2.316
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,59,95,0.838,0.856,0.207,0.207,0.207,0.000,0.182,0.464,2.331
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,60,95,0.838,0.857,0.206,0.206,0.206,0.000,0.181,0.464,2.331
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,61,95,0.835,0.858,0.209,0.209,0.209,0.000,0.179,0.463,2.323
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,62,95,0.834,0.860,0.209,0.209,0.209,0.000,0.183,0.462,2.325
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,63,95,0.834,0.862,0.208,0.208,0.208,0.000,0.183,0.461,2.316
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,64,95,0.833,0.863,0.211,0.211,0.211,0.000,0.184,0.460,2.302
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,65,95,0.835,0.864,0.207,0.207,0.207,0.000,0.182,0.463,2.328
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,66,95,0.837,0.860,0.204,0.204,0.204,0.000,0.185,0.463,2.336
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,67,95,0.842,0.857,0.207,0.207,0.207,0.000,0.184,0.462,2.327
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,68,95,0.842,0.857,0.206,0.206,0.206,0.000,0.183,0.462,2.312
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,69,95,0.841,0.856,0.205,0.205,0.205,0.000,0.185,0.462,2.318
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,70,95,0.839,0.859,0.205,0.205,0.205,0.000,0.187,0.462,2.323
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,71,95,0.839,0.860,0.207,0.207,0.207,0.000,0.192,0.462,2.326
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,72,95,0.839,0.859,0.208,0.208,0.208,0.000,0.191,0.462,2.308
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,73,95,0.843,0.857,0.212,0.212,0.212,0.000,0.188,0.463,2.314
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,74,95,0.840,0.858,0.209,0.209,0.209,0.000,0.187,0.462,2.316
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,75,95,0.839,0.855,0.209,0.209,0.209,0.000,0.186,0.461,2.303
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,76,95,0.841,0.856,0.204,0.204,0.204,0.000,0.190,0.463,2.326
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,77,95,0.840,0.857,0.204,0.204,0.204,0.000,0.190,0.464,2.331
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,78,95,0.838,0.859,0.204,0.204,0.204,0.000,0.189,0.464,2.324
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,79,95,0.836,0.859,0.208,0.208,0.208,0.000,0.188,0.466,2.340
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,80,95,0.841,0.862,0.205,0.205,0.205,0.000,0.187,0.465,2.340
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,81,95,0.839,0.861,0.206,0.206,0.206,0.000,0.186,0.465,2.335
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,82,95,0.840,0.863,0.204,0.204,0.204,0.000,0.185,0.465,2.331
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,83,95,0.842,0.861,0.203,0.203,0.203,0.000,0.186,0.466,2.340
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,84,95,0.841,0.859,0.204,0.204,0.204,0.000,0.188,0.465,2.336
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,85,95,0.840,0.858,0.205,0.205,0.205,0.000,0.186,0.464,2.334
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,86,95,0.839,0.860,0.204,0.204,0.204,0.000,0.187,0.462,2.321
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,87,95,0.840,0.864,0.201,0.201,0.201,0.000,0.189,0.463,2.338
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,88,95,0.838,0.864,0.204,0.204,0.204,0.000,0.194,0.463,2.329
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,89,95,0.839,0.861,0.206,0.206,0.206,0.000,0.193,0.462,2.327
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,90,95,0.834,0.862,0.209,0.209,0.209,0.000,0.192,0.462,2.314
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,91,95,0.835,0.864,0.211,0.211,0.211,0.000,0.190,0.464,2.327
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,92,95,0.835,0.864,0.209,0.209,0.209,0.000,0.189,0.463,2.324
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,93,95,0.835,0.866,0.211,0.211,0.211,0.000,0.189,0.462,2.322
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,94,95,0.835,0.864,0.211,0.211,0.211,0.000,0.188,0.462,2.332
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,95,95,0.831,0.865,0.208,0.208,0.208,0.000,0.193,0.461,2.318
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,96,95,0.829,0.862,0.211,0.211,0.211,0.000,0.193,0.460,2.302
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,97,95,0.829,0.864,0.208,0.208,0.208,0.000,0.189,0.460,2.308
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,98,95,0.829,0.866,0.207,0.207,0.207,0.000,0.193,0.460,2.309
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,99,95,0.832,0.864,0.208,0.208,0.208,0.000,0.193,0.460,2.313
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,100,95,0.834,0.863,0.205,0.205,0.205,0.000,0.195,0.461,2.314
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,101,95,0.832,0.860,0.210,0.210,0.210,0.000,0.193,0.460,2.312
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,102,95,0.830,0.860,0.211,0.211,0.211,0.000,0.193,0.461,2.307
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,103,95,0.832,0.858,0.208,0.208,0.208,0.000,0.197,0.460,2.302
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,104,95,0.833,0.856,0.207,0.207,0.207,0.000,0.198,0.461,2.316
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,105,95,0.837,0.854,0.205,0.205,0.205,0.000,0.198,0.462,2.316
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,106,95,0.835,0.854,0.203,0.203,0.203,0.000,0.199,0.463,2.316
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,107,95,0.837,0.854,0.199,0.199,0.199,0.000,0.198,0.464,2.338
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,108,95,0.839,0.856,0.200,0.200,0.200,0.000,0.199,0.462,2.330
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,109,95,0.840,0.852,0.204,0.204,0.204,0.000,0.198,0.461,2.319
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,110,95,0.841,0.855,0.201,0.201,0.201,0.000,0.197,0.462,2.332
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,111,95,0.842,0.856,0.201,0.201,0.201,0.000,0.199,0.462,2.330
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,112,95,0.840,0.853,0.202,0.202,0.202,0.000,0.204,0.462,2.334
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,113,95,0.838,0.853,0.206,0.206,0.206,0.000,0.207,0.461,2.331
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,114,95,0.834,0.853,0.210,0.210,0.210,0.000,0.209,0.460,2.314
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,115,95,0.837,0.856,0.210,0.210,0.210,0.000,0.207,0.462,2.338
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,116,95,0.838,0.858,0.205,0.205,0.205,0.000,0.208,0.463,2.338
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,117,95,0.838,0.856,0.207,0.207,0.207,0.000,0.210,0.463,2.339
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,118,95,0.842,0.857,0.212,0.212,0.212,0.000,0.209,0.463,2.347
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,119,95,0.841,0.860,0.215,0.215,0.215,0.000,0.213,0.464,2.351
food_site_count_5,food_site_count,5,false,comparison,unsuccessful,120,95,0.844,0.862,0.219,0.219,0.219,0.000,0.213,0.464,2.366
food_site_count_5,food_site_count,5,false,outcome,flat,0,80,0.074,0.125,0.000,0.000,0.000,0.000,0.000,0.108,0.034
food_site_count_5,food_site_count,5,false,outcome,flat,1,80,0.092,0.141,0.037,0.037,0.037,0.000,0.035,0.160,0.112
food_site_count_5,food_site_count,5,false,outcome,flat,2,80,0.123,0.158,0.059,0.059,0.059,0.000,0.063,0.209,0.261
food_site_count_5,food_site_count,5,false,outcome,flat,3,80,0.153,0.184,0.078,0.078,0.078,0.000,0.086,0.250,0.413
food_site_count_5,food_site_count,5,false,outcome,flat,4,80,0.184,0.211,0.095,0.095,0.095,0.000,0.106,0.282,0.554
food_site_count_5,food_site_count,5,false,outcome,flat,5,80,0.217,0.239,0.111,0.111,0.111,0.000,0.129,0.303,0.659
food_site_count_5,food_site_count,5,false,outcome,flat,6,80,0.258,0.275,0.125,0.125,0.125,0.000,0.150,0.320,0.757
food_site_count_5,food_site_count,5,false,outcome,flat,7,80,0.298,0.308,0.133,0.133,0.133,0.000,0.166,0.333,0.853
food_site_count_5,food_site_count,5,false,outcome,flat,8,80,0.341,0.353,0.146,0.146,0.146,0.000,0.185,0.346,0.963
food_site_count_5,food_site_count,5,false,outcome,flat,9,80,0.392,0.399,0.155,0.155,0.155,0.000,0.197,0.359,1.092
food_site_count_5,food_site_count,5,false,outcome,flat,10,80,0.441,0.450,0.162,0.162,0.162,0.000,0.209,0.370,1.213
food_site_count_5,food_site_count,5,false,outcome,flat,11,80,0.486,0.493,0.165,0.165,0.165,0.000,0.214,0.380,1.328
food_site_count_5,food_site_count,5,false,outcome,flat,12,80,0.527,0.540,0.168,0.168,0.168,0.000,0.220,0.387,1.418
food_site_count_5,food_site_count,5,false,outcome,flat,13,80,0.565,0.580,0.175,0.175,0.175,0.000,0.218,0.397,1.529
food_site_count_5,food_site_count,5,false,outcome,flat,14,80,0.596,0.621,0.177,0.177,0.177,0.000,0.216,0.406,1.628
food_site_count_5,food_site_count,5,false,outcome,flat,15,80,0.620,0.661,0.180,0.180,0.180,0.000,0.210,0.412,1.712
food_site_count_5,food_site_count,5,false,outcome,flat,16,80,0.642,0.694,0.188,0.188,0.188,0.000,0.212,0.418,1.779
food_site_count_5,food_site_count,5,false,outcome,flat,17,80,0.664,0.718,0.194,0.194,0.194,0.000,0.214,0.424,1.852
food_site_count_5,food_site_count,5,false,outcome,flat,18,80,0.680,0.746,0.198,0.198,0.198,0.000,0.214,0.431,1.915
food_site_count_5,food_site_count,5,false,outcome,flat,19,80,0.701,0.770,0.202,0.202,0.202,0.000,0.213,0.435,1.990
food_site_count_5,food_site_count,5,false,outcome,flat,20,80,0.718,0.789,0.204,0.204,0.204,0.000,0.214,0.439,2.044
food_site_count_5,food_site_count,5,false,outcome,flat,21,80,0.731,0.800,0.206,0.206,0.206,0.000,0.213,0.442,2.062
food_site_count_5,food_site_count,5,false,outcome,flat,22,80,0.754,0.811,0.205,0.205,0.205,0.000,0.210,0.446,2.127
food_site_count_5,food_site_count,5,false,outcome,flat,23,80,0.762,0.819,0.205,0.205,0.205,0.000,0.209,0.448,2.150
food_site_count_5,food_site_count,5,false,outcome,flat,24,80,0.775,0.828,0.209,0.209,0.209,0.000,0.205,0.450,2.156
food_site_count_5,food_site_count,5,false,outcome,flat,25,80,0.783,0.833,0.207,0.207,0.207,0.000,0.201,0.454,2.206
food_site_count_5,food_site_count,5,false,outcome,flat,26,80,0.791,0.834,0.213,0.213,0.213,0.000,0.200,0.454,2.201
food_site_count_5,food_site_count,5,false,outcome,flat,27,80,0.802,0.843,0.212,0.212,0.212,0.000,0.200,0.456,2.230
food_site_count_5,food_site_count,5,false,outcome,flat,28,80,0.810,0.848,0.205,0.205,0.205,0.000,0.201,0.458,2.263
food_site_count_5,food_site_count,5,false,outcome,flat,29,80,0.814,0.850,0.208,0.208,0.208,0.000,0.195,0.458,2.266
food_site_count_5,food_site_count,5,false,outcome,flat,30,80,0.816,0.850,0.212,0.212,0.212,0.000,0.197,0.458,2.262
food_site_count_5,food_site_count,5,false,outcome,flat,31,80,0.819,0.853,0.210,0.210,0.210,0.000,0.196,0.460,2.288
food_site_count_5,food_site_count,5,false,outcome,flat,32,80,0.823,0.856,0.208,0.208,0.208,0.000,0.197,0.462,2.295
food_site_count_5,food_site_count,5,false,outcome,flat,33,80,0.821,0.859,0.207,0.207,0.207,0.000,0.202,0.461,2.285
food_site_count_5,food_site_count,5,false,outcome,flat,34,80,0.821,0.861,0.209,0.209,0.209,0.000,0.203,0.461,2.291
food_site_count_5,food_site_count,5,false,outcome,flat,35,80,0.824,0.860,0.213,0.213,0.213,0.000,0.196,0.462,2.288
food_site_count_5,food_site_count,5,false,outcome,flat,36,80,0.823,0.860,0.212,0.212,0.212,0.000,0.195,0.463,2.303
food_site_count_5,food_site_count,5,false,outcome,flat,37,80,0.823,0.858,0.212,0.212,0.212,0.000,0.198,0.462,2.289
food_site_count_5,food_site_count,5,false,outcome,flat,38,80,0.829,0.856,0.215,0.215,0.215,0.000,0.193,0.464,2.316
food_site_count_5,food_site_count,5,false,outcome,flat,39,80,0.830,0.855,0.207,0.207,0.207,0.000,0.187,0.463,2.308
food_site_count_5,food_site_count,5,false,outcome,flat,40,80,0.832,0.857,0.202,0.202,0.202,0.000,0.188,0.463,2.315
food_site_count_5,food_site_count,5,false,outcome,flat,41,80,0.834,0.854,0.203,0.203,0.203,0.000,0.188,0.464,2.308
food_site_count_5,food_site_count,5,false,outcome,flat,42,80,0.833,0.854,0.207,0.207,0.207,0.000,0.190,0.464,2.325
food_site_count_5,food_site_count,5,false,outcome,flat,43,80,0.832,0.854,0.209,0.209,0.209,0.000,0.190,0.463,2.319
food_site_count_5,food_site_count,5,false,outcome,flat,44,80,0.835,0.853,0.209,0.209,0.209,0.000,0.190,0.461,2.297
food_site_count_5,food_site_count,5,false,outcome,flat,45,80,0.840,0.849,0.205,0.205,0.205,0.000,0.190,0.460,2.295
food_site_count_5,food_site_count,5,false,outcome,flat,46,80,0.843,0.849,0.205,0.205,0.205,0.000,0.192,0.460,2.304
food_site_count_5,food_site_count,5,false,outcome,flat,47,80,0.842,0.852,0.202,0.202,0.202,0.000,0.193,0.460,2.309
food_site_count_5,food_site_count,5,false,outcome,flat,48,80,0.840,0.851,0.207,0.207,0.207,0.000,0.192,0.461,2.305
food_site_count_5,food_site_count,5,false,outcome,flat,49,80,0.839,0.850,0.209,0.209,0.209,0.000,0.195,0.460,2.299
food_site_count_5,food_site_count,5,false,outcome,flat,50,80,0.837,0.852,0.207,0.207,0.207,0.000,0.195,0.461,2.298
food_site_count_5,food_site_count,5,false,outcome,flat,51,80,0.833,0.855,0.211,0.211,0.211,0.000,0.191,0.461,2.300
food_site_count_5,food_site_count,5,false,outcome,flat,52,80,0.832,0.856,0.212,0.212,0.212,0.000,0.190,0.464,2.318
food_site_count_5,food_site_count,5,false,outcome,flat,53,80,0.829,0.858,0.209,0.209,0.209,0.000,0.183,0.464,2.319
food_site_count_5,food_site_count,5,false,outcome,flat,54,80,0.830,0.859,0.205,0.205,0.205,0.000,0.181,0.465,2.326
food_site_count_5,food_site_count,5,false,outcome,flat,55,80,0.832,0.858,0.204,0.204,0.204,0.000,0.186,0.463,2.306
food_site_count_5,food_site_count,5,false,outcome,flat,56,80,0.831,0.860,0.205,0.205,0.205,0.000,0.181,0.464,2.324
food_site_count_5,food_site_count,5,false,outcome,flat,57,80,0.833,0.861,0.206,0.206,0.206,0.000,0.182,0.464,2.334
food_site_count_5,food_site_count,5,false,outcome,flat,58,80,0.836,0.861,0.206,0.206,0.206,0.000,0.184,0.462,2.321
food_site_count_5,food_site_count,5,false,outcome,flat,59,80,0.838,0.858,0.205,0.205,0.205,0.000,0.183,0.464,2.333
food_site_count_5,food_site_count,5,false,outcome,flat,60,80,0.838,0.858,0.205,0.205,0.205,0.000,0.181,0.464,2.339
food_site_count_5,food_site_count,5,false,outcome,flat,61,80,0.836,0.859,0.208,0.208,0.208,0.000,0.181,0.463,2.321
food_site_count_5,food_site_count,5,false,outcome,flat,62,80,0.836,0.861,0.207,0.207,0.207,0.000,0.184,0.462,2.329
food_site_count_5,food_site_count,5,false,outcome,flat,63,80,0.837,0.865,0.207,0.207,0.207,0.000,0.185,0.461,2.319
food_site_count_5,food_site_count,5,false,outcome,flat,64,80,0.835,0.865,0.209,0.209,0.209,0.000,0.184,0.460,2.306
food_site_count_5,food_site_count,5,false,outcome,flat,65,80,0.838,0.865,0.206,0.206,0.206,0.000,0.183,0.463,2.328
food_site_count_5,food_site_count,5,false,outcome,flat,66,80,0.839,0.862,0.203,0.203,0.203,0.000,0.186,0.464,2.340
food_site_count_5,food_site_count,5,false,outcome,flat,67,80,0.844,0.858,0.206,0.206,0.206,0.000,0.185,0.464,2.336
food_site_count_5,food_site_count,5,false,outcome,flat,68,80,0.843,0.859,0.207,0.207,0.207,0.000,0.182,0.463,2.320
food_site_count_5,food_site_count,5,false,outcome,flat,69,80,0.844,0.858,0.206,0.206,0.206,0.000,0.184,0.463,2.328
food_site_count_5,food_site_count,5,false,outcome,flat,70,80,0.843,0.859,0.207,0.207,0.207,0.000,0.187,0.463,2.324
food_site_count_5,food_site_count,5,false,outcome,flat,71,80,0.840,0.861,0.209,0.209,0.209,0.000,0.193,0.463,2.326
food_site_count_5,food_site_count,5,false,outcome,flat,72,80,0.839,0.858,0.209,0.209,0.209,0.000,0.191,0.462,2.307
food_site_count_5,food_site_count,5,false,outcome,flat,73,80,0.842,0.858,0.213,0.213,0.213,0.000,0.188,0.463,2.315
food_site_count_5,food_site_count,5,false,outcome,flat,74,80,0.838,0.860,0.210,0.210,0.210,0.000,0.186,0.463,2.316
food_site_count_5,food_site_count,5,false,outcome,flat,75,80,0.838,0.856,0.211,0.211,0.211,0.000,0.185,0.462,2.302
food_site_count_5,food_site_count,5,false,outcome,flat,76,80,0.840,0.855,0.205,0.205,0.205,0.000,0.189,0.464,2.325
food_site_count_5,food_site_count,5,false,outcome,flat,77,80,0.840,0.858,0.207,0.207,0.207,0.000,0.188,0.464,2.329
food_site_count_5,food_site_count,5,false,outcome,flat,78,80,0.837,0.860,0.207,0.207,0.207,0.000,0.187,0.464,2.320
food_site_count_5,food_site_count,5,false,outcome,flat,79,80,0.836,0.860,0.213,0.213,0.213,0.000,0.186,0.465,2.336
food_site_count_5,food_site_count,5,false,outcome,flat,80,80,0.840,0.863,0.207,0.207,0.207,0.000,0.186,0.465,2.336
food_site_count_5,food_site_count,5,false,outcome,flat,81,80,0.837,0.863,0.209,0.209,0.209,0.000,0.186,0.465,2.329
food_site_count_5,food_site_count,5,false,outcome,flat,82,80,0.837,0.865,0.207,0.207,0.207,0.000,0.184,0.465,2.329
food_site_count_5,food_site_count,5,false,outcome,flat,83,80,0.838,0.863,0.206,0.206,0.206,0.000,0.187,0.466,2.333
food_site_count_5,food_site_count,5,false,outcome,flat,84,80,0.837,0.860,0.206,0.206,0.206,0.000,0.190,0.465,2.329
food_site_count_5,food_site_count,5,false,outcome,flat,85,80,0.837,0.859,0.208,0.208,0.208,0.000,0.185,0.464,2.330
food_site_count_5,food_site_count,5,false,outcome,flat,86,80,0.837,0.862,0.206,0.206,0.206,0.000,0.185,0.463,2.325
food_site_count_5,food_site_count,5,false,outcome,flat,87,80,0.838,0.868,0.204,0.204,0.204,0.000,0.189,0.463,2.336
food_site_count_5,food_site_count,5,false,outcome,flat,88,80,0.836,0.867,0.206,0.206,0.206,0.000,0.195,0.463,2.332
food_site_count_5,food_site_count,5,false,outcome,flat,89,80,0.836,0.863,0.207,0.207,0.207,0.000,0.194,0.462,2.319
food_site_count_5,food_site_count,5,false,outcome,flat,90,80,0.831,0.865,0.208,0.208,0.208,0.000,0.192,0.463,2.325
food_site_count_5,food_site_count,5,false,outcome,flat,91,80,0.832,0.865,0.211,0.211,0.211,0.000,0.191,0.464,2.329
food_site_count_5,food_site_count,5,false,outcome,flat,92,80,0.835,0.865,0.209,0.209,0.209,0.000,0.189,0.464,2.322
food_site_count_5,food_site_count,5,false,outcome,flat,93,80,0.836,0.866,0.211,0.211,0.211,0.000,0.189,0.463,2.323
food_site_count_5,food_site_count,5,false,outcome,flat,94,80,0.836,0.863,0.212,0.212,0.212,0.000,0.188,0.464,2.337
food_site_count_5,food_site_count,5,false,outcome,flat,95,80,0.832,0.864,0.210,0.210,0.210,0.000,0.194,0.463,2.322
food_site_count_5,food_site_count,5,false,outcome,flat,96,80,0.832,0.861,0.213,0.213,0.213,0.000,0.193,0.462,2.311
food_site_count_5,food_site_count,5,false,outcome,flat,97,80,0.830,0.862,0.209,0.209,0.209,0.000,0.190,0.462,2.313
food_site_count_5,food_site_count,5,false,outcome,flat,98,80,0.829,0.864,0.208,0.208,0.208,0.000,0.195,0.461,2.309
food_site_count_5,food_site_count,5,false,outcome,flat,99,80,0.832,0.862,0.208,0.208,0.208,0.000,0.195,0.460,2.311
food_site_count_5,food_site_count,5,false,outcome,flat,100,80,0.833,0.861,0.204,0.204,0.204,0.000,0.196,0.460,2.309
food_site_count_5,food_site_count,5,false,outcome,flat,101,80,0.830,0.859,0.209,0.209,0.209,0.000,0.196,0.459,2.297
food_site_count_5,food_site_count,5,false,outcome,flat,102,80,0.827,0.859,0.210,0.210,0.210,0.000,0.194,0.460,2.301
food_site_count_5,food_site_count,5,false,outcome,flat,103,80,0.828,0.858,0.207,0.207,0.207,0.000,0.198,0.459,2.295
food_site_count_5,food_site_count,5,false,outcome,flat,104,80,0.831,0.855,0.206,0.206,0.206,0.000,0.198,0.460,2.308
food_site_count_5,food_site_count,5,false,outcome,flat,105,80,0.835,0.852,0.203,0.203,0.203,0.000,0.197,0.461,2.308
food_site_count_5,food_site_count,5,false,outcome,flat,106,80,0.834,0.854,0.199,0.199,0.199,0.000,0.200,0.462,2.308
food_site_count_5,food_site_count,5,false,outcome,flat,107,80,0.836,0.855,0.195,0.195,0.195,0.000,0.197,0.463,2.337
food_site_count_5,food_site_count,5,false,outcome,flat,108,80,0.837,0.855,0.195,0.195,0.195,0.000,0.198,0.461,2.319
food_site_count_5,food_site_count,5,false,outcome,flat,109,80,0.839,0.852,0.198,0.198,0.198,0.000,0.194,0.460,2.314
food_site_count_5,food_site_count,5,false,outcome,flat,110,80,0.841,0.855,0.192,0.192,0.192,0.000,0.193,0.461,2.323
food_site_count_5,food_site_count,5,false,outcome,flat,111,80,0.841,0.856,0.191,0.191,0.191,0.000,0.194,0.462,2.320
food_site_count_5,food_site_count,5,false,outcome,flat,112,80,0.839,0.854,0.192,0.192,0.192,0.000,0.198,0.461,2.315
food_site_count_5,food_site_count,5,false,outcome,flat,113,80,0.839,0.854,0.195,0.195,0.195,0.000,0.201,0.461,2.322
food_site_count_5,food_site_count,5,false,outcome,flat,114,80,0.833,0.854,0.197,0.197,0.197,0.000,0.198,0.460,2.303
food_site_count_5,food_site_count,5,false,outcome,flat,115,80,0.837,0.860,0.197,0.197,0.197,0.000,0.198,0.462,2.326
food_site_count_5,food_site_count,5,false,outcome,flat,116,80,0.839,0.862,0.189,0.189,0.189,0.000,0.198,0.463,2.328
food_site_count_5,food_site_count,5,false,outcome,flat,117,80,0.839,0.859,0.188,0.188,0.188,0.000,0.199,0.463,2.334
food_site_count_5,food_site_count,5,false,outcome,flat,118,80,0.843,0.860,0.189,0.189,0.189,0.000,0.199,0.463,2.330
food_site_count_5,food_site_count,5,false,outcome,flat,119,80,0.842,0.861,0.188,0.188,0.188,0.000,0.200,0.463,2.330
food_site_count_5,food_site_count,5,false,outcome,flat,120,80,0.844,0.863,0.191,0.191,0.191,0.000,0.198,0.464,2.346
food_site_count_5,food_site_count,5,false,outcome,gravity_without_vertical,0,3,0.081,0.124,0.000,0.000,0.000,0.000,0.000,0.107,0.047
