number,state,value,seed,food_site_count,food_site_radius,food_site_capacity,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_dance_propensity
652,COMPLETE,8.936,106,8,270.000,4,0.400,7250.000,1.750000e-05,0.100,1.000,true,false,1.000,0.269,3.097,0.821,0.806,0.806,0.806,0.607
652,COMPLETE,8.936,107,8,270.000,4,0.400,7250.000,1.750000e-05,0.100,1.000,true,false,1.000,0.267,3.148,0.825,0.826,0.826,0.826,0.436
652,COMPLETE,8.936,108,8,270.000,4,0.400,7250.000,1.750000e-05,0.100,1.000,true,false,1.000,0.252,2.862,0.822,0.747,0.747,0.747,0.710
652,COMPLETE,8.936,109,8,270.000,4,0.400,7250.000,1.750000e-05,0.100,1.000,false,false,0.895,0.267,2.994,0.716,0.829,0.829,0.829,0.561
653,COMPLETE,0.187,100,2,270.000,4,0.360,7250.000,1.500000e-05,0.090,1.000,false,false,0.109,0.080,0.391,0.087,0.255,0.255,0.255,0.457
653,COMPLETE,0.187,101,2,270.000,4,0.360,7250.000,1.500000e-05,0.090,1.000,false,false,0.136,0.075,0.346,0.109,0.296,0.296,0.296,0.771
653,COMPLETE,0.187,102,2,270.000,4,0.360,7250.000,1.500000e-05,0.090,1.000,false,false,0.226,0.085,0.404,0.181,0.176,0.176,0.176,0.567
653,COMPLETE,0.187,103,2,270.000,4,0.360,7250.000,1.500000e-05,0.090,1.000,false,false,0.169,0.080,0.333,0.135,0.187,0.187,0.187,0.463
653,COMPLETE,0.187,104,2,270.000,4,0.360,7250.000,1.500000e-05,0.090,1.000,false,false,0.184,0.098,0.432,0.147,0.281,0.281,0.281,0.602
653,COMPLETE,0.187,105,2,270.000,4,0.360,7250.000,1.500000e-05,0.090,1.000,false,false,0.169,0.090,0.438,0.135,0.172,0.172,0.172,0.799
653,COMPLETE,0.187,106,2,270.000,4,0.360,7250.000,1.500000e-05,0.090,1.000,false,false,0.185,0.094,0.353,0.148,0.174,0.174,0.174,0.500
653,COMPLETE,0.187,107,2,270.000,4,0.360,7250.000,1.500000e-05,0.090,1.000,false,false,0.269,0.086,0.409,0.264,0.134,0.134,0.134,0.589
653,COMPLETE,0.187,108,2,270.000,4,0.360,7250.000,1.500000e-05,0.090,1.000,false,false,0.201,0.097,0.439,0.160,0.135,0.135,0.135,0.829
653,COMPLETE,0.187,109,2,270.000,4,0.360,7250.000,1.500000e-05,0.090,1.000,false,false,0.224,0.093,0.402,0.179,0.270,0.270,0.270,0.550
654,COMPLETE,1.319,100,2,270.000,4,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.189,0.111,0.746,0.151,0.305,0.305,0.305,0.721
654,COMPLETE,1.319,101,2,270.000,4,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.310,0.104,0.707,0.248,0.215,0.215,0.215,0.421
654,COMPLETE,1.319,102,2,270.000,4,0.340,5250.000,1.500000e-05,0.100,1.000,true,false,1.000,0.109,0.894,0.870,0.849,0.849,0.849,0.511
654,COMPLETE,1.319,103,2,270.000,4,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.208,0.114,0.772,0.166,0.188,0.188,0.188,0.612
654,COMPLETE,1.319,104,2,270.000,4,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.205,0.099,0.650,0.164,0.172,0.172,0.172,0.697
654,COMPLETE,1.319,105,2,270.000,4,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.220,0.106,0.730,0.176,0.279,0.279,0.279,0.683
654,COMPLETE,1.319,106,2,270.000,4,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.317,0.106,0.747,0.267,0.159,0.159,0.159,0.673
654,COMPLETE,1.319,107,2,270.000,4,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.277,0.108,0.771,0.260,0.138,0.138,0.138,0.478
654,COMPLETE,1.319,108,2,270.000,4,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.234,0.102,0.664,0.187,0.291,0.291,0.291,0.752
654,COMPLETE,1.319,109,2,270.000,4,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.231,0.106,0.725,0.185,0.134,0.134,0.134,0.634
655,COMPLETE,1.353,100,2,270.000,9,0.340,5000.000,1.500000e-05,0.090,1.000,false,false,0.307,0.118,0.865,0.246,0.202,0.202,0.202,0.760
655,COMPLETE,1.353,101,2,270.000,9,0.340,5000.000,1.500000e-05,0.090,1.000,false,false,0.601,0.122,1.007,0.481,0.451,0.451,0.451,0.811
655,COMPLETE,1.353,102,2,270.000,9,0.340,5000.000,1.500000e-05,0.090,1.000,false,false,0.235,0.111,0.823,0.188,0.217,0.217,0.217,0.297
655,COMPLETE,1.353,103,2,270.000,9,0.340,5000.000,1.500000e-05,0.090,1.000,false,false,0.199,0.118,0.888,0.160,0.183,0.183,0.183,0.397
655,COMPLETE,1.353,104,2,270.000,9,0.340,5000.000,1.500000e-05,0.090,1.000,false,false,0.213,0.121,0.924,0.170,0.229,0.229,0.229,0.722
655,COMPLETE,1.353,105,2,270.000,9,0.340,5000.000,1.500000e-05,0.090,1.000,true,false,1.000,0.115,1.031,0.910,0.854,0.854,0.854,0.675
655,COMPLETE,1.353,106,2,270.000,9,0.340,5000.000,1.500000e-05,0.090,1.000,false,false,0.246,0.120,0.899,0.197,0.213,0.213,0.213,0.516
655,COMPLETE,1.353,107,2,270.000,9,0.340,5000.000,1.500000e-05,0.090,1.000,false,false,0.221,0.121,0.920,0.177,0.169,0.169,0.169,0.861
655,COMPLETE,1.353,108,2,270.000,9,0.340,5000.000,1.500000e-05,0.090,1.000,false,false,0.315,0.111,0.815,0.252,0.264,0.264,0.264,0.623
655,COMPLETE,1.353,109,2,270.000,9,0.340,5000.000,1.500000e-05,0.090,1.000,false,false,0.196,0.122,0.924,0.157,0.237,0.237,0.237,0.628
656,COMPLETE,1.270,100,2,315.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.200,0.114,0.731,0.160,0.344,0.344,0.344,0.425
656,COMPLETE,1.270,101,2,315.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.159,0.128,0.830,0.128,0.280,0.280,0.280,0.463
656,COMPLETE,1.270,102,2,315.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.190,0.122,0.774,0.152,0.286,0.286,0.286,0.616
656,COMPLETE,1.270,103,2,315.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.158,0.127,0.812,0.126,0.216,0.216,0.216,0.365
656,COMPLETE,1.270,104,2,315.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.138,0.108,0.673,0.111,0.251,0.251,0.251,0.455
656,COMPLETE,1.270,105,2,315.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.144,0.117,0.763,0.115,0.169,0.169,0.169,0.500
656,COMPLETE,1.270,106,2,315.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.302,0.115,0.789,0.322,0.151,0.151,0.151,0.575
656,COMPLETE,1.270,107,2,315.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.195,0.122,0.787,0.156,0.173,0.173,0.173,0.724
656,COMPLETE,1.270,108,2,315.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.210,0.122,0.817,0.168,0.156,0.156,0.156,0.644
656,COMPLETE,1.270,109,2,315.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,true,false,1.000,0.113,0.865,0.889,0.840,0.840,0.840,0.616
657,COMPLETE,0.234,100,2,330.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.345,0.120,0.880,0.276,0.238,0.238,0.238,0.711
657,COMPLETE,0.234,101,2,330.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.175,0.137,0.960,0.140,0.198,0.198,0.198,0.467
657,COMPLETE,0.234,102,2,330.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.254,0.135,0.904,0.203,0.149,0.149,0.149,0.604
657,COMPLETE,0.234,103,2,330.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.231,0.128,0.846,0.185,0.189,0.189,0.189,0.539
657,COMPLETE,0.234,104,2,330.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.287,0.111,0.741,0.229,0.167,0.167,0.167,0.826
657,COMPLETE,0.234,105,2,330.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.183,0.131,0.873,0.146,0.231,0.231,0.231,0.408
657,COMPLETE,0.234,106,2,330.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.252,0.136,0.948,0.201,0.246,0.246,0.246,0.610
657,COMPLETE,0.234,107,2,330.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.223,0.120,0.787,0.179,0.129,0.129,0.129,0.759
657,COMPLETE,0.234,108,2,330.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.177,0.124,0.766,0.141,0.217,0.217,0.217,0.526
657,COMPLETE,0.234,109,2,330.000,4,0.340,6500.000,1.500000e-05,0.090,1.000,false,false,0.218,0.128,0.852,0.174,0.216,0.216,0.216,0.569
658,COMPLETE,4.666,100,7,270.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.372,0.312,3.445,0.328,0.186,0.186,0.186,0.718
658,COMPLETE,4.666,101,7,270.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,true,false,1.000,0.311,4.021,0.826,0.888,0.888,0.888,0.368
658,COMPLETE,4.666,102,7,270.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.339,0.324,3.523,0.271,0.318,0.318,0.318,0.868
658,COMPLETE,4.666,103,7,270.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,true,false,1.000,0.328,4.313,0.903,0.904,0.904,0.904,0.292
658,COMPLETE,4.666,104,7,270.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,true,false,1.000,0.294,3.839,0.870,0.859,0.859,0.859,0.700
658,COMPLETE,4.666,105,7,270.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,true,false,1.000,0.290,3.648,0.837,0.829,0.829,0.829,0.479
658,COMPLETE,4.666,106,7,270.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.975,0.278,3.428,0.780,0.516,0.516,0.516,0.793
658,COMPLETE,4.666,107,7,270.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.290,0.324,3.506,0.232,0.172,0.172,0.172,0.562
658,COMPLETE,4.666,108,7,270.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.302,0.316,3.388,0.241,0.260,0.260,0.260,0.551
658,COMPLETE,4.666,109,7,270.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.386,0.292,3.257,0.407,0.193,0.193,0.193,0.602
659,COMPLETE,-0.801,100,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.261,0.082,0.388,0.209,0.216,0.216,0.216,0.755
659,COMPLETE,-0.801,101,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.147,0.070,0.363,0.117,0.272,0.272,0.272,0.779
659,COMPLETE,-0.801,102,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.262,0.081,0.450,0.209,0.166,0.166,0.166,0.699
659,COMPLETE,-0.801,103,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.200,0.077,0.402,0.160,0.192,0.192,0.192,0.694
659,COMPLETE,-0.801,104,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.235,0.079,0.332,0.188,0.153,0.153,0.153,0.393
659,COMPLETE,-0.801,105,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.163,0.083,0.417,0.130,0.101,0.101,0.101,0.833
659,COMPLETE,-0.801,106,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,true,0.159,0.086,0.436,0.127,0.140,0.140,0.140,0.487
659,COMPLETE,-0.801,107,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.178,0.072,0.302,0.143,0.190,0.190,0.190,0.747
659,COMPLETE,-0.801,108,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.164,0.077,0.426,0.131,0.185,0.185,0.185,0.743
659,COMPLETE,-0.801,109,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.224,0.080,0.383,0.223,0.112,0.112,0.112,0.587
660,COMPLETE,-0.801,100,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.261,0.082,0.388,0.209,0.216,0.216,0.216,0.755
660,COMPLETE,-0.801,101,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.147,0.070,0.363,0.117,0.272,0.272,0.272,0.779
660,COMPLETE,-0.801,102,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.262,0.081,0.450,0.209,0.166,0.166,0.166,0.699
660,COMPLETE,-0.801,103,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.200,0.077,0.402,0.160,0.192,0.192,0.192,0.694
660,COMPLETE,-0.801,104,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.235,0.079,0.332,0.188,0.153,0.153,0.153,0.393
660,COMPLETE,-0.801,105,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.163,0.083,0.417,0.130,0.101,0.101,0.101,0.833
660,COMPLETE,-0.801,106,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,true,0.159,0.086,0.436,0.127,0.140,0.140,0.140,0.487
660,COMPLETE,-0.801,107,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.178,0.072,0.302,0.143,0.190,0.190,0.190,0.747
660,COMPLETE,-0.801,108,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.164,0.077,0.426,0.131,0.185,0.185,0.185,0.743
660,COMPLETE,-0.801,109,1,315.000,9,0.340,5250.000,1.500000e-05,0.050,1.000,false,false,0.224,0.080,0.383,0.223,0.112,0.112,0.112,0.587
661,COMPLETE,-8.712,100,1,315.000,4,0.340,6500.000,1.750000e-05,0.090,1.000,false,true,0.188,0.041,0.123,0.151,0.335,0.335,0.335,0.306
661,COMPLETE,-8.712,101,1,315.000,4,0.340,6500.000,1.750000e-05,0.090,1.000,false,true,0.168,0.055,0.156,0.135,0.134,0.134,0.134,0.640
661,COMPLETE,-8.712,102,1,315.000,4,0.340,6500.000,1.750000e-05,0.090,1.000,false,true,0.108,0.048,0.163,0.087,0.293,0.293,0.293,0.538
661,COMPLETE,-8.712,103,1,315.000,4,0.340,6500.000,1.750000e-05,0.090,1.000,true,true,1.000,0.046,0.199,0.861,0.866,0.866,0.866,0.676
661,COMPLETE,-8.712,104,1,315.000,4,0.340,6500.000,1.750000e-05,0.090,1.000,false,true,0.171,0.047,0.106,0.137,0.360,0.360,0.360,0.546
661,COMPLETE,-8.712,105,1,315.000,4,0.340,6500.000,1.750000e-05,0.090,1.000,false,true,0.299,0.046,0.156,0.262,0.149,0.149,0.149,0.760
661,COMPLETE,-8.712,106,1,315.000,4,0.340,6500.000,1.750000e-05,0.090,1.000,false,true,0.340,0.042,0.139,0.272,0.185,0.185,0.185,0.402
661,COMPLETE,-8.712,107,1,315.000,4,0.340,6500.000,1.750000e-05,0.090,1.000,false,true,0.143,0.055,0.129,0.114,0.221,0.221,0.221,0.752
661,COMPLETE,-8.712,108,1,315.000,4,0.340,6500.000,1.750000e-05,0.090,1.000,false,true,0.162,0.054,0.135,0.129,0.161,0.161,0.161,0.453
661,COMPLETE,-8.712,109,1,315.000,4,0.340,6500.000,1.750000e-05,0.090,1.000,false,true,0.300,0.042,0.106,0.240,0.177,0.177,0.177,0.657
662,COMPLETE,-9.826,100,1,270.000,9,0.340,6500.000,1.500000e-05,0.090,1.000,false,true,0.183,0.042,0.094,0.147,0.188,0.188,0.188,0.475
662,COMPLETE,-9.826,101,1,270.000,9,0.340,6500.000,1.500000e-05,0.090,1.000,false,true,0.098,0.045,0.078,0.079,0.306,0.306,0.306,0.670
662,COMPLETE,-9.826,102,1,270.000,9,0.340,6500.000,1.500000e-05,0.090,1.000,false,true,0.174,0.038,0.087,0.139,0.458,0.458,0.458,0.704
662,COMPLETE,-9.826,103,1,270.000,9,0.340,6500.000,1.500000e-05,0.090,1.000,false,true,0.171,0.039,0.113,0.137,0.140,0.140,0.140,0.724
662,COMPLETE,-9.826,104,1,270.000,9,0.340,6500.000,1.500000e-05,0.090,1.000,false,true,0.205,0.024,0.071,0.164,0.148,0.148,0.148,0.873
662,COMPLETE,-9.826,105,1,270.000,9,0.340,6500.000,1.500000e-05,0.090,1.000,false,true,0.158,0.031,0.077,0.126,0.232,0.232,0.232,0.715
662,COMPLETE,-9.826,106,1,270.000,9,0.340,6500.000,1.500000e-05,0.090,1.000,false,true,0.125,0.036,0.096,0.100,0.266,0.266,0.266,0.712
662,COMPLETE,-9.826,107,1,270.000,9,0.340,6500.000,1.500000e-05,0.090,1.000,false,true,0.214,0.034,0.085,0.171,0.267,0.267,0.267,0.618
662,COMPLETE,-9.826,108,1,270.000,9,0.340,6500.000,1.500000e-05,0.090,1.000,false,true,0.207,0.037,0.084,0.166,0.126,0.126,0.126,0.455
662,COMPLETE,-9.826,109,1,270.000,9,0.340,6500.000,1.500000e-05,0.090,1.000,false,true,0.206,0.045,0.101,0.165,0.198,0.198,0.198,0.578
663,COMPLETE,-1.801,100,1,315.000,9,0.340,5250.000,1.500000e-05,0.090,1.000,false,false,0.283,0.067,0.306,0.257,0.141,0.141,0.141,0.510
663,COMPLETE,-1.801,101,1,315.000,9,0.340,5250.000,1.500000e-05,0.090,1.000,false,false,0.168,0.077,0.328,0.134,0.188,0.188,0.188,0.301
663,COMPLETE,-1.801,102,1,315.000,9,0.340,5250.000,1.500000e-05,0.090,1.000,false,false,0.202,0.075,0.388,0.162,0.267,0.267,0.267,0.766
663,COMPLETE,-1.801,103,1,315.000,9,0.340,5250.000,1.500000e-05,0.090,1.000,false,false,0.171,0.072,0.352,0.137,0.118,0.118,0.118,0.734
663,COMPLETE,-1.801,104,1,315.000,9,0.340,5250.000,1.500000e-05,0.090,1.000,false,true,0.209,0.075,0.350,0.167,0.178,0.178,0.178,0.680
663,COMPLETE,-1.801,105,1,315.000,9,0.340,5250.000,1.500000e-05,0.090,1.000,false,false,0.155,0.075,0.401,0.124,0.299,0.299,0.299,0.817
663,COMPLETE,-1.801,106,1,315.000,9,0.340,5250.000,1.500000e-05,0.090,1.000,false,false,0.216,0.065,0.368,0.173,0.223,0.223,0.223,0.489
663,COMPLETE,-1.801,107,1,315.000,9,0.340,5250.000,1.500000e-05,0.090,1.000,false,false,0.230,0.063,0.300,0.184,0.182,0.182,0.182,0.660
663,COMPLETE,-1.801,108,1,315.000,9,0.340,5250.000,1.500000e-05,0.090,1.000,false,true,0.181,0.068,0.271,0.145,0.237,0.237,0.237,0.555
663,COMPLETE,-1.801,109,1,315.000,9,0.340,5250.000,1.500000e-05,0.090,1.000,false,false,0.176,0.077,0.333,0.140,0.268,0.268,0.268,0.534
664,COMPLETE,0.235,100,1,315.000,9,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.184,0.075,0.326,0.147,0.213,0.213,0.213,0.575
664,COMPLETE,0.235,101,1,315.000,9,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.270,0.066,0.316,0.247,0.135,0.135,0.135,0.322
664,COMPLETE,0.235,102,1,315.000,9,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.236,0.067,0.272,0.189,0.173,0.173,0.173,0.810
664,COMPLETE,0.235,103,1,315.000,9,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.201,0.080,0.405,0.161,0.225,0.225,0.225,0.764
664,COMPLETE,0.235,104,1,315.000,9,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.249,0.077,0.371,0.199,0.261,0.261,0.261,0.667
664,COMPLETE,0.235,105,1,315.000,9,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.272,0.068,0.306,0.217,0.185,0.185,0.185,0.348
664,COMPLETE,0.235,106,1,315.000,9,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.194,0.078,0.410,0.155,0.237,0.237,0.237,0.663
664,COMPLETE,0.235,107,1,315.000,9,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.256,0.074,0.327,0.205,0.241,0.241,0.241,0.632
664,COMPLETE,0.235,108,1,315.000,9,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.254,0.056,0.239,0.203,0.155,0.155,0.155,0.731
664,COMPLETE,0.235,109,1,315.000,9,0.340,5250.000,1.500000e-05,0.100,1.000,false,false,0.238,0.075,0.318,0.190,0.329,0.329,0.329,0.880
665,COMPLETE,-7.729,100,1,270.000,9,0.340,5500.000,1.500000e-05,0.100,1.000,false,true,0.252,0.059,0.177,0.202,0.228,0.228,0.228,0.771
665,COMPLETE,-7.729,101,1,270.000,9,0.340,5500.000,1.500000e-05,0.100,1.000,false,true,0.137,0.052,0.190,0.109,0.291,0.291,0.291,0.633
665,COMPLETE,-7.729,102,1,270.000,9,0.340,5500.000,1.500000e-05,0.100,1.000,false,true,0.192,0.060,0.188,0.154,0.228,0.228,0.228,0.277
665,COMPLETE,-7.729,103,1,270.000,9,0.340,5500.000,1.500000e-05,0.100,1.000,false,true,0.179,0.055,0.174,0.143,0.349,0.349,0.349,0.593
665,COMPLETE,-7.729,104,1,270.000,9,0.340,5500.000,1.500000e-05,0.100,1.000,true,true,1.000,0.049,0.210,0.924,0.901,0.901,0.901,0.878
665,COMPLETE,-7.729,105,1,270.000,9,0.340,5500.000,1.500000e-05,0.100,1.000,false,true,0.187,0.045,0.130,0.150,0.147,0.147,0.147,0.384
665,COMPLETE,-7.729,106,1,270.000,9,0.340,5500.000,1.500000e-05,0.100,1.000,false,true,0.195,0.045,0.106,0.213,0.098,0.098,0.098,0.889
665,COMPLETE,-7.729,107,1,270.000,9,0.340,5500.000,1.500000e-05,0.100,1.000,false,true,0.171,0.056,0.190,0.137,0.395,0.395,0.395,0.576
665,COMPLETE,-7.729,108,1,270.000,9,0.340,5500.000,1.500000e-05,0.100,1.000,false,false,0.177,0.050,0.172,0.142,0.292,0.292,0.292,0.830
665,COMPLETE,-7.729,109,1,270.000,9,0.340,5500.000,1.500000e-05,0.100,1.000,false,true,0.221,0.050,0.168,0.177,0.196,0.196,0.196,0.364
666,COMPLETE,0.167,100,2,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,false,0.109,0.115,0.666,0.087,0.286,0.385,0.286,0.864
666,COMPLETE,0.167,101,2,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,false,0.165,0.120,0.610,0.132,0.377,0.326,0.326,0.767
666,COMPLETE,0.167,102,2,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,false,0.214,0.123,0.668,0.171,0.173,0.170,0.170,0.846
666,COMPLETE,0.167,103,2,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,false,0.120,0.118,0.661,0.096,0.186,0.153,0.153,0.691
666,COMPLETE,0.167,104,2,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,false,0.130,0.117,0.706,0.104,0.323,0.347,0.323,0.768
666,COMPLETE,0.167,105,2,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,false,0.177,0.118,0.613,0.141,0.198,0.169,0.169,0.741
666,COMPLETE,0.167,106,2,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,false,0.208,0.114,0.684,0.233,0.108,0.104,0.104,0.724
666,COMPLETE,0.167,107,2,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,false,0.147,0.130,0.730,0.117,0.260,0.289,0.260,0.555
666,COMPLETE,0.167,108,2,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,false,0.245,0.126,0.629,0.196,0.161,0.204,0.161,0.690
666,COMPLETE,0.167,109,2,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,false,0.152,0.130,0.735,0.122,0.292,0.199,0.199,0.623
667,COMPLETE,-1.782,100,1,315.000,4,0.340,5250.000,1.500000e-05,0.120,1.000,false,false,0.233,0.072,0.342,0.186,0.208,0.208,0.208,0.734
667,COMPLETE,-1.782,101,1,315.000,4,0.340,5250.000,1.500000e-05,0.120,1.000,false,true,0.143,0.076,0.361,0.115,0.305,0.305,0.305,0.625
667,COMPLETE,-1.782,102,1,315.000,4,0.340,5250.000,1.500000e-05,0.120,1.000,false,false,0.226,0.070,0.302,0.181,0.176,0.176,0.176,0.615
667,COMPLETE,-1.782,103,1,315.000,4,0.340,5250.000,1.500000e-05,0.120,1.000,false,false,0.323,0.068,0.278,0.258,0.220,0.220,0.220,0.686
667,COMPLETE,-1.782,104,1,315.000,4,0.340,5250.000,1.500000e-05,0.120,1.000,false,false,0.227,0.069,0.303,0.182,0.145,0.145,0.145,0.744
667,COMPLETE,-1.782,105,1,315.000,4,0.340,5250.000,1.500000e-05,0.120,1.000,false,true,0.167,0.074,0.308,0.134,0.253,0.253,0.253,0.884
667,COMPLETE,-1.782,106,1,315.000,4,0.340,5250.000,1.500000e-05,0.120,1.000,false,false,0.187,0.081,0.396,0.150,0.141,0.141,0.141,0.638
667,COMPLETE,-1.782,107,1,315.000,4,0.340,5250.000,1.500000e-05,0.120,1.000,false,false,0.210,0.065,0.294,0.168,0.148,0.148,0.148,0.781
667,COMPLETE,-1.782,108,1,315.000,4,0.340,5250.000,1.500000e-05,0.120,1.000,false,false,0.219,0.074,0.311,0.175,0.249,0.249,0.249,0.592
667,COMPLETE,-1.782,109,1,315.000,4,0.340,5250.000,1.500000e-05,0.120,1.000,false,false,0.239,0.068,0.310,0.191,0.143,0.143,0.143,0.745
668,COMPLETE,7.981,100,8,315.000,4,0.340,6500.000,1.500000e-05,0.120,1.000,false,false,0.978,0.316,3.980,0.782,0.768,0.768,0.768,0.651
668,COMPLETE,7.981,101,8,315.000,4,0.340,6500.000,1.500000e-05,0.120,1.000,true,false,1.000,0.335,4.287,0.851,0.754,0.754,0.754,0.634
668,COMPLETE,7.981,102,8,315.000,4,0.340,6500.000,1.500000e-05,0.120,1.000,true,false,1.000,0.342,4.366,0.813,0.804,0.804,0.804,0.716
668,COMPLETE,7.981,103,8,315.000,4,0.340,6500.000,1.500000e-05,0.120,1.000,true,false,1.000,0.318,4.043,0.837,0.758,0.758,0.758,0.564
668,COMPLETE,7.981,104,8,315.000,4,0.340,6500.000,1.500000e-05,0.120,1.000,true,false,1.000,0.312,3.970,0.835,0.770,0.770,0.770,0.639
668,COMPLETE,7.981,105,8,315.000,4,0.340,6500.000,1.500000e-05,0.120,1.000,false,false,0.998,0.315,3.993,0.799,0.818,0.818,0.818,0.654
668,COMPLETE,7.981,106,8,315.000,4,0.340,6500.000,1.500000e-05,0.120,1.000,false,false,0.833,0.325,3.901,0.667,0.674,0.674,0.674,0.743
668,COMPLETE,7.981,107,8,315.000,4,0.340,6500.000,1.500000e-05,0.120,1.000,true,false,1.000,0.319,4.039,0.859,0.770,0.770,0.770,0.689
668,COMPLETE,7.981,108,8,315.000,4,0.340,6500.000,1.500000e-05,0.120,1.000,true,false,1.000,0.335,4.339,0.860,0.810,0.810,0.810,0.476
668,COMPLETE,7.981,109,8,315.000,4,0.340,6500.000,1.500000e-05,0.120,1.000,true,false,1.000,0.313,4.028,0.860,0.771,0.771,0.771,0.803
